mallType	tradeId	goodsId	goodsName	sortPriority	goodsType	sellType	needLevel	hideLevel	needVIP	needDay	startTime	endTime	isShow	dayLimitCnt	limitCnt	baseRMB	discountRMB	discountForever	discountCardCoding	VipLevelDiscount	activeTypeShow	viewItems	CanGiving	QRMB
GZSC	1823	28571	阵灵珠	3	1	2	100	999	0	0			0	0	0	20	20	0	0	0		0	0	1
GZSC	1824	28572	阵灵精华	4	1	2	100	999	0	0			0	0	0	50	50	0	0	0		0	0	1
GZSC	801	26129	贵族优惠大礼包(1)	2	1	2	30	999	1	0			0	0	1	30	18	1	0	0		0	0	0
GZSC	802	26130	贵族优惠大礼包(2)	3	1	2	30	999	2	0			0	0	1	150	98	1	0	0		0	0	0
GZSC	803	26131	贵族优惠大礼包(3)	4	1	2	30	999	3	0			0	0	1	300	150	1	0	0		0	0	0
GZSC	804	26132	贵族优惠大礼包(4)	5	1	2	30	999	4	0			0	0	1	600	300	1	0	0		0	0	0
GZSC	805	26133	贵族优惠大礼包(5)	6	1	2	30	999	5	0			0	0	1	900	400	1	0	0		0	0	0
GZSC	806	26134	贵族优惠大礼包(6)	7	1	2	30	999	6	0			0	0	1	1600	850	1	0	0		0	0	0
GZSC	807	26135	贵族优惠大礼包(7)	8	1	2	30	999	7	0			0	0	1	2200	1200	1	0	0		0	0	0
GZSC	808	26136	贵族优惠大礼包(8)	9	1	2	30	999	8	0			0	0	1	2900	1500	1	0	0		0	0	0
GZSC	809	26137	贵族优惠大礼包(9)	10	1	2	30	999	9	0			0	0	1	3900	2100	1	0	0		0	0	0
GZSC	810	26138	贵族优惠大礼包(10)	11	1	2	30	999	10	0			0	0	1	5000	4000	1	0	0		0	0	0
GZSC	811	26360	英雄贵族礼包	1	1	1	15	999	1	(12,99999)			0	0	10	150	90	1	0	0		0	0	0
DJDL1	926	27429	40级等级大礼（1）	1	1	1	40	45	0	0			0	0	5	4	2	1	0	0		[(0,26450,1)]	0	0
DJDL1	927	27430	40级等级大礼（2）	2	1	1	40	45	0	0			0	0	20	200	30	1	0	0		[(0,26033,1),(0,25600,12),(0,25828,100000)]	0	0
DJDL1	928	27431	40级等级大礼（3）	3	1	1	40	45	0	0			0	0	3	550	150	1	0	0		[(0,25747,1),(0,25748,1),(0,25749,1),(0,25750,1),(0,25828,180000)]	0	0
DJDL1	929	27432	46级等级大礼（1）	4	1	1	46	49	0	0			0	0	99	4	2	1	0	0		[(0,26032,1)]	0	0
DJDL1	930	27433	46级等级大礼（2）	5	1	1	46	49	0	0			0	0	20	150	30	1	0	0		[(0,26033,1),(0,26344,12),(0,25828,100000)]	0	0
DJDL1	931	27434	46级等级大礼（3）	6	1	1	46	49	0	0			0	0	3	150	50	1	0	0		[(0,25600,50),(0,26344,50),(0,25828,580000)]	0	0
DJDL1	932	27435	50级等级大礼（1）	7	1	1	50	53	0	0			0	0	30	4	2	1	0	0		[(0,25682,20),(0,25828,200000)]	0	0
DJDL1	933	27436	50级等级大礼（2）	8	1	1	50	53	0	0			0	0	5	30	15	1	0	0		[(0,26042,1),(0,25828,300000)]	0	0
DJDL1	934	27437	50级等级大礼（3）	9	1	1	50	53	0	0			0	0	1	50	20	1	0	0		[(2,22,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	935	27438	54级等级大礼（1）	10	1	1	54	56	0	0			0	0	30	4	2	1	0	0		[(0,25682,20),(0,25828,200000)]	0	0
DJDL1	936	27439	54级等级大礼（2）	11	1	1	54	56	0	0			0	0	5	30	15	1	0	0		[(0,26042,1),(0,25828,300000)]	0	0
DJDL1	937	27440	54级等级大礼（3）	12	1	1	54	56	0	0			0	0	1	50	20	1	0	0		[(2,23,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	938	27441	57级等级大礼（1）	13	1	1	57	59	0	0			0	0	40	4	2	1	0	0		[(0,25682,20),(0,25828,200000)]	0	0
DJDL1	939	27442	57级等级大礼（2）	14	1	1	57	59	0	0			0	0	5	30	15	1	0	0		[(0,26042,1),(0,25828,300000)]	0	0
DJDL1	940	27443	57级等级大礼（3）	15	1	1	57	59	0	0			0	0	1	60	30	1	0	0		[(2,21,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	941	27444	60级等级大礼（1）	16	1	1	60	64	0	0			0	0	30	2	1	1	0	0		[(0,26266,1)]	0	0
DJDL1	942	27445	60级等级大礼（2）	17	1	1	60	64	0	0			0	0	5	35	20	1	0	0		[(0,26925,5),(0,26924,5),(0,26901,10000)]	0	0
DJDL1	943	27446	60级等级大礼（3）	18	1	1	60	64	0	0			0	0	3	550	350	1	0	0		[(0,25752, 1), (0,25753, 1), (0,25754, 1), (0,25755, 1),(0,26267,1),(0,25828,280000)]	0	0
DJDL1	944	27447	65级等级大礼（1）	19	1	1	65	66	0	0			0	0	20	8	4	1	0	0		[(0,25837,5),(0,25828,40000)]	0	0
DJDL1	945	27448	65级等级大礼（2）	20	1	1	65	66	0	0			0	0	3	30	20	1	0	0		[(0,25874,1),(0,25875,1),(0,25876,1),(0,25877,1),(0,26119,1),(0,25828,300000)]	0	0
DJDL1	946	27449	65级等级大礼（3）	21	1	1	65	66	0	0			0	0	1	50	20	1	0	0		[(2,26,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	947	27450	67级等级大礼（1）	22	1	1	67	69	0	0			0	0	20	8	4	1	0	0		[(0,25837,5),(0,25828,40000)]	0	0
DJDL1	948	27451	67级等级大礼（2）	23	1	1	67	69	0	0			0	0	3	30	20	1	0	0		[(0,25878,1),(0,25879,1),(0,25880,1),(0,25881,1),(0,26119,1),(0,25828,300000)]	0	0
DJDL1	949	27452	67级等级大礼（3）	24	1	1	67	69	0	0			0	0	1	50	20	1	0	0		[(2,28,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	950	27453	70级等级大礼（1）	25	1	1	70	72	0	0			0	0	20	8	4	1	0	0		[(0,26144,5),(0,25828,40000)]	0	0
DJDL1	951	27454	70级等级大礼（2）	26	1	1	70	72	0	0			0	0	3	33	22	1	0	0		[(0,26934,10),(0,26933,5),(0,25828,280000)]	0	0
DJDL1	952	27455	70级等级大礼（3）	27	1	1	70	72	0	0			0	0	1	50	20	1	0	0		[(2,27,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	953	27456	73级等级大礼（1）	28	1	1	73	74	0	0			0	0	20	8	4	1	0	0		[(0,26144,5),(0,25828,40000)]	0	0
DJDL1	954	27457	73级等级大礼（2）	29	1	1	73	74	0	0			0	0	3	33	22	1	0	0		[(0,26934,10),(0,26933,5),(0,25828,280000)]	0	0
DJDL1	955	27458	73级等级大礼（3）	30	1	1	73	74	0	0			0	0	1	50	20	1	0	0		[(2,29,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	956	27459	75级等级大礼（1）	31	1	1	75	79	0	0			0	0	20	11	6	1	0	0		[(0,25662,40),(0,25667,20),(0,25672,10),(0,25828,250000)]	0	0
DJDL1	957	27460	75级等级大礼（2）	32	1	1	75	79	0	0			0	0	20	13	6	1	0	0		[(0,25683,100),(0,25828,1000000)]	0	0
DJDL1	958	27461	75级等级大礼（3）	33	1	1	75	79	0	0			0	0	1	180	50	1	0	0		[(0,26144,50),(0,26446,10),(0,26449,5)]	0	0
DJDL1	959	27462	80级等级大礼（1）	34	1	1	80	84	0	0			0	0	20	4	2	1	0	0		[(0,26450,1)]	0	0
DJDL1	960	27463	80级等级大礼（2）	35	1	1	80	84	0	0			0	0	5	33	22	1	0	0		[(0,26934,10),(0,26933,5),(0,25828,280000)]	0	0
DJDL1	961	27464	80级等级大礼（3）	36	1	1	80	84	0	0			0	0	3	36	24	1	0	0		[(0,26298,5),(0,26272,10),(0,26302,10)]	0	0
DJDL1	962	27465	85级等级大礼（1）	37	1	1	85	90	0	0			0	0	20	4	2	1	0	0		[(0,26450,1)]	0	0
DJDL1	963	27466	85级等级大礼（2）	38	1	1	85	90	0	0			0	0	5	33	22	1	0	0		[(0,27167,1),(0,25837,20)]	0	0
DJDL1	964	27467	85级等级大礼（3）	39	1	1	85	90	0	0			0	0	3	54	33	1	0	0		[(0,26676,1),(0,26677,10)]	0	0
DJDL2	1310	28303	36级等级大礼（一）	1	1	1	36	39	0	0			0	0	20	110	20	1	0	0		[(0,27517,1),(0,25600,5),(0,25681,10)]	0	0
DJDL2	1311	28304	36级等级大礼（二）	2	1	1	36	39	0	0			0	0	10	199	149	1	0	0		[(0,27518,1),(0,26450,5),(0,25681,20)]	0	0
DJDL2	1312	28305	36级等级大礼（三）	3	1	1	36	39	0	0			0	0	3	1490	990	1	0	0		[(0,27521,1),(0,25600,100),(0,25681,100)]	0	0
DJDL2	1313	28306	40级等级大礼（一）	4	1	1	40	40	0	0			0	0	5	199	99	1	0	0		[(0,25657,1),(0,26450,1),(0,25682,20)]	0	0
DJDL2	1314	28307	40级等级大礼（二）	5	1	1	40	40	0	0			0	0	3	299	199	1	0	0		[(0,27519,1),(0,26450,5),(0,25682,40)]	0	0
DJDL2	1315	28308	40级等级大礼（三）	6	1	1	40	40	0	0			0	0	1	1490	990	1	0	0		[(0,37002,1),(0,27566,20),(0,25682,200)]	0	0
DJDL2	1316	28309	45级等级大礼（一）	7	1	1	45	45	0	0			0	0	10	30	10	1	0	0		[(0,25666,20),(0,25661,20),(0,25682,20)]	0	0
DJDL2	1317	28310	45级等级大礼（二）	8	1	1	45	45	0	0			0	0	10	40	20	1	0	0		[(0,25671,20),(0,25661,20),(0,25682,40)]	0	0
DJDL2	1318	28311	45级等级大礼（三）	9	1	1	45	45	0	0			0	0	1	199	99	1	0	0		[(0,25671,100),(0,25666,100),(0,25682,200)]	0	0
DJDL2	1319	28312	50级等级大礼（一）	10	1	1	50	51	0	0			0	0	10	60	30	1	0	0		[(0,25829,100),(0,26450,1),(0,25682,20)]	0	0
DJDL2	1320	28313	50级等级大礼（二）	11	1	1	50	51	0	0			0	0	3	199	99	1	0	0		[(0,26042,1),(0,25682,40),(0,25828,300000)]	0	0
DJDL2	1321	28314	50级等级大礼（三）	12	1	1	50	51	0	0			0	0	1	399	199	1	0	0		[(2,22,1),(2,2,1),(0,25828,400000)]	0	0
DJDL2	1322	28315	54级等级大礼（一）	13	1	1	54	54	0	0			0	0	10	60	30	1	0	0		[(0,25829,100),(0,26450,1),(0,25682,20)]	0	0
DJDL2	1323	28316	54级等级大礼（二）	14	1	1	54	54	0	0			0	0	3	199	99	1	0	0		[(0,26042,1),(0,25682,40),(0,25828,300000)]	0	0
DJDL2	1324	28317	54级等级大礼（三）	15	1	1	54	54	0	0			0	0	1	399	199	1	0	0		[(2,23,1),(2,2,1),(0,25828,400000)]	0	0
DJDL2	1325	28318	57级等级大礼（一）	16	1	1	57	57	0	0			0	0	10	60	30	1	0	0		[(0,25829,100),(0,26450,1),(0,25682,20)]	0	0
DJDL2	1326	28319	57级等级大礼（二）	17	1	1	57	57	0	0			0	0	3	199	99	1	0	0		[(0,26042,1),(0,25682,40),(0,25828,300000)]	0	0
DJDL2	1327	28320	57级等级大礼（三）	18	1	1	57	57	0	0			0	0	1	399	199	1	0	0		[(2,21,1),(2,2,1),(0,25828,400000)]	0	0
DJDL2	1328	28321	60级等级大礼（一）	19	1	1	60	61	0	0			0	0	20	135	60	1	0	0		[(0,28351,1),(0,26267,1),(0,25683,30)]	0	0
DJDL2	1329	28322	60级等级大礼（二）	20	1	1	60	61	0	0			0	0	3	590	299	1	0	0		[(0,26933,25),(0,26450,5),(0,25683,60)]	0	0
DJDL2	1330	28323	60级等级大礼（三）	21	1	1	60	61	0	0			0	0	3	1490	990	1	0	0		[(0,28352,1),(0,27623,1),(0,25683,300)]	0	0
DJDL2	1331	28324	63级等级大礼（一）	22	1	1	63	63	0	0			0	0	10	40	15	1	0	0		[(0,25667,25),(0,25662,25),(0,25683,30)]	0	0
DJDL2	1332	28325	63级等级大礼（二）	23	1	1	63	63	0	0			0	0	10	60	20	1	0	0		[(0,25672,25),(0,25662,25),(0,25683,60)]	0	0
DJDL2	1333	28326	63级等级大礼（三）	24	1	1	63	63	0	0			0	0	1	399	99	1	0	0		[(0,25672,125),(0,25667,125),(0,25683,300)]	0	0
DJDL2	1334	28327	65级等级大礼（一）	25	1	1	65	65	0	0			0	0	20	199	99	1	0	0		[(0,25837,10),(0,26450,1),(0,26933,1)]	0	0
DJDL2	1335	28328	65级等级大礼（二）	26	1	1	65	65	0	0			0	0	1	490	299	1	0	0		[(2,26,1),(2,2,1),(0,26934,5)]	0	0
DJDL2	1336	28329	65级等级大礼（三）	27	1	1	65	65	0	0			0	0	1	1790	1190	1	0	0		[(0,37011,1),(0,25837,50),(0,26934,20)]	0	0
DJDL2	1337	28330	70级等级大礼（一）	28	1	1	70	70	0	0			0	0	10	199	99	1	0	0		[(0,26144,10),(0,26450,1),(0,26925,1)]	0	0
DJDL2	1338	28331	70级等级大礼（二）	29	1	1	70	70	0	0			0	0	1	690	290	1	0	0		[(2,27,1),(2,2,1),(0,26924,10)]	0	0
DJDL2	1339	28332	70级等级大礼（三）	30	1	1	70	70	0	0			0	0	1	1990	990	1	0	0		[(0,28354,1),(0,26144,100),(0,26446,20),(0,26449,10)]	0	0
DJDL2	1340	28333	75级等级大礼（一）	31	1	1	75	75	0	0			0	0	20	299	199	1	0	0		[(0,27167,1),(0,26450,1),(0,26484,1)]	0	0
DJDL2	1341	28334	75级等级大礼（二）	32	1	1	75	75	0	0			0	0	1	590	299	1	0	0		[(2,29,1),(2,2,1),(0,26485,3)]	0	0
DJDL2	1342	28335	75级等级大礼（三）	33	1	1	75	75	0	0			0	0	3	1990	1490	1	0	0		[(0,28353,1),(0,26221,100),(0,27709,1)]	0	0
DJDL2	1343	28336	80级等级大礼（一）	34	1	1	80	80	0	0			0	0	20	199	99	1	0	0		[(0,28035,1),(0,26450,1),(0,25684,40)]	0	0
DJDL2	1344	28337	80级等级大礼（二）	35	1	1	80	80	0	0			0	0	5	990	790	1	0	0		[(0,27167,5),(0,26450,5),(0,25684,80)]	0	0
DJDL2	1345	28338	80级等级大礼（三）	36	1	1	80	80	0	0			0	0	1	3990	2990	1	0	0		[(0,27880,1),(0,26450,10),(0,25684,400)]	0	0
DJDL2	1346	28339	83级等级大礼（一）	37	1	1	83	83	0	0			0	0	10	80	15	1	0	0		[(0,25663,30),(0,25668,30),(0,25684,40)]	0	0
DJDL2	1347	28340	83级等级大礼（二）	38	1	1	83	83	0	0			0	0	10	90	20	1	0	0		[(0,25663,30),(0,25673,30),(0,25684,80)]	0	0
DJDL2	1348	28341	83级等级大礼（三）	39	1	1	83	83	0	0			0	0	1	590	199	1	0	0		[(0,25668,150),(0,25673,150),(0,25684,400)]	0	0
DJDL2	1349	28342	85级等级大礼（一）	40	1	1	85	85	0	0			0	0	20	299	199	1	0	0		[(0,28035,1),(0,26450,1),(0,25684,40)]	0	0
DJDL2	1350	28343	85级等级大礼（二）	41	1	1	85	85	0	0			0	0	5	399	199	1	0	0		[(0,26298,5),(0,26302,10),(0,25684,80)]	0	0
DJDL2	1351	28344	85级等级大礼（三）	42	1	1	85	85	0	0			0	0	3	299	199	1	0	0		[(0,26676,1),(0,26677,10),(0,25684,400)]	0	0
DJDL2	1352	28345	90级等级大礼（一）	43	1	1	90	91	0	0			0	0	20	299	199	1	0	0		[(0,28035,1),(0,27041,1),(0,25684,40)]	0	0
DJDL2	1353	28346	90级等级大礼（二）	44	1	1	90	91	0	0			0	0	5	990	590	1	0	0		[(0,28030,1),(0,27042,5),(0,25684,80)]	0	0
DJDL2	1354	28347	90级等级大礼（三）	45	1	1	90	91	0	0			0	0	1	1990	1190	1	0	0		[(0,28032,1),(0,26298,20),(0,25684,400)]	0	0
DJDL2	1355	28348	100级等级大礼（一）	46	1	1	100	100	0	0			0	0	10	149	79	1	0	0		[(0,27587,10),(0,26450,1),(0,25685,50)]	0	0
DJDL2	1356	28349	100级等级大礼（二）	47	1	1	100	100	0	0			0	0	3	790	390	1	0	0		[(0,27587,20),(0,27669,10),(0,25685,100)]	0	0
DJDL2	1357	28350	100级等级大礼（三）	48	1	1	100	100	0	0			0	0	1	1790	1190	1	0	0		[(0,27587,50),(0,28234,20),(0,25685,500)]	0	0
