mallType	tradeId	goodsId	goodsName	sortPriority	goodsType	sellType	needLevel	hideLevel	needVIP	needDay	startTime	endTime	isShow	dayLimitCnt	limitCnt	baseRMB	discountRMB	discountForever	discountCardCoding	VipLevelDiscount	activeTypeShow	viewItems	CanGiving	QRMB
DJDL1	944	27447	65级等级大礼（1）	19	1	1	65	66	0	0			0	0	20	300	125	1	0	0		[(0,25837,5),(0,25828,40000)]	0	0
DJDL1	945	27448	65级等级大礼（2）	20	1	1	65	66	0	0			0	0	3	1025	425	1	0	0		[(0,25874,1),(0,25875,1),(0,25876,1),(0,25877,1),(0,26119,1),(0,25828,300000)]	0	0
DJDL1	946	27449	65级等级大礼（3）	21	1	1	65	66	0	0			0	0	1	1995	995	1	0	0		[(2,26,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	947	27450	67级等级大礼（1）	22	1	1	67	69	0	0			0	0	20	300	125	1	0	0		[(0,25837,5),(0,25828,40000)]	0	0
DJDL1	948	27451	67级等级大礼（2）	23	1	1	67	69	0	0			0	0	3	1025	425	1	0	0		[(0,25878,1),(0,25879,1),(0,25880,1),(0,25881,1),(0,26119,1),(0,25828,300000)]	0	0
DJDL1	949	27452	67级等级大礼（3）	24	1	1	67	69	0	0			0	0	1	1995	995	1	0	0		[(2,28,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	950	27453	70级等级大礼（1）	25	1	1	70	72	0	0			0	0	20	495	195	1	0	0		[(0,26144,5),(0,25828,40000)]	0	0
DJDL1	951	27454	70级等级大礼（2）	26	1	1	70	72	0	0			0	0	3	950	295	1	0	0		[(0,26166,1),(0,26221,10)]	0	0
DJDL1	952	27455	70级等级大礼（3）	27	1	1	70	72	0	0			0	0	1	1995	995	1	0	0		[(2,27,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	953	27456	73级等级大礼（1）	28	1	1	73	74	0	0			0	0	20	495	195	1	0	0		[(0,26144,5),(0,25828,40000)]	0	0
DJDL1	954	27457	73级等级大礼（2）	29	1	1	73	74	0	0			0	0	3	950	295	1	0	0		[(0,26162,1),(0,26221,10)]	0	0
DJDL1	955	27458	73级等级大礼（3）	30	1	1	73	74	0	0			0	0	1	1995	995	1	0	0		[(2,29,1),(2,2,1),(0,25828,400000)]	0	0
DJDL1	956	27459	75级等级大礼（1）	31	1	1	75	79	0	0			0	0	20	700	155	1	0	0		[(0,25662,40),(0,25667,20),(0,25672,10),(0,25828,250000)]	0	0
DJDL1	957	27460	75级等级大礼（2）	32	1	1	75	79	0	0			0	0	20	1200	295	1	0	0		[(0,25683,100),(0,25828,1000000)]	0	0
DJDL1	958	27461	75级等级大礼（3）	33	1	1	75	79	0	0			0	0	1	5995	1995	1	0	0		[(0,26144,50),(0,26446,10),(0,26449,5)]	0	0
DJDL1	959	27462	80级等级大礼（1）	34	1	1	80	84	0	0			0	0	20	155	75	1	0	0		[(0,26031,1)]	0	0
DJDL1	960	27463	80级等级大礼（2）	35	1	1	80	84	0	0			0	0	5	950	295	1	0	0		[(0,26164,1),(0,26221,10)]	0	0
DJDL1	961	27464	80级等级大礼（3）	36	1	1	80	84	0	0			0	0	3	1225	795	1	0	0		[(0,26298,5),(0,26272,10),(0,26302,10)]	0	0
DJDL1	962	27465	85级等级大礼（1）	37	1	1	85	90	0	0			0	0	20	155	75	1	0	0		[(0,26031,1)]	0	0
DJDL1	963	27466	85级等级大礼（2）	38	1	1	85	90	0	0			0	0	5	950	295	1	0	0		[(0,26161,1),(0,26221,10)]	0	0
DJDL1	964	27467	85级等级大礼（3）	39	1	1	85	90	0	0			0	0	3	2165	795	1	0	0		[(0,26676,1),(0,26677,10)]	0	0
DJSC	1301	27857	高级花灯	222	1	1	30	999	0	0			0	0	0	355	235	1	0	0	306	0	0	0
XSSC	243	28536	坐骑培养特惠礼包	1	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	200	200	0	0	0		0	0	1
XSSC	244	28543	姻缘石特惠礼包	2	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	200	200	0	0	0		0	0	1
XSSC	245	28541	羽翼培养特惠礼包	3	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	240	240	0	0	0		0	0	1
XSSC	246	28562	宠物培养特惠礼包	4	1	2	70	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	240	240	0	0	0		0	0	1
XSSC	247	28538	宝石特惠礼包	5	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	360	360	0	0	0		0	0	1
XSSC	248	28540	符文特惠礼包	6	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	360	360	0	0	0		0	0	1
XSSC	249	28537	坐骑进化特惠礼包	7	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	600	600	0	0	0		0	0	1
XSSC	250	28539	许愿特惠礼包	8	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	600	600	0	0	0		0	0	1
XSSC	251	28542	羽翼进阶特惠礼包	9	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	750	750	0	0	0		0	0	1
XSSC	252	28544	星灵特惠礼包	10	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	600	600	0	0	0		0	0	1
XSSC	253	28569	龙脉进化特惠礼包	11	1	2	90	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	600	600	0	0	0		0	0	1
XSSC	254	28570	占卜特惠礼包	12	1	2	999	999	0	0	(2015,8,7,0,0,0)	(2015,8,20,0,0,0)	0	1	0	750	750	0	0	0		0	0	1
DJSC	326	27038	星灵之钥(白羊座)	108	1	1	55	999	0	0			0	0	1	9995	9995	1	0	0		0	0	0
DJSC	334	27565	星灵之钥(双子座)	109	1	1	100	999	0	0			0	0	1	9995	9995	1	0	0		0	0	0
DJSC	319	26932	星灵之泪	112	1	1	60	999	0	0			0	0	0	50	50	1	0	0		0	0	0
DJSC	320	26933	星灵之羽	113	1	1	60	999	0	0			0	0	0	50	50	1	0	0		0	0	0
DJSC	321	26934	星灵水晶	114	1	1	60	999	0	0			0	0	0	50	50	1	0	0		0	0	0
DJSC	322	26935	星灵魂印	126	1	1	60	999	0	0			0	0	0	500	500	1	0	0		0	0	0
DJSC	323	26936	魂炼之石	127	1	1	60	999	0	0			0	0	0	25	25	1	0	0		0	0	0
WGCBSC	603	37011	青衣之恋	3	1	1	65	999	0	0			0	0	0	5995	3995	1	0	0		0	0	0
WGCBSC	608	37016	蓝色魅力	8	1	1	65	999	0	0			0	0	0	5995	3995	1	0	0		0	0	0
