actId	idx	desc	rewardMoney	rewardTarot	rewardRMB	rewardItem	rewardItemShow	needBuyUnbindRMB	needPurgatoryId	needPurgatoryPassCnt	needFinishGVEFBCnt	needJJCCnt	needFinishFBCnt	needFinishUnionFBCnt	needSlavePlayCnt	needOnlineTime	HeroLevel	HeroIds	maxCnt	needGoldCnt	WingculCnt	GemsynCnt	SaveSlaveCnt	challengeTimes	costRMB	PetevlTimes	Petstar	needMountTrainCnt	needMountRMBTrainCnt	EvlHoleTimes	CatchSlaveTimes	ChallengHeroTimes	TotalcostRMB	PetSpiritLevel	PetLuckyDraw	EquipmentStengCnt	PetEvoId	tarotCntDict	tarotCnt	dayBuyGem	fuwenSyn	partytimes	CFbtimes
2026	5	累计消费20000神石	0	0	0	[(27566,10),(26226,1),(26925,15)]	[(27566,10),(26226,1),(26925,15)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	20000	0	0	0	0		0	0	0		0
2026	6	累计消费30000神石	0	0	0	[(27167,15),(26230,1),(26924,20)]	[(27167,15),(26230,1),(26924,20)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	30000	0	0	0	0		0	0	0		0
2026	7	累计消费50000神石	0	0	0	[(27566,20),(26928,1),(27710,1)]	[(27566,20),(26928,1),(27710,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	50000	0	0	0	0		0	0	0		0
2026	8	累计消费80000神石	0	0	0	[(27106,1),(26930,1),(26928,1),(27710,2)]	[(27106,1),(26930,1),(26928,1),(27710,2)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	80000	0	0	0	0		0	0	0		0
27	1	宠物之灵升级到6级	0	0	0	[(27543,5)]	[(27543,5)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	6	0	0	0		0	0	0		0
27	2	宠物之灵升级到7级	0	0	0	[(27543,10)]	[(27543,10)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	7	0	0	0		0	0	0		0
27	3	宠物之灵升级到8级	0	0	0	[(27543,30)]	[(27543,30)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	8	0	0	0		0	0	0		0
28	1	使用宠物转盘3次	0	0	0	[(27543,1),(26031,1)]	[(27543,1),(26031,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	3	0	0		0	0	0		0
29	1	每天装备强化20次	0	0	0	[(26266,1)]	[(26266,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	20	0		0	0	0		0
29	2	每天装备强化30次	0	0	0	[(27543,1)]	[(27543,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	30	0		0	0	0		0
31	1	每日宠物修行到3阶	0	0	0	[(27544,10)]	[(27544,10)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	3		0	0	0		0
31	2	每日宠物物修行到4阶	0	0	0	[(27544,30)]	[(27544,30)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	4		0	0	0		0
31	3	每日宠物物修行到5阶	0	0	0	[(27544,100)]	[(27544,100)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	5		0	0	0		0
32	1	每日获得1个紫色命魂	0	49	0	[(27828,1)]	[(27828,1),(1,49)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	(4,1)	0	0	0		0
32	2	每日获得1个黄色命魂	0	2	0	[(27828,3)]	[(27828,3),(1,2)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	(5,1)	0	0	0		0
33	1	每天占卜100次	0	0	0	[(26266,1)]	[(26266,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		100	0	0		0
33	2	每天占卜200次	0	0	0	[(27544,1)]	[(27544,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		200	0	0		0
34	1	每日合成1个7级宝石	0	0	0	[(27589,5)]	[(27589,5)]	0	0	0	0	0	0	0	0	0			0	0	0	(7,1)	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
34	2	每日合成1个8级宝石	0	0	0	[(27589,15)]	[(27589,15)]	0	0	0	0	0	0	0	0	0			0	0	0	(8,1)	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
34	3	每日合成1个9级宝石	0	0	0	[(27589,50)]	[(27589,50)]	0	0	0	0	0	0	0	0	0			0	0	0	(9,1)	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
35	1	每日购买2个4级宝石	0	0	0	[(27589,2)]	[(27589,2)]	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	2	0		0
36	1	累计宠物培养50次	0	49	0	[(27691,5)]	[(27691,5),(1,49)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		50	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
36	2	累计宠物培养100次	0	2	0	[(27691,10)]	[(27691,10),(1,2)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		100	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
36	3	累计宠物培养200次	0	0	0	[(27691,20),(26608,1)]	[(27691,20),(26608,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		200	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
37	1	合成1个7级符文	0	0	0	[(27644,10)]	[(27644,10)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	(7,1)		0
37	2	合成1个8级符文	0	0	0	[(27644,20)]	[(27644,20)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	(8,1)		0
37	3	合成1个9级符文	0	0	0	[(27644,30)]	[(27644,30)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	(9,1)		0
38	1	完成婚礼	0	0	0	[(26229,1),(26344,10)]	[(26229,1),(26344,10)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
1038	1	完成婚礼	0	0	0	[(27032,1),(27030,5)]	[(27032,1),(27030,5)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
39	1	高级派对1次	0	0	0	[(26479,5)]	[(26479,5)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	(2,1)	0
39	2	豪华派对1次	0	0	0	[(26479,10)]	[(26479,10)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	(3,1)	0
1039	1	高级派对1次	0	0	0	[(27032,1)]	[(27032,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	(2,1)	0
1039	2	豪华派对1次	0	0	0	[(27032,5)]	[(27032,5)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	(3,1)	0
40	1	完成情缘副本12次	0	0	500	[(25600,15),(26119,1),(26044,1)]	[(25600,15),(26119,1),(26044,1),(25829,500)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		12
1040	1	完成情缘副本12次	0	0	500	[(27030,5),(26119,1),(26044,1)]	[(27030,5),(26119,1),(26044,1),(25829,500)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		12
2040	1	完成情缘副本12次	0	0	500	[(27830,10),(26119,1),(26044,1)]	[(27830,10),(26119,1),(26044,1),(25829,500)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		12
1003	1	每日消费一次任意神石	0	0	0	[(27589,1),(25600,1),(26032,1)]	[(27589,1),(25600,1),(26032,1)]	0	0	0	0	0	0	0	0	0			0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0
