goodId	rangeId	levelRange	item	des	itemCnt	rateValue	originalUnbindRMB	needUnbindRMB	RMBType	needScore	discountFlag	isLowestPrice
292	7	100,119	(26934,5)	星灵水晶	1	1000	100	50	1	50	SDJNH_5z	1
293	8	120,139	(26934,5)	星灵水晶	1	1000	100	50	1	50	SDJNH_5z	1
294	9	140,179	(26934,5)	星灵水晶	1	1000	100	50	1	50	SDJNH_5z	1
295	3	60,64	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
296	4	65,79	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
297	5	80,89	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
298	6	90,99	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
299	7	100,119	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
300	8	120,139	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
301	9	140,179	(26933,5)	星灵之羽	1	1000	100	40	1	40	SDJNH_4z	1
302	3	60,64	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
303	4	65,79	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
304	5	80,89	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
305	6	90,99	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
306	7	100,119	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
307	8	120,139	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
308	9	140,179	(26676,1)	时装之魄	1	1000	298	120	1	300	SDJNH_4z	1
309	5	80,89	(26298,5)	圣器附魔石	1	1000	250	112	1	200	SDJNH_4z	1
310	6	90,99	(26298,5)	圣器附魔石	1	1000	250	112	1	200	SDJNH_4z	1
311	7	100,119	(26298,5)	圣器附魔石	1	1000	250	112	1	200	SDJNH_4z	1
312	8	120,139	(26298,5)	圣器附魔石	1	1000	250	112	1	200	SDJNH_4z	1
313	9	140,179	(26298,5)	圣器附魔石	1	1000	250	112	1	200	SDJNH_4z	1
314	3	60,64	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
315	4	65,79	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
316	5	80,89	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
317	6	90,99	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
318	7	100,119	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
319	8	120,139	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
320	9	140,179	(26936,10)	魂炼之石	1	1000	100	60	1	60	SDJNH_6z	1
321	2	40,59	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
322	3	60,64	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
323	4	65,79	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
324	5	80,89	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
325	6	90,99	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
326	7	100,119	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
327	8	120,139	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
328	9	140,179	(26925,5)	生命之源	1	1000	125	50	1	50	SDJNH_4z	1
329	2	40,59	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
330	3	60,64	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
331	4	65,79	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
332	5	80,89	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
333	6	90,99	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
334	7	100,119	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
335	8	120,139	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
336	9	140,179	(26924,5)	生命结晶	1	1000	125	50	1	50	SDJNH_4z	1
337	5	80,89	(27041,5)	龙脉精华	1	1000	150	75	1	75	SDJNH_5z	1
338	6	90,99	(27041,5)	龙脉精华	1	1000	150	75	1	75	SDJNH_5z	1
339	7	100,119	(27041,5)	龙脉精华	1	1000	150	75	1	75	SDJNH_5z	1
340	8	120,139	(27041,5)	龙脉精华	1	1000	150	75	1	75	SDJNH_5z	1
341	9	140,179	(27041,5)	龙脉精华	1	1000	150	75	1	75	SDJNH_5z	1
342	5	80,89	(27042,5)	龙脉精魄	1	1000	150	75	1	75	SDJNH_5z	1
343	6	90,99	(27042,5)	龙脉精魄	1	1000	150	75	1	75	SDJNH_5z	1
344	7	100,119	(27042,5)	龙脉精魄	1	1000	150	75	1	75	SDJNH_5z	1
345	8	120,139	(27042,5)	龙脉精魄	1	1000	150	75	1	75	SDJNH_5z	1
346	9	140,179	(27042,5)	龙脉精魄	1	1000	150	75	1	75	SDJNH_5z	1
347	1	30,39	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
348	2	40,59	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
349	3	60,64	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
350	4	65,79	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
351	5	80,89	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
352	6	90,99	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
353	7	100,119	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
354	8	120,139	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
355	9	140,179	(26026,1)	四级宝石礼盒	1	1000	120	25	1	50	SDJNH_2z	1
356	3	60,64	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
357	4	65,79	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
358	5	80,89	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
359	6	90,99	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
360	7	100,119	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
361	8	120,139	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
362	9	140,179	(26227,1)	四级符文礼盒	1	1000	120	36	1	50	SDJNH_3z	1
363	1	30,39	(25656,1)	一星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
364	2	40,59	(25657,1)	二星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
365	3	60,64	(25658,1)	三星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
366	4	65,79	(25658,1)	三星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
367	5	80,89	(25659,1)	四星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
368	6	90,99	(25659,1)	四星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
369	7	100,119	(25660,1)	五星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
370	8	120,139	(26525,1)	六星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
371	9	140,179	(27047,1)	七星召唤令	1	1000	250	25	1	50	SDJNH_1z	1
372	1	30,39	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
373	2	40,59	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
374	3	60,64	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
375	4	65,79	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
376	5	80,89	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
377	6	90,99	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
378	7	100,119	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
379	8	120,139	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
380	9	140,179	(26033,1)	二级宝石礼盒	1	1000	30	1	1	20	SDJNH_1z	1
381	3	60,64	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
382	4	65,79	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
383	5	80,89	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
384	6	90,99	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
385	7	100,119	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
386	8	120,139	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
387	9	140,179	(26119,1)	二级符文礼盒	1	1000	30	2	1	20	SDJNH_1z	1
388	2	40,59	(26042,5)	占卜令	1	1000	1000	300	1	500	SDJNH_3z	1
389	3	60,64	(26042,5)	占卜令	1	1000	1000	300	1	500	SDJNH_3z	1
390	2	40,59	(26042,1)	占卜令	1	1000	200	80	1	100	SDJNH_4z	1
391	3	60,64	(26042,1)	占卜令	1	1000	200	80	1	100	SDJNH_4z	1
392	1	30,39	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
393	2	40,59	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
394	3	60,64	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
395	4	65,79	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
396	5	80,89	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
397	6	90,99	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
398	7	100,119	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
399	8	120,139	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
400	9	140,179	(27648,1)	春节大礼包	1	1000	240	100	1	20	SDJNH_4z	1
401	4	65,79	(37011,1)	青衣之恋	1	1000	1000	268	1	500	SDJNH_3z	1
402	5	80,89	(37011,1)	青衣之恋	1	1000	1000	268	1	500	SDJNH_3z	1
403	6	90,99	(37011,1)	青衣之恋	1	1000	1000	268	1	500	SDJNH_3z	1
404	7	100,119	(37011,1)	青衣之恋	1	1000	1000	268	1	500	SDJNH_3z	1
405	8	120,139	(37011,1)	青衣之恋	1	1000	1000	268	1	500	SDJNH_3z	1
406	9	140,179	(37011,1)	青衣之恋	1	1000	1000	268	1	500	SDJNH_3z	1
407	4	65,79	(37013,1)	紫陌倾城	1	1000	1000	268	1	500	SDJNH_3z	1
408	5	80,89	(37013,1)	紫陌倾城	1	1000	1000	268	1	500	SDJNH_3z	1
409	6	90,99	(37013,1)	紫陌倾城	1	1000	1000	268	1	500	SDJNH_3z	1
410	7	100,119	(37013,1)	紫陌倾城	1	1000	1000	268	1	500	SDJNH_3z	1
411	8	120,139	(37013,1)	紫陌倾城	1	1000	1000	268	1	500	SDJNH_3z	1
412	9	140,179	(37013,1)	紫陌倾城	1	1000	1000	268	1	500	SDJNH_3z	1
413	2	40,59	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
414	3	60,64	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
415	4	65,79	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
416	5	80,89	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
417	6	90,99	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
418	7	100,119	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
419	8	120,139	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
420	9	140,179	(37001,1)	天使·圣洁之心	1	1000	488	179	1	400	SDJNH_4z	1
421	2	40,59	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
422	3	60,64	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
423	4	65,79	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
424	5	80,89	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
425	6	90,99	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
426	7	100,119	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
427	8	120,139	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
428	9	140,179	(37002,1)	天使·圣洁之风	1	1000	488	179	1	400	SDJNH_4z	1
429	2	40,59	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
430	3	60,64	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
431	4	65,79	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
432	5	80,89	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
433	6	90,99	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
434	7	100,119	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
435	8	120,139	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
436	9	140,179	(37004,1)	天使·圣洁之光	1	1000	388	149	1	400	SDJNH_4z	1
437	1	30,39	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
438	2	40,59	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
439	3	60,64	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
440	4	65,79	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
441	5	80,89	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
442	6	90,99	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
443	7	100,119	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
444	8	120,139	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
445	9	140,179	(26226,1)	七级宝石礼盒	1	1000	960	298	1	1000	SDJNH_3z	1
446	3	60,64	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
447	4	65,79	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
448	5	80,89	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
449	6	90,99	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
450	7	100,119	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
451	8	120,139	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
452	9	140,179	(26230,1)	七级符文礼盒	1	1000	960	384	1	1000	SDJNH_4z	1
453	3	60,64	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
454	4	65,79	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
455	5	80,89	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
456	6	90,99	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
457	7	100,119	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
458	8	120,139	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
459	9	140,179	(25797,1)	九级暴击宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
460	3	60,64	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
461	4	65,79	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
462	5	80,89	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
463	6	90,99	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
464	7	100,119	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
465	8	120,139	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
466	9	140,179	(25948,1)	九级英勇符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
467	3	60,64	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
468	4	65,79	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
469	5	80,89	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
470	6	90,99	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
471	7	100,119	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
472	8	120,139	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
473	9	140,179	(37007,1)	恶魔之翼	1	1000	1888	888	1	20000	SDJNH_5z	1
474	5	80,89	(26458,1)	射手座女神（紫）	1	1000	5888	1998	1	20000	SDJNH_3z	1
475	6	90,99	(26458,1)	射手座女神（紫）	1	1000	5888	1998	1	20000	SDJNH_3z	1
476	7	100,119	(26458,1)	射手座女神（紫）	1	1000	5888	1998	1	20000	SDJNH_3z	1
477	8	120,139	(26458,1)	射手座女神（紫）	1	1000	5888	1998	1	20000	SDJNH_3z	1
478	9	140,179	(26458,1)	射手座女神（紫）	1	1000	5888	1998	1	20000	SDJNH_3z	1
479	5	80,89	(26459,1)	射手座女神（橙）	1	1000	25888	8888	1	50000	SDJNH_3z	1
480	6	90,99	(26459,1)	射手座女神（橙）	1	1000	25888	8888	1	50000	SDJNH_3z	1
481	7	100,119	(26459,1)	射手座女神（橙）	1	1000	25888	8888	1	50000	SDJNH_3z	1
482	8	120,139	(26459,1)	射手座女神（橙）	1	1000	25888	8888	1	50000	SDJNH_3z	1
483	9	140,179	(26459,1)	射手座女神（橙）	1	1000	25888	8888	1	50000	SDJNH_3z	1
484	7	100,119	(27587,10)	装备洗练石	1	1000	100	50	1	50	SDJNH_5z	1
485	8	120,139	(27587,10)	装备洗练石	1	1000	100	50	1	50	SDJNH_5z	1
486	9	140,179	(27587,10)	装备洗练石	1	1000	100	50	1	50	SDJNH_5z	1
487	1	30,39	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
488	2	40,59	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
489	3	60,64	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
490	4	65,79	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
491	5	80,89	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
492	6	90,99	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
493	7	100,119	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
494	8	120,139	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
495	9	140,179	(25793,1)	九级物攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
496	1	30,39	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
497	2	40,59	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
498	3	60,64	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
499	4	65,79	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
500	5	80,89	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
501	6	90,99	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
502	7	100,119	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
503	8	120,139	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
504	9	140,179	(25794,1)	九级法攻宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
505	3	60,64	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
506	4	65,79	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
507	5	80,89	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
508	6	90,99	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
509	7	100,119	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
510	8	120,139	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
511	9	140,179	(25798,1)	九级免暴宝石	1	1000	3840	1536	1	3000	SDJNH_4z	1
512	3	60,64	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
513	4	65,79	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
514	5	80,89	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
515	6	90,99	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
516	7	100,119	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
517	8	120,139	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
518	9	140,179	(25950,1)	九级信仰符文	1	1000	3840	1920	1	3000	SDJNH_5z	1
519	6	90,99	(27570,10)	时装水晶石	1	1000	100	50	1	50	SDJNH_5z	1
520	7	100,119	(27570,10)	时装水晶石	1	1000	100	50	1	50	SDJNH_5z	1
521	8	120,139	(27570,10)	时装水晶石	1	1000	100	50	1	50	SDJNH_5z	1
522	9	140,179	(27570,10)	时装水晶石	1	1000	100	50	1	50	SDJNH_5z	1
523	6	90,99	(27669,5)	称号培养石	1	1000	100	50	1	50	SDJNH_5z	1
524	7	100,119	(27669,5)	称号培养石	1	1000	100	50	1	50	SDJNH_5z	1
525	8	120,139	(27669,5)	称号培养石	1	1000	100	50	1	50	SDJNH_5z	1
526	9	140,179	(27669,5)	称号培养石	1	1000	100	50	1	50	SDJNH_5z	1
527	1	30,39	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
528	2	40,59	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
529	3	60,64	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
530	4	65,79	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
531	5	80,89	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
532	6	90,99	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
533	7	100,119	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
534	8	120,139	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
535	9	140,179	(27895,1)	喜气洋洋	1	1000	888	188	1	3888	SDJNH_2z	1
