SealId	SealType	gradeLevel	starLevel	needLiLianAmount	needSealAmounts	nextSSId	skillState	attack_pt	attack_mt	maxhp_t	crit_t	critpress_t	parry_t	puncture_t	antibroken_t	notbroken_t	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
1745	1	94	0	3900	0	1746	9	830	830	830	830	830	830	830	0	0	11280	0	0	2820	2820	2820	2820	2820	2820	0	0	2820	2820	0	0
1746	1	94	1	3900	0	1747	9	830	830	830	830	830	830	830	0	0	11440	0	0	2820	2820	2820	2820	2820	2820	0	0	2820	2820	0	0
1747	1	94	2	3900	0	1748	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2820	2860	2820	2820	2820	0	0	2820	2820	0	0
1748	1	94	3	3900	0	1749	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2820	2820	2820	0	0	2820	2820	0	0
1749	1	94	4	3900	0	1750	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2820	2820	0	0	2820	2820	0	0
1750	1	94	5	3900	0	1751	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2820	0	0	2820	2820	0	0
1751	1	94	6	3900	0	1752	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2860	0	0	2820	2820	0	0
1752	1	94	7	3900	0	1753	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2860	0	0	2860	2820	0	0
1753	1	95	0	4000	0	1754	9	830	830	830	830	830	830	830	0	0	11440	0	0	2860	2860	2860	2860	2860	2860	0	0	2860	2860	0	0
1754	1	95	1	4000	0	1755	9	830	830	830	830	830	830	830	0	0	11600	0	0	2860	2860	2860	2860	2860	2860	0	0	2860	2860	0	0
1755	1	95	2	4000	0	1756	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2860	2900	2860	2860	2860	0	0	2860	2860	0	0
1756	1	95	3	4000	0	1757	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2860	2860	2860	0	0	2860	2860	0	0
1757	1	95	4	4000	0	1758	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2860	2860	0	0	2860	2860	0	0
1758	1	95	5	4000	0	1759	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2860	0	0	2860	2860	0	0
1759	1	95	6	4000	0	1760	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2900	0	0	2860	2860	0	0
1760	1	95	7	4000	0	1761	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2900	0	0	2900	2860	0	0
1761	1	96	0	4000	0	1762	9	830	830	830	830	830	830	830	0	0	11600	0	0	2900	2900	2900	2900	2900	2900	0	0	2900	2900	0	0
1762	1	96	1	4000	0	1763	9	830	830	830	830	830	830	830	0	0	11760	0	0	2900	2900	2900	2900	2900	2900	0	0	2900	2900	0	0
1763	1	96	2	4000	0	1764	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2900	2940	2900	2900	2900	0	0	2900	2900	0	0
1764	1	96	3	4000	0	1765	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2900	2900	2900	0	0	2900	2900	0	0
1765	1	96	4	4000	0	1766	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2900	2900	0	0	2900	2900	0	0
1766	1	96	5	4000	0	1767	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2900	0	0	2900	2900	0	0
1767	1	96	6	4000	0	1768	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2940	0	0	2900	2900	0	0
1768	1	96	7	4000	0	1769	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2940	0	0	2940	2900	0	0
1769	1	97	0	4000	0	1770	9	830	830	830	830	830	830	830	0	0	11760	0	0	2940	2940	2940	2940	2940	2940	0	0	2940	2940	0	0
1770	1	97	1	4000	0	1771	9	830	830	830	830	830	830	830	0	0	11920	0	0	2940	2940	2940	2940	2940	2940	0	0	2940	2940	0	0
1771	1	97	2	4000	0	1772	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2940	2980	2940	2940	2940	0	0	2940	2940	0	0
1772	1	97	3	4000	0	1773	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2940	2940	2940	0	0	2940	2940	0	0
1773	1	97	4	4000	0	1774	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2940	2940	0	0	2940	2940	0	0
1774	1	97	5	4000	0	1775	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2940	0	0	2940	2940	0	0
1775	1	97	6	4000	0	1776	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2980	0	0	2940	2940	0	0
1776	1	97	7	4000	0	1777	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2980	0	0	2980	2940	0	0
1777	1	98	0	4100	0	1778	9	830	830	830	830	830	830	830	0	0	11920	0	0	2980	2980	2980	2980	2980	2980	0	0	2980	2980	0	0
1778	1	98	1	4100	0	1779	9	830	830	830	830	830	830	830	0	0	12080	0	0	2980	2980	2980	2980	2980	2980	0	0	2980	2980	0	0
1779	1	98	2	4100	0	1780	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	2980	3020	2980	2980	2980	0	0	2980	2980	0	0
1780	1	98	3	4100	0	1781	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	2980	2980	2980	0	0	2980	2980	0	0
1781	1	98	4	4100	0	1782	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	2980	2980	0	0	2980	2980	0	0
1782	1	98	5	4100	0	1783	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	2980	0	0	2980	2980	0	0
1783	1	98	6	4100	0	1784	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	3020	0	0	2980	2980	0	0
1784	1	98	7	4100	0	1785	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	3020	0	0	3020	2980	0	0
1785	1	99	0	4100	0	1786	9	830	830	830	830	830	830	830	0	0	12080	0	0	3020	3020	3020	3020	3020	3020	0	0	3020	3020	0	0
1786	1	99	1	4100	0	1787	9	830	830	830	830	830	830	830	0	0	12240	0	0	3020	3020	3020	3020	3020	3020	0	0	3020	3020	0	0
1787	1	99	2	4100	0	1788	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3020	3060	3020	3020	3020	0	0	3020	3020	0	0
1788	1	99	3	4100	0	1789	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3020	3020	3020	0	0	3020	3020	0	0
1789	1	99	4	4100	0	1790	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3020	3020	0	0	3020	3020	0	0
1790	1	99	5	4100	0	1791	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3060	3020	0	0	3020	3020	0	0
1791	1	99	6	4100	0	1792	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3060	3060	0	0	3020	3020	0	0
1792	1	99	7	4100	0	1793	9	830	830	830	830	830	830	830	0	0	12240	0	0	3060	3060	3060	3060	3060	3060	0	0	3060	3020	0	0
1793	1	100	0	4200	0	1794	10	1000	1000	1000	1000	1000	1000	1000	0	0	12240	0	0	3060	3060	3060	3060	3060	3060	0	0	3060	3060	0	0
1794	1	100	1	4200	0	1795	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3060	3060	3060	3060	3060	3060	0	0	3060	3060	0	0
1795	1	100	2	4200	0	1796	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3060	3100	3060	3060	3060	0	0	3060	3060	0	0
1796	1	100	3	4200	0	1797	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3060	3060	3060	0	0	3060	3060	0	0
1797	1	100	4	4200	0	1798	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3060	3060	0	0	3060	3060	0	0
1798	1	100	5	4200	0	1799	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3060	0	0	3060	3060	0	0
1799	1	100	6	4200	0	1800	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3100	0	0	3060	3060	0	0
1800	1	100	7	4200	0	1801	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3100	0	0	3100	3060	0	0
1801	1	100	8	4200	0	0	10	1000	1000	1000	1000	1000	1000	1000	0	0	12400	0	0	3100	3100	3100	3100	3100	3100	0	0	3100	3100	0	0
2001	2	1	0	0	3	2002	0	0	0	0	0	0	0	0	0	0	400	0	0	100	100	100	100	100	100	0	0	100	100	0	0
2002	2	1	1	210	0	2003	0	0	0	0	0	0	0	0	0	0	480	0	0	100	100	100	100	100	100	0	0	100	100	0	0
2003	2	1	2	210	0	2004	0	0	0	0	0	0	0	0	0	0	480	0	0	120	100	120	100	100	100	0	0	100	100	0	0
2004	2	1	3	210	0	2005	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	100	100	100	0	0	100	100	0	0
2005	2	1	4	210	0	2006	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	100	100	0	0	100	100	0	0
2006	2	1	5	210	0	2007	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	100	0	0	100	100	0	0
2007	2	1	6	210	0	2008	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	120	0	0	100	100	0	0
2008	2	1	7	210	0	2009	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	120	0	0	120	100	0	0
2009	2	2	0	315	0	2010	0	0	0	0	0	0	0	0	0	0	480	0	0	120	120	120	120	120	120	0	0	120	120	0	0
2010	2	2	1	315	0	2011	0	0	0	0	0	0	0	0	0	0	560	0	0	120	120	120	120	120	120	0	0	120	120	0	0
2011	2	2	2	315	0	2012	0	0	0	0	0	0	0	0	0	0	560	0	0	140	120	140	120	120	120	0	0	120	120	0	0
2012	2	2	3	315	0	2013	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	120	120	120	0	0	120	120	0	0
2013	2	2	4	315	0	2014	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	120	120	0	0	120	120	0	0
2014	2	2	5	315	0	2015	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	120	0	0	120	120	0	0
2015	2	2	6	315	0	2016	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	140	0	0	120	120	0	0
2016	2	2	7	315	0	2017	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	140	0	0	140	120	0	0
2017	2	3	0	420	0	2018	0	0	0	0	0	0	0	0	0	0	560	0	0	140	140	140	140	140	140	0	0	140	140	0	0
2018	2	3	1	420	0	2019	0	0	0	0	0	0	0	0	0	0	640	0	0	140	140	140	140	140	140	0	0	140	140	0	0
2019	2	3	2	420	0	2020	0	0	0	0	0	0	0	0	0	0	640	0	0	160	140	160	140	140	140	0	0	140	140	0	0
2020	2	3	3	420	0	2021	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	140	140	140	0	0	140	140	0	0
2021	2	3	4	420	0	2022	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	140	140	0	0	140	140	0	0
2022	2	3	5	420	0	2023	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	140	0	0	140	140	0	0
2023	2	3	6	420	0	2024	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	160	0	0	140	140	0	0
2024	2	3	7	420	0	2025	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	160	0	0	160	140	0	0
2025	2	4	0	525	0	2026	0	0	0	0	0	0	0	0	0	0	640	0	0	160	160	160	160	160	160	0	0	160	160	0	0
2026	2	4	1	525	0	2027	0	0	0	0	0	0	0	0	0	0	720	0	0	160	160	160	160	160	160	0	0	160	160	0	0
2027	2	4	2	525	0	2028	0	0	0	0	0	0	0	0	0	0	720	0	0	180	160	180	160	160	160	0	0	160	160	0	0
2028	2	4	3	525	0	2029	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	160	160	160	0	0	160	160	0	0
2029	2	4	4	525	0	2030	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	160	160	0	0	160	160	0	0
2030	2	4	5	525	0	2031	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	160	0	0	160	160	0	0
2031	2	4	6	525	0	2032	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	180	0	0	160	160	0	0
2032	2	4	7	525	0	2033	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	180	0	0	180	160	0	0
2033	2	5	0	575	0	2034	0	0	0	0	0	0	0	0	0	0	720	0	0	180	180	180	180	180	180	0	0	180	180	0	0
2034	2	5	1	575	0	2035	0	0	0	0	0	0	0	0	0	0	800	0	0	180	180	180	180	180	180	0	0	180	180	0	0
2035	2	5	2	575	0	2036	0	0	0	0	0	0	0	0	0	0	800	0	0	200	180	200	180	180	180	0	0	180	180	0	0
2036	2	5	3	575	0	2037	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	180	180	180	0	0	180	180	0	0
2037	2	5	4	575	0	2038	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	180	180	0	0	180	180	0	0
2038	2	5	5	575	0	2039	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	180	0	0	180	180	0	0
2039	2	5	6	575	0	2040	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	200	0	0	180	180	0	0
2040	2	5	7	575	0	2041	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	200	0	0	200	180	0	0
2041	2	6	0	630	0	2042	0	0	0	0	0	0	0	0	0	0	800	0	0	200	200	200	200	200	200	0	0	200	200	0	0
2042	2	6	1	630	0	2043	0	0	0	0	0	0	0	0	0	0	880	0	0	200	200	200	200	200	200	0	0	200	200	0	0
2043	2	6	2	630	0	2044	0	0	0	0	0	0	0	0	0	0	880	0	0	220	200	220	200	200	200	0	0	200	200	0	0
2044	2	6	3	630	0	2045	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	200	200	200	0	0	200	200	0	0
2045	2	6	4	630	0	2046	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	200	200	0	0	200	200	0	0
2046	2	6	5	630	0	2047	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	200	0	0	200	200	0	0
2047	2	6	6	630	0	2048	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	220	0	0	200	200	0	0
2048	2	6	7	630	0	2049	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	220	0	0	220	200	0	0
2049	2	7	0	735	0	2050	0	0	0	0	0	0	0	0	0	0	880	0	0	220	220	220	220	220	220	0	0	220	220	0	0
2050	2	7	1	735	0	2051	0	0	0	0	0	0	0	0	0	0	960	0	0	220	220	220	220	220	220	0	0	220	220	0	0
2051	2	7	2	735	0	2052	0	0	0	0	0	0	0	0	0	0	960	0	0	240	220	240	220	220	220	0	0	220	220	0	0
2052	2	7	3	735	0	2053	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	220	220	220	0	0	220	220	0	0
2053	2	7	4	735	0	2054	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	220	220	0	0	220	220	0	0
2054	2	7	5	735	0	2055	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	220	0	0	220	220	0	0
2055	2	7	6	735	0	2056	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	240	0	0	220	220	0	0
2056	2	7	7	735	0	2057	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	240	0	0	240	220	0	0
2057	2	8	0	735	0	2058	0	0	0	0	0	0	0	0	0	0	960	0	0	240	240	240	240	240	240	0	0	240	240	0	0
2058	2	8	1	735	0	2059	0	0	0	0	0	0	0	0	0	0	1040	0	0	240	240	240	240	240	240	0	0	240	240	0	0
2059	2	8	2	735	0	2060	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	240	260	240	240	240	0	0	240	240	0	0
2060	2	8	3	735	0	2061	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	240	240	240	0	0	240	240	0	0
2061	2	8	4	735	0	2062	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	240	240	0	0	240	240	0	0
2062	2	8	5	735	0	2063	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	240	0	0	240	240	0	0
2063	2	8	6	735	0	2064	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	260	0	0	240	240	0	0
2064	2	8	7	735	0	2065	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	260	0	0	260	240	0	0
2065	2	9	0	735	0	2066	0	0	0	0	0	0	0	0	0	0	1040	0	0	260	260	260	260	260	260	0	0	260	260	0	0
2066	2	9	1	735	0	2067	0	0	0	0	0	0	0	0	0	0	1120	0	0	260	260	260	260	260	260	0	0	260	260	0	0
2067	2	9	2	735	0	2068	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	260	280	260	260	260	0	0	260	260	0	0
2068	2	9	3	735	0	2069	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	260	260	260	0	0	260	260	0	0
2069	2	9	4	735	0	2070	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	260	260	0	0	260	260	0	0
2070	2	9	5	735	0	2071	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	260	0	0	260	260	0	0
2071	2	9	6	735	0	2072	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	280	0	0	260	260	0	0
2072	2	9	7	735	0	2073	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	280	0	0	280	260	0	0
2073	2	10	0	840	0	2074	0	0	0	0	0	0	0	0	0	0	1120	0	0	280	280	280	280	280	280	0	0	280	280	0	0
2074	2	10	1	840	0	2075	0	0	0	0	0	0	0	0	0	0	1200	0	0	280	280	280	280	280	280	0	0	280	280	0	0
2075	2	10	2	840	0	2076	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	280	300	280	280	280	0	0	280	280	0	0
2076	2	10	3	840	0	2077	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	280	280	280	0	0	280	280	0	0
2077	2	10	4	840	0	2078	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	280	280	0	0	280	280	0	0
2078	2	10	5	840	0	2079	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	300	280	0	0	280	280	0	0
2079	2	10	6	840	0	2080	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	300	300	0	0	280	280	0	0
2080	2	10	7	840	0	2081	0	0	0	0	0	0	0	0	0	0	1200	0	0	300	300	300	300	300	300	0	0	300	280	0	0
2081	2	11	0	840	0	2082	1	50	50	50	50	50	50	50	0	0	1200	0	0	300	300	300	300	300	300	0	0	300	300	0	0
2082	2	11	1	840	0	2083	1	50	50	50	50	50	50	50	0	0	1280	0	0	300	300	300	300	300	300	0	0	300	300	0	0
2083	2	11	2	840	0	2084	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	300	320	300	300	300	0	0	300	300	0	0
2084	2	11	3	840	0	2085	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	300	300	300	0	0	300	300	0	0
2085	2	11	4	840	0	2086	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	300	300	0	0	300	300	0	0
2086	2	11	5	840	0	2087	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	300	0	0	300	300	0	0
2087	2	11	6	840	0	2088	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	320	0	0	300	300	0	0
2088	2	11	7	840	0	2089	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	320	0	0	320	300	0	0
2089	2	12	0	945	0	2090	1	50	50	50	50	50	50	50	0	0	1280	0	0	320	320	320	320	320	320	0	0	320	320	0	0
2090	2	12	1	945	0	2091	1	50	50	50	50	50	50	50	0	0	1360	0	0	320	320	320	320	320	320	0	0	320	320	0	0
2091	2	12	2	945	0	2092	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	320	340	320	320	320	0	0	320	320	0	0
2092	2	12	3	945	0	2093	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	340	340	320	320	320	0	0	320	320	0	0
2093	2	12	4	945	0	2094	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	340	340	340	320	320	0	0	320	320	0	0
2094	2	12	5	945	0	2095	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	340	340	340	340	320	0	0	320	320	0	0
2095	2	12	6	945	0	2096	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	340	340	340	340	340	0	0	320	320	0	0
2096	2	12	7	945	0	2097	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	340	340	340	340	340	0	0	340	320	0	0
2097	2	13	0	945	0	2098	1	50	50	50	50	50	50	50	0	0	1360	0	0	340	340	340	340	340	340	0	0	340	340	0	0
2098	2	13	1	945	0	2099	1	50	50	50	50	50	50	50	0	0	1440	0	0	340	340	340	340	340	340	0	0	340	340	0	0
2099	2	13	2	945	0	2100	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	340	360	340	340	340	0	0	340	340	0	0
2100	2	13	3	945	0	2101	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	360	360	340	340	340	0	0	340	340	0	0
2101	2	13	4	945	0	2102	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	360	360	360	340	340	0	0	340	340	0	0
2102	2	13	5	945	0	2103	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	360	360	360	360	340	0	0	340	340	0	0
2103	2	13	6	945	0	2104	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	360	360	360	360	360	0	0	340	340	0	0
2104	2	13	7	945	0	2105	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	360	360	360	360	360	0	0	360	340	0	0
2105	2	14	0	945	0	2106	1	50	50	50	50	50	50	50	0	0	1440	0	0	360	360	360	360	360	360	0	0	360	360	0	0
2106	2	14	1	945	0	2107	1	50	50	50	50	50	50	50	0	0	1520	0	0	360	360	360	360	360	360	0	0	360	360	0	0
2107	2	14	2	945	0	2108	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	360	380	360	360	360	0	0	360	360	0	0
2108	2	14	3	945	0	2109	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	380	380	360	360	360	0	0	360	360	0	0
2109	2	14	4	945	0	2110	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	380	380	380	360	360	0	0	360	360	0	0
2110	2	14	5	945	0	2111	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	380	380	380	380	360	0	0	360	360	0	0
2111	2	14	6	945	0	2112	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	380	380	380	380	380	0	0	360	360	0	0
2112	2	14	7	945	0	2113	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	380	380	380	380	380	0	0	380	360	0	0
2113	2	15	0	1050	0	2114	1	50	50	50	50	50	50	50	0	0	1520	0	0	380	380	380	380	380	380	0	0	380	380	0	0
2114	2	15	1	1050	0	2115	1	50	50	50	50	50	50	50	0	0	1600	0	0	380	380	380	380	380	380	0	0	380	380	0	0
2115	2	15	2	1050	0	2116	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	380	400	380	380	380	0	0	380	380	0	0
2116	2	15	3	1050	0	2117	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	400	400	380	380	380	0	0	380	380	0	0
2117	2	15	4	1050	0	2118	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	400	400	400	380	380	0	0	380	380	0	0
2118	2	15	5	1050	0	2119	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	400	400	400	400	380	0	0	380	380	0	0
2119	2	15	6	1050	0	2120	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	400	400	400	400	400	0	0	380	380	0	0
2120	2	15	7	1050	0	2121	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	400	400	400	400	400	0	0	400	380	0	0
2121	2	16	0	1050	0	2122	1	50	50	50	50	50	50	50	0	0	1600	0	0	400	400	400	400	400	400	0	0	400	400	0	0
2122	2	16	1	1050	0	2123	1	50	50	50	50	50	50	50	0	0	1680	0	0	400	400	400	400	400	400	0	0	400	400	0	0
2123	2	16	2	1050	0	2124	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	400	420	400	400	400	0	0	400	400	0	0
2124	2	16	3	1050	0	2125	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	420	420	400	400	400	0	0	400	400	0	0
2125	2	16	4	1050	0	2126	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	420	420	420	400	400	0	0	400	400	0	0
2126	2	16	5	1050	0	2127	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	420	420	420	420	400	0	0	400	400	0	0
2127	2	16	6	1050	0	2128	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	420	420	420	420	420	0	0	400	400	0	0
2128	2	16	7	1050	0	2129	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	420	420	420	420	420	0	0	420	400	0	0
2129	2	17	0	1050	0	2130	1	50	50	50	50	50	50	50	0	0	1680	0	0	420	420	420	420	420	420	0	0	420	420	0	0
2130	2	17	1	1050	0	2131	1	50	50	50	50	50	50	50	0	0	1760	0	0	420	420	420	420	420	420	0	0	420	420	0	0
2131	2	17	2	1050	0	2132	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	420	440	420	420	420	0	0	420	420	0	0
2132	2	17	3	1050	0	2133	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	440	440	420	420	420	0	0	420	420	0	0
2133	2	17	4	1050	0	2134	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	440	440	440	420	420	0	0	420	420	0	0
2134	2	17	5	1050	0	2135	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	440	440	440	440	420	0	0	420	420	0	0
2135	2	17	6	1050	0	2136	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	440	440	440	440	440	0	0	420	420	0	0
2136	2	17	7	1050	0	2137	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	440	440	440	440	440	0	0	440	420	0	0
2137	2	18	0	1155	0	2138	1	50	50	50	50	50	50	50	0	0	1760	0	0	440	440	440	440	440	440	0	0	440	440	0	0
2138	2	18	1	1155	0	2139	1	50	50	50	50	50	50	50	0	0	1840	0	0	440	440	440	440	440	440	0	0	440	440	0	0
2139	2	18	2	1155	0	2140	1	50	50	50	50	50	50	50	0	0	1840	0	0	460	440	460	440	440	440	0	0	440	440	0	0
2140	2	18	3	1155	0	2141	1	50	50	50	50	50	50	50	0	0	1840	0	0	460	460	460	440	440	440	0	0	440	440	0	0
2141	2	18	4	1155	0	2142	1	50	50	50	50	50	50	50	0	0	1840	0	0	460	460	460	460	440	440	0	0	440	440	0	0
