wingId	level	levelUpExp	maxLevel	trainNeedRMB	trainNeedItemCoding	trainAddExp	trainCritOdds	trainCrit	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	resId	name	nameImg	icon
8	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92009	蓝色魅力	YuYi_YY_TextLSML	lanshemeili
8	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92009	蓝色魅力	YuYi_YY_TextLSML	lanshemeili
8	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92009	蓝色魅力	YuYi_YY_TextLSML	lanshemeili
8	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92009	蓝色魅力	YuYi_YY_TextLSML	lanshemeili
9	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
9	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92010	倾城之恋	YuYi_YY_TextQCZL	qingchengzhilian
10	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
10	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92011	天使之翼	YuYi_YY_TextTSZY	szyuyi1
11	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
11	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92012	恶魔之翼	YuYi_YY_TextEMZY	szyuyi2
12	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
12	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92013	情人之翼	YuYi_YY_TextQRZY	qingrenjiechibang
13	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
13	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92014	红红火火	YuYi_YY_TextHHHH	chunjiechibang
14	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
14	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92015	黑龙之翼	YuYi_YY_TextHLZY	heilongzhiyi
15	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	16	121968	20	10	25837	100	1000	3	8790	0	0	2930	0	2930	0	500	500	0	0	500	500	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	17	162492	20	10	25837	100	1000	3	9650	0	0	3220	0	3220	0	540	540	0	0	540	540	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	18	203280	20	10	25837	100	1000	3	10600	0	0	3540	0	3540	0	580	580	0	0	580	580	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	19	235884	20	10	25837	100	1000	3	11620	0	0	3880	0	3880	0	620	620	0	0	620	620	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
15	20	0	20	10	25837	100	1000	3	11820	0	0	4300	0	4300	0	680	680	0	0	680	680	0	0	92016	怒火羽翼	YuYi_YY_TextNHYY	nuhuoyuyi
16	1	2400	20	10	25837	100	1000	3	1480	0	0	500	0	500	0	100	100	0	0	100	100	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	2	2560	20	10	25837	100	1000	3	1630	0	0	550	0	550	0	110	110	0	0	110	110	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	3	4800	20	10	25837	100	1000	3	1790	0	0	600	0	600	0	120	120	0	0	120	120	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	4	7520	20	10	25837	100	1000	3	2030	0	0	680	0	680	0	130	130	0	0	130	130	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	5	8540	20	10	25837	100	1000	3	2350	0	0	790	0	790	0	150	150	0	0	150	150	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	6	10780	20	10	25837	100	1000	3	2740	0	0	920	0	920	0	170	170	0	0	170	170	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	7	13020	20	10	25837	100	1000	3	3220	0	0	1080	0	1080	0	190	190	0	0	190	190	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	8	14980	20	10	25837	100	1000	3	3780	0	0	1260	0	1260	0	210	210	0	0	210	210	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	9	17220	20	10	25837	100	1000	3	4420	0	0	1480	0	1480	0	240	240	0	0	240	240	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	10	20944	20	10	25837	100	1000	3	5140	0	0	1720	0	1720	0	270	270	0	0	270	270	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	11	25160	20	10	25837	100	1000	3	5580	0	0	1860	0	1860	0	300	300	0	0	300	300	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	12	29376	20	10	25837	100	1000	3	6100	0	0	2040	0	2040	0	340	340	0	0	340	340	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	13	33456	20	10	25837	100	1000	3	6670	0	0	2230	0	2230	0	380	380	0	0	380	380	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	14	37672	20	10	25837	100	1000	3	7310	0	0	2440	0	2440	0	420	420	0	0	420	420	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
16	15	40656	20	10	25837	100	1000	3	8010	0	0	2670	0	2670	0	460	460	0	0	460	460	0	0	92017	黄金之翼	YuYi_YY_TextHJZY	huangjinzhiyi
