source_text	target_text	need_translate
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】荒的力量#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 60】 Aşındırıcı güç #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】荒的力量#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 60】 Aşındırıcı güç #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】荒的力量#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 60】 Aşındırıcı güç#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】荒的力量#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 60】 Aşındırıcı güç #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】黑暗之行#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 60】 Karanlığa doğru #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】黑暗之行#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 60】 Karanlığa doğru #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】黑暗之行#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 60】 Karanlığa doğru#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【60级】黑暗之行#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 60】 Karanlığa doğru #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】亡灵之行#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Zombi bölgesine yürüyüş #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】亡灵之行#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Zombi bölgesine yürüyüş #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】亡灵之行#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 64】 Zombi bölgesine yürüyüş#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】亡灵之行#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Zombi bölgesine yürüyüş #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】初出茅庐#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Rookie #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】初出茅庐#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Rookie #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】初出茅庐#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 64】 Rookie#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】初出茅庐#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Rookie #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】圣域战争#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Zombi bölgesi savaşı  #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】圣域战争#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Kutsal alan savaşı  #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】圣域战争#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 64】 Zombi bölgesi savaşı  #C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】圣域战争#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Zombi bölgesi savaşı  #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】战争起源#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Savaş sebebi#C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】战争起源#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Savaş sebebi#C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】战争起源#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 64】 Savaş sebebi#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】战争起源#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】 Savaş sebebi#C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】潜伏#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】Gizlenmiş #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】潜伏#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】Gizlenmiş  #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】潜伏#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 64】Gizlenmiş #C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【64级】潜伏#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 64】Gizlenmiş #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】再战！#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Tekrar dövüş!  #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】再战！#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Tekrar dövüş!  #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】再战！#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 68】 Tekrar dövüş #C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】再战！#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Tekrar dövüş!  #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣坛灭怪#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Sunağı koruma  #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣坛灭怪#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Sunağı koruma  #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣坛灭怪#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 68】 Sunağı koruma #C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣坛灭怪#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Sunağı koruma  #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣域毁坏#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Zombi bölgesinin yıkımı #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣域毁坏#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Zombi bölgesinin yıkımı #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣域毁坏#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 68】 Zombi bölgesinin yıkımı#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】圣域毁坏#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Zombi bölgesinin yıkımı #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】战后休整#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Savaş sonrası yeniden canlandırma  #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】战后休整#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Savaş sonrası yeniden canlandırma  #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】战后休整#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 68】 Savaş sonrası yeniden canlandırma #C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】战后休整#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Savaş sonrası yeniden canlandırma  #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】无敌战姿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Yenilmez #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】无敌战姿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Yenilmez #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】无敌战姿#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 68】 Yenilmez#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【68级】无敌战姿#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 68】 Yenilmez #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】出发#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Yola çıkış  #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】出发#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Yola çıkış  #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】出发#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 6】 Yola çıkış #C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】出发#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)【Seviye 6】 Yola çıkış #C(#EE0000)(Alınamaz)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】出发#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Yola çıkış  #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】故人相遇#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Eski bir arkadaşla karşılaşma #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】故人相遇#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Eski bir arkadaşla karşılaşma #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】故人相遇#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 6】 Eski bir arkadaşla karşılaşma#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】故人相遇#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)【Seviye 6】 Eski bir arkadaşla karşılaşma#C(#EE0000)(Alınamaz)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】故人相遇#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Eski bir arkadaşla karşılaşma #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】时光箴言#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Zamanın deyimleri #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】时光箴言#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Zamanın deyimleri #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】时光箴言#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 6】 Zamanın deyimleri#C(#EE0000) (Alınamaz) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】时光箴言#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)【Seviye 6】 Zamanın deyimleri#C(#EE0000)(Alınamaz)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【6级】时光箴言#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 6】  Zamanın deyimleri #C(#00EE00) (Tamamlanmadı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【73级】亡灵复苏#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 73】 Zombinin canlanması #C(#00EE00) (Tamamlandı) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【73级】亡灵复苏#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600) 【Seviye 73】 Zombinin canlanması #C(#00EE00) (Alınabilir) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【73级】亡灵复苏#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Araştırma görevini tamamlayarak bol miktarda tecrübe kazanın.) #C(#EE7600)  【Seviye 73】 Zombinin canlanması#C(#EE0000) (Alınamaz) #n	0
