source_text	target_text	need_translate
#C(#ffffff)刚进入战斗中，自己生效#C(#00BC00)1#n个护盾，护盾只能生效#C(#00BC00)1#n回合，抵挡对方#C(#00BC00)28.8%#n的伤害，最高可以抵挡自己的#C(#00BC00)1.5#n倍生命上限。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, you will create #C(#00BC00)a#n shield for #C(#00BC00)a#n round to resist #C(#00BC00)28.8%#n of the damage received (Max damage resistance: #C(#00BC00) Max HP #n × 1.5. It can only be used #C(#00BC00)once#n in a battle.)#n	0
#C(#ffffff)刚进入战斗中，自己生效#C(#00BC00)1#n个护盾，护盾只能生效#C(#00BC00)1#n回合，抵挡对方#C(#00BC00)38.4%#n的伤害，最高可以抵挡自己的#C(#00BC00)2#n倍生命上限。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, you will create #C(#00BC00)a#n shield for #C(#00BC00)a#n round to resist #C(#00BC00)38.4%#n of the damage received (Max damage resistance: #C(#00BC00)Max HP #n × 2. It can only be used #C(#00BC00)once#n in a battle.)#n	0
#C(#ffffff)刚进入战斗中，自己生效#C(#00BC00)1#n个护盾，护盾只能生效#C(#00BC00)1#n回合，抵挡对方#C(#00BC00)48.0%#n的伤害，最高可以抵挡自己的#C(#00BC00)2.5#n倍生命上限。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, you will create #C(#00BC00)a#n shield for #C(#00BC00)a#n round to resist #C(#00BC00)48%#n of the damage received (Max damage resistance: #C(#00BC00)Max HP #n × 2.5. It can only be used #C(#00BC00)once#n in a battle.)#n	0
#C(#ffffff)刚进入战斗中，自己生效#C(#00BC00)1#n个护盾，护盾只能生效#C(#00BC00)1#n回合，抵挡对方#C(#00BC00)60.0%#n的伤害，最高可以抵挡自己的#C(#00BC00)3#n倍生命上限。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, you will create #C(#00BC00)a#n shield for #C(#00BC00)a#n round to resist #C(#00BC00)60%#n of the damage received (Max damage resistance: #C(#00BC00)Max HP #n × 3. It can only be used #C(#00BC00)once#n in a battle.)#n	0
#C(#ffffff)当自己的生命低于#C(#00BC00)30%#n后，造成的伤害的#C(#00BC00)10%#n可以转化为自己和队友的血量，战斗中生效#C(#00BC00)1#n次。#n	#C(#ffffff)When your HP is lower than #C(#00BC00)30%#n, 10% of the damage you deal #n can be transferred to your HP and your teammates' HP. It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)当自己的生命低于#C(#00BC00)32.5%#n后，造成的伤害的#C(#00BC00)15%#n可以转化为自己和队友的血量，战斗中生效#C(#00BC00)1#n次。#n	#C(#ffffff)When your HP is lower than #C(#00BC00)32.5%#n, 15% of the damage you deal #n can be transferred to your HP and your teammates' HP. It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)当自己的生命低于#C(#00BC00)35%#n后，造成的伤害的#C(#00BC00)20%#n可以转化为自己和队友的血量，战斗中生效#C(#00BC00)1#n次。#n	#C(#ffffff)When your HP is lower than #C(#00BC00)35%#n, 20% of the damage you deal #n can be transferred to your HP and your teammates' HP. It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)当自己的生命低于#C(#00BC00)37.5%#n后，造成的伤害的#C(#00BC00)25%#n可以转化为自己和队友的血量，战斗中生效#C(#00BC00)1#n次。#n	#C(#ffffff)When your HP is lower than #C(#00BC00)37.5%#n, 25% of the damage you deal #n can be transferred to your HP and your teammates' HP. It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)当自己的生命低于#C(#00BC00)40%#n后，造成的伤害的#C(#00BC00)30%#n可以转化为自己和队友的血量，战斗中生效#C(#00BC00)1#n次。#n	#C(#ffffff)When your HP is lower than #C(#00BC00)40%#n, 30% of the damage you deal #n can be transferred to your HP and your teammates' HP. It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)战斗中有#C(#00BC00)12%#n的概率触发重置主动技能CD。#n	#C(#ffffff) There is a #C(#00BC00)12%#n chance to cancel your Active Skill's CD.#n	0
#C(#ffffff)战斗中有#C(#00BC00)16%#n的概率触发重置主动技能CD。#n	#C(#ffffff) There is a #C(#00BC00)16%#n chance to cancel your Active Skill's CD.#n	0
#C(#ffffff)战斗中有#C(#00BC00)20%#n的概率触发重置主动技能CD。#n	#C(#ffffff) There is a #C(#00BC00)20%#n chance to cancel your Active Skill's CD.#n	0
#C(#ffffff)战斗中有#C(#00BC00)25%#n的概率触发重置主动技能CD。#n	#C(#ffffff) There is a #C(#00BC00)25%#n chance to cancel your Active Skill's CD.#n	0
#C(#ffffff)战斗中有#C(#00BC00)8%#n的概率触发重置主动技能CD。#n	#C(#ffffff) There is a #C(#00BC00)8%#n chance to cancel your Active Skill's CD.#n	0
#C(#ffffff)攻击有#C(#00BC00)15%#n概率触发冰封，将敌方冰封住，持续#C(#00BC00)2#n回合不能出手释放任何技能。#n	#C(#ffffff)There is a #C(#00BC00)15%#n chance to freeze your enemies. They won't be able to use any skills within #C(#00BC00)2#n rounds.#n	0
#C(#ffffff)攻击有#C(#00BC00)22.5%#n概率触发冰封，将敌方冰封住，持续#C(#00BC00)2#n回合不能出手释放任何技能。#n	#C(#ffffff)There is a #C(#00BC00)22.5%#n chance to freeze your enemies. They won't be able to use any skills within #C(#00BC00)2#n rounds.#n	0
#C(#ffffff)攻击有#C(#00BC00)30%#n概率触发冰封，将敌方冰封住，持续#C(#00BC00)2#n回合不能出手释放任何技能。#n	#C(#ffffff)There is a #C(#00BC00)30%#n chance to freeze your enemies. They won't be able to use any skills within #C(#00BC00)2#n rounds.#n	0
#C(#ffffff)攻击有#C(#00BC00)37.5%#n概率触发冰封，将敌方冰封住，持续#C(#00BC00)2#n回合不能出手释放任何技能。#n	#C(#ffffff)There is a #C(#00BC00)37.5%#n chance to freeze your enemies. They won't be able to use any skills within #C(#00BC00)2#n rounds.#n	0
#C(#ffffff)攻击有#C(#00BC00)50%#n概率触发冰封，将敌方冰封住，持续#C(#00BC00)2#n回合不能出手释放任何技能。#n	#C(#ffffff)There is a #C(#00BC00)50%#n chance to freeze your enemies. They won't be able to use any skills within #C(#00BC00)2#n rounds.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)11000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)11,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)13000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)13,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)15000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)15,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)3000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)3,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)5000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)5,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)7000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)7,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)治疗己方生命值最低的单位，并额外回复其#C(#ffd700)9000#n点生命,消耗50点怒气#n	#C(#ffffff)Heals your heroes with the lowest HP, restores #C(#ffd700)9,000#n HP and consumes 50 Rage points.#n	0
#C(#ffffff)激活条件：主角等级达到100级#H激活消耗：#C(#00ff00)水脉之灵*1#n#n#H#C(#ff0000)可在道具商城购买#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 100.#H Activation Cost: #C(#00ff00)Water Space Anima × 1.#n#n#H#C(#ff0000)Source: Shop#n	0
#C(#ffffff)激活条件：主角等级达到100级#H激活消耗：#C(#00ff00)火脉之灵*1#n#n#H#C(#ff0000)可在跨服竞技场兑换商店兑换#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 100.#H Activation Cost: #C(#00ff00)Fire Space Anima × 1.#n#n#H#C(#ff0000)Source: Exchanging Shop in the Cross-server Arena. #n	0
#C(#ffffff)激活条件：主角等级达到105级#H激活消耗：#C(#00ff00)土脉之灵*1#n#n#H#C(#ff0000)可在道具商城购买#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 105.#H Activation Cost: #C(#00ff00)Earth Space Anima × 1.#n#n#H#C(#ff0000)Source: Shop#n	0
#C(#ffffff)激活条件：主角等级达到105级#H激活消耗：#C(#00ff00)时脉之灵*1#n#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 105.#H Activation Cost: #C(#00ff00)Time Space Anima × 1.#n#n#H#C(#ff0000)	0
#C(#ffffff)激活条件：主角等级达到110级#H激活消耗：#C(#00ff00)幻脉之灵*1#n#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 110.#H Activation Cost: #C(#00ff00)Magic Space Anima × 1.#n#n	0
#C(#ffffff)激活条件：主角等级达到115级#H激活消耗：#C(#00ff00)日脉之灵*1#n#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 115.#H Activation Cost: #C(#00ff00)Sun Space Anima × 1.#n#n	0
#C(#ffffff)激活条件：主角等级达到120级#H激活消耗：#C(#00ff00)月脉之灵*1#n#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 120.#H Activation Cost: #C(#00ff00)Moon Space Anima × 1.#n#n	0
#C(#ffffff)激活条件：主角等级达到90级#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 90.#n	0
#C(#ffffff)激活条件：主角等级达到95级#H激活消耗：#C(#00ff00)木脉之灵*1#n#n#H#C(#ff0000)可在跨服竞技场兑换商店兑换#n	#C(#ffffff)Activation Requirement: Character reaches Lvl 95.#H Activation Cost: #C(#00ff00)Wood Space Anima × 1.#n#n#H#C(#ff0000)Source: Exchanging Shop in the Cross-server Arena. #n	0
#C(#ffffff)血量最少的单位增加一个护盾,额外吸收#C(#ffd700)13000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to give a shield to the teammate with the lowest HP. Absorbs #C(#ffd700)13,000#n Damage. #n	0
#C(#ffffff)进入战斗后，增加全队的生命上限，增加的数值为自身最大生命值的#C(#00BC00)12%#n。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, your teammate's HP will increase (Increase equal to #C(#00BC00)12% of your Max HP). It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)进入战斗后，增加全队的生命上限，增加的数值为自身最大生命值的#C(#00BC00)16%#n。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, your teammate's HP will increase (Increase equal to #C(#00BC00)16% of your Max HP). It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)进入战斗后，增加全队的生命上限，增加的数值为自身最大生命值的#C(#00BC00)20%#n。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, your teammate's HP will increase (Increase equal to #C(#00BC00)20% of your Max HP). It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)进入战斗后，增加全队的生命上限，增加的数值为自身最大生命值的#C(#00BC00)25%#n。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, your teammate's HP will increase (Increase equal to #C(#00BC00)25% of your Max HP). It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)进入战斗后，增加全队的生命上限，增加的数值为自身最大生命值的#C(#00BC00)8%#n。战斗中只生效#C(#00BC00)1#n次#n	#C(#ffffff)After entering a battle, your teammate's HP will increase (Increase equal to #C(#00BC00)8% of your Max HP). It can only be used #C(#00BC00)once#n in a battle.#n	0
#C(#ffffff)进入战斗后，自己免伤提升#C(#00BC00)12%#n。#n	#C(#ffffff)You will reduce the damage received by #C(#00BC00)12% after entering a battle#n.#n	0
#C(#ffffff)进入战斗后，自己免伤提升#C(#00BC00)16%#n。#n	#C(#ffffff)You will reduce the damage received by #C(#00BC00)16% after entering a battle#n.#n	0
#C(#ffffff)进入战斗后，自己免伤提升#C(#00BC00)20%#n。#n	#C(#ffffff)You will reduce the damage received by #C(#00BC00)20% after entering a battle#n.#n	0
#C(#ffffff)进入战斗后，自己免伤提升#C(#00BC00)25%#n。#n	#C(#ffffff)You will reduce the damage received by #C(#00BC00)25% after entering a battle#n.#n	0
#C(#ffffff)进入战斗后，自己免伤提升#C(#00BC00)8%#n。#n	#C(#ffffff)You will reduce the damage received by #C(#00BC00)8% after entering a battle#n.#n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复11000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 11,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复13000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 13,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复15000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 15,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复17000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 17,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复19000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 19,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复3000点生命并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 3,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复5000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 5,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复7000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 7,000 for 2 rounds. #n	0
#C(#ffffff)随机恢复一个己方单位的生命值，额外回复9000点生命，并持续恢复血量2回合，消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to restore a random teammate's HP by 9,000 for 2 rounds. #n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)1000#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)1000#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)1200#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)1200#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)1400#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)1400#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)1600#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)1600#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)1800#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)1800#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)2000#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)2000#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击一个目标，额外造成#C(#ffd700)2200#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once, deals #C(#ffd700)2200#n damage and consumes 50 Rage points.#n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)1000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)1000#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)1200#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)1,200#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)1400#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)1,400#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)1600#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)1,600#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)1800#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)1,800#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)2000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)2,000#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)2200#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)2,200#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)2400#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)2,400#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)3000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)3,000#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)3500#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)3,500#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)4000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)4,000#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)4500#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)4,500#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)5000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)5,000#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)5500#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)5,500#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)6000#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)6,000#n extra damage. #n	0
#C(#ffffff)随机攻击两个目标1次，若只有1个目标，攻击两次，额外造成#C(#ffd700)6500#n点伤害,消耗50点怒气#n	#C(#ffffff)Consumes 50 Rage to attack two random targets at once. (If there is only one target, you will attack the target twice.) You will deal #C(#ffd700)6,500#n extra damage. #n	0
#C(#ffffff)随机攻击单个目标1次，额外造成#C(#ffd700)1000#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once. Deals #C(#ffd700)1000#n extra Damage and consumes 50 Rage.#n	0
#C(#ffffff)随机攻击单个目标1次，额外造成#C(#ffd700)1100#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once. Deals #C(#ffd700)1100#n extra Damage and consumes 50 Rage.#n	0
#C(#ffffff)随机攻击单个目标1次，额外造成#C(#ffd700)1200#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once. Deals #C(#ffd700)1200#n extra Damage and consumes 50 Rage.#n	0
#C(#ffffff)随机攻击单个目标1次，额外造成#C(#ffd700)800#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once. Deals #C(#ffd700)800#n extra Damage and consumes 50 Rage.#n	0
#C(#ffffff)随机攻击单个目标1次，额外造成#C(#ffd700)900#n点伤害,消耗50点怒气#n	#C(#ffffff)Attacks a random target once. Deals #C(#ffd700)900#n extra Damage and consumes 50 Rage.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)10000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)10,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)12000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)12,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)14000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)14,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)16000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)16,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)18000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)18,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)20000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)20,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)22000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)22,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)24000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)24,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)26000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)26,000#n extra damage received for 2 rounds.#n	0
#C(#ffffff)随机给英雄或主角增加一个吸收护盾，额外吸收#C(#ffd700)28000#n点伤害，持续2回合#n	#C(#ffffff)Randomly adds an absorption shield to a Hero or the Character, absorbs #C(#ffd700)28,000#n extra damage received for 2 rounds.#n	0
#S(12)#C(#FFFF00)玩法说明：#n#H#S(12)#C(#00FF00)1.佣兵任务需邀请好友组队后接取，也可使用随缘组队快速组队。#H2.每天前10次任务可获得经验和金币奖励，10次之后单次任务无任何奖励。#H3.每完成10次任务可获得一次目标奖励。#H4.每完成10次任务可进行一次佣兵摇奖，每日最多可获得3次佣兵奖金。#H5.每周佣兵任务最多可进行300次。#H6.每周一0:00重置佣兵任务次数和完成情况。#n	#S(12)#C(#FFFF00)Event Introduction: #n#H#S(12)#C(#00FF00)1. Mercenary Quest should be accepted after you team up with friends. You can also use quickly team up. #H2. You can get EXP and Gold the first 10 times you complete the quest. You won't receive rewards afterwards. #H3. You can receive the target reward once you complete the quest 10 times. #H4. You can participate in Lucky Draw of Mercenary once you complete the quest 10 times. You can obtain a Mercenary Bonus 3 times max. #H5. You can complete Mercenary Quests up to 300 times every week. #H6. Attempts and performance will be reset at 00:00 every Monday. #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U一个不留#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Defeat them all #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U一人灭魔#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Defeat your enemies alone #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U万人抢夺#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Looting #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U三年的修炼#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Practice for 3 years #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不再念想#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U No More Yearning #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不怕！战士们来了#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Warriors are coming! #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不断挑战#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Continue to Challenge #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不朽的战役#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U War of Eternity #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不能饶恕他#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Never forget #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不要过来#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Don't Come #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U与好友相见#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U An old friend #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U与故人相见#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U An old enemy #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U临时起意#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Improvising #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U为了人类#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U For Humans #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U为梦想而战#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Fight for a Dream #n	0
#S(12)#C(#FFFFFF)     #C(#FFFF00)#U争夺力量#n	#S(12)#C(#FFFFFF) #C(#FFFF00)#U Fight for the Power #n	0
