module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.Flower_Send	#C(#FFFF00)%s#n给#C(#FFFF00)%s#n赠送了%s朵鲜花，并对TA说：“%s”	#C(#FFFF00)%s#n дарит #C(#FFFF00)%s#n %s шт. цветов и говорит : “%s”	0
Common.Other.GlobalPrompt.Flower_SendSuccess	鲜花已经送到#C(#FFFF00)%s#n手里，等待Ta的回吻吧^_^	Цветы подарены #C(#FFFF00)%s#n, дождитесь от поклонника(цы)  поцелуя ^_^	0
Common.Other.GlobalPrompt.Flower_WomenMail_Title	鲜花榜结算奖励	Награда за женский рейтинг	0
Common.Other.GlobalPrompt.Flower_WorshipSuccess	膜拜成功， 获得金币%s	Цветы подарены, получено %s золота	0
Common.Other.GlobalPrompt.GBC_Tips_LastFiveMinute_Limit	本轮团购已结束	Этот раунд групповой покупки завершен	0
Common.Other.GlobalPrompt.GBC_Tips_Reward_Head	恭喜你获得#H	Поздравляем! Вы получаете: #H	0
Common.Other.GlobalPrompt.GEM_GET_OFF_MSG	拆卸成功	Слоты успешно открыты!	0
Common.Other.GlobalPrompt.GEM_NO_ENOUGH_MSG	装备孔数不足，无法进行镶嵌	На данный момент нет открытых слотов. Вы не можете вставить гем.	0
Common.Other.GlobalPrompt.GEM_NO_HOLE_MSG	该装备没有镶嵌孔，不能镶嵌	В это снаряжение нельзя вставить гем.	0
Common.Other.GlobalPrompt.GEM_SAME_TYPE_MSG	已经镶嵌了同类型的宝石	Нельзя вставить два одинаковых гема в одну и ту же вещь.	0
Common.Other.GlobalPrompt.GLOBAL_NotOnlineRole	该角色不在线或者在跨服中！	Игрок не в сети.	0
Common.Other.GlobalPrompt.GODDESS_CARD_ALREADY_FINAL_PROMPT	本轮已进行终极开启	В этом раунде уже была произведена попытка переворота карты	0
Common.Other.GlobalPrompt.GODDESS_CARD_REWARD_HEARSAY	#C(#FF6600)【女神卡牌】#C(#FFFFFF)恭喜玩家#C(#66FF00)%s#C(#FFFFFF)受到女神的青睐,在女神卡牌中获得#Z(%s,%s)	#C(#FF6600)【Карта богини】 #C(#FFFFFF)Герой #C(#66FF00)%s#C(#FFFFFF) получает благословление богини! Ему достается #Z(%s,%s)	0
Common.Other.GlobalPrompt.GODS_TREASURE_GOOD_ITEM_HEARSAY	#C(#E87D22)【众神秘宝】#C(#00FF00)%s#C(#FFFFFF)在神殿探宝千百度，默默的找到神灵埋下的秘宝：#Z(%s,%s)。#C(#00ff00)#U#A(#K(openZSMB))前往探宝#n#n	#C(#E87D22)【Сокровища богов】 #C(#00FF00)%s#C(#FFFFFF), обыскивая храм, натыкается на спрятанные богами редкие сокровища: #Z(%s,%s)!#C(#00ff00)#U#A(#K(openZSMB)) Перейти к поиску сокровищ!#n#n	0
Common.Other.GlobalPrompt.GODS_TREASURE_ONE_SUCCESS_PROMPT	探宝成功，获得#Z(%s,%s)	Сокровища успешно найдены, получено #Z(%s,%s)	0
Common.Other.GlobalPrompt.GODS_TREASURE_SUCCESS_PROMPT	探宝成功，获得%s	Сокровища успешно найдены, получено %s	0
Common.Other.GlobalPrompt.GOLD_END_MSG	这次炼金已结束	Эта алхимия уже завершена.	0
Common.Other.GlobalPrompt.GOLD_FULL_MSG	协助人数已满	Помощников достаточно. Ваша помощь не требуется.	0
Common.Other.GlobalPrompt.GOLD_HELP_DESC_MSG	#C(#EE7600)【炼金】#n#C(#FFFFFF)#C(#00FF00)%s#n玩家开启炼金炉，朋友们快来协助炼金，获取更多的奖励。  #C(#00ff00)#U#A(#K(OPEN_HELP_LIANJIN,%s))立即协助#n#n#n	#C(#FFFFFF)#C(#00FF00)%s#n практикует алхимию. Помогите и получите золото. #C(#00ff00)#U#A(#K(OPEN_HELP_LIANJIN,%s))Помощь!#n#n#n	0
Common.Other.GlobalPrompt.GOLD_HELP_LEVEL_MSG	等级达到30级可协助炼金。	Вы можете помочь другому игроку с алхимией после достижения 30 ур.	0
Common.Other.GlobalPrompt.GOLD_HELP_SUC_MSG	协助炼金成功，金币+%s	Вы получаете +%s золота за помощь!	0
Common.Other.GlobalPrompt.GOLD_HELP_SUC_MSG2	协助炼金成功，您今日已经没有协助炼金收益次数了。	Вы использовали все попытки. Вы ничего не получаете за помощь!	0
Common.Other.GlobalPrompt.GOLD_INIT_MSG	你已经在协助队列中	Вы уже помогли с этой алхимией.	0
Common.Other.GlobalPrompt.GOLD_SUC_MSG	炼金成功，金币+%s。#H	Алхимия прошла успешно! Вы получаете +%s золота!	0
Common.Other.GlobalPrompt.GS_Birthday_0	我还不知道你的生日日期，先把你的生日告诉我吧。	Я еще не знаю, когда вы родились, сначала назовите свой день рождения	0
Common.Other.GlobalPrompt.GS_Birthday_1	你已经领取过今年的生日礼包	В этом году вы уже получили свой подарок ко дню рождения	0
Common.Other.GlobalPrompt.GS_Birthday_2	当前不是生日	Сейчас не ваш день рождения	0
Common.Other.GlobalPrompt.GS_Birthday_Ok	设置成功	Блокировка вещи включена. Вы должны будете ввести пароль при попытке провести любые дополнительные операции при следующем входе в систему. Вы можете нажать "Изменить пароль", чтобы изменить пароль.	0
Common.Other.GlobalPrompt.GS_LiBao_None	当前不是节日时间	В данный момент нет праздника	0
Common.Other.GlobalPrompt.GT_Begin_Tips	#C(#EE7600)【劫宝】神秘的地精族人带着稀世珍宝行走在#C(#00FF00)%s、%s，#n只有智勇双全的勇士们才有实力劫得珍宝。勇士你还等什么？夺得圣灵碎片，可兑换惊世奇珍，机不可失！#n	#C(#EE7600)【Грабеж】 Таинственные гоблины становятся владельцами редких сокровищ, путешествуя сквозь #C(#00FF00)%s и %s.#n Только мудрые и сильные герои способны ограбить их. Так чего же вы ждете? Используя украденный осколок души, вы можете выменять его на редкие предметы. Вам не следует упускать такую возможность. #n	0
Common.Other.GlobalPrompt.GT_End_Tips	#C(#EE7600)神秘的地精族人回到了各自的种族继续准备下一次运宝。#n	#C(#EE7600)Таинственные гоблины возвращаются в свой лагерь, чтобы подготовиться к следующему походу за сокровищами.#n	0
Common.Other.GlobalPrompt.GT_Exchang_S	兑换成功	Успешный обмен!	0
Common.Other.GlobalPrompt.GT_Fight_CD	战斗冷却中：%s秒	Обратный отсчет: %s сек.	0
Common.Other.GlobalPrompt.GT_Fly	前往%s需要等级%s	Чтобы войти в %s, вам необходимо иметь %s ур.	0
Common.Other.GlobalPrompt.GT_LimitLevel	等级不足	Недостаточный уровень!	0
Common.Other.GlobalPrompt.GT_Mail_Content	亲爱的玩家：#H    地精宝库的奖励我们已经通过邮件发送给您了。您可以提取附件获得奖励。	Уважаемый игрок, ваш инвентарь переполнен. Награды из магазина гоблина высланы вам по почте. Освободите инвентарь и заберите награды до того, как письмо исчезнет.	0
Common.Other.GlobalPrompt.GT_Mail_Send	系统	Система	0
Common.Other.GlobalPrompt.GT_Mail_Title	劫宝奖励	Ваш инвентарь переполнен.	0
Common.Other.GlobalPrompt.GT_NA_No_Reward_Cnt	您今日已经成功劫宝4次，请把机会留给其他人吧	Вы совершили 4 ограбления, больше нет попыток на сегодня.	0
Common.Other.GlobalPrompt.GT_Open_Tips	劫宝活动30级开启	Грабеж доступен для игроков 30 ур.	0
Common.Other.GlobalPrompt.GT_Rob_Name	劫宝者-	Грабитель -	0
Common.Other.GlobalPrompt.GT_Rob_Success	#C(#EE7600)【劫宝】#C(#00EE00)%s#n劫获了#C(#FF0000)%s#n运送的宝物#Z(%s,%s)	#C(#EE7600)【Грабеж】 #C(#00EE00)%s#n грабит #C(#FF0000)%s#n: #Z(%s,%s).	0
Common.Other.GlobalPrompt.GVE_NEED_CAREER_PROMPT	您的队伍中尚缺#C(#FFFF00)%s#n人，无法进入副本	Вы не можете войти в подземелье потому, что у вас роль #C(#FFFF00)%s#n пропавшего.	0
Common.Other.GlobalPrompt.GVE_NEED_DRAGON_LEVEL_PROMPT	队友神龙等级不足#C(#00EE00)%s#n，无法进入该副本。	Член вашей команды не достиг #C(#00EE00)%s#n ур. Вы не можете войти в подземелье.	0
Common.Other.GlobalPrompt.GVE_TEAM_FULL_CANT_INVITE_PROMPT	当前组队人数已满，无法发送邀请	Уже собрана вся команда, больше никого пригласить нельзя!	0
Common.Other.GlobalPrompt.GVE_WORLD_CALL	#C(#4169e1)组队副本，#C(#FFFF00)%s#n队伍尚缺#C(#FFFF00)%s#n人，等待你的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#4169e1)Для похода в подземелье команда игрока C(#FFFF00)%s#n нуждается в герое #C(#FFFF00)%s#n. Острые ощущения ждут вас! #C(#00ff00)#U#T(#K(YQZD,%s, присоединяйтесь!))	0
Common.Other.GlobalPrompt.Game2048Content	由于你出色的表现，恭喜你在宝石2048获得了全服第%s名，请收下丰厚的奖励，希望你再接再厉，取得更好的成绩！	Поздравляем, в событии "Гем 2048" вы заняли %s место, надеемся, что вы будите еще более сильны и добьетесь еще больших успехов!	0
Common.Other.GlobalPrompt.Game2048Title	宝石2048个人跨服排名奖励	Награда за место в событии "Гем 2048"	0
Common.Other.GlobalPrompt.GameUnionAward_tips	恭喜你，获得：	Поздравляем! Вы получили:	0
Common.Other.GlobalPrompt.GashaponGoodTip	#C(#E87D22)【幸运扭蛋】#n#C(#FFFF00)%s#n在高级扭蛋时获得了珍稀奖励#Z(%s,%s)，下一个幸运者会是谁？	#C(#E87D22)【Лотерея удачи】#n#C(#FFFF00)%s#n во время супер вращения получил редкую награду #Z(%s,%s), кто будет следующим счастливчиком?	0
Common.Other.GlobalPrompt.GashaponSuperTip	#C(#E87D22)【幸运扭蛋】#n#C(#FFFF00)%s#n在超级扭蛋时获得了珍稀奖励#Z(%s,%s)，下一个幸运者会是谁？	#C(#E87D22)【Лотерея удачи】#n#C(#FFFF00)%s#n во время ультра вращения получил редкую награду #Z(%s,%s), кто будет следующим счастливчиком?	0
Common.Other.GlobalPrompt.GemForge_Tips_FotrgeSuccess	恭喜您，锻造成功,获得:#Z(%s,%s)	Поздравляем, ковка прошла успешно, вы получили: #Z(%s,%s)	0
Common.Other.GlobalPrompt.GemForge_Tips_TransformSuccess	恭喜您，转换成功,获得:#Z(%s,%s)	Поздравляем, переключение прошло успешно, вы получили: #Z(%s,%s)	0
Common.Other.GlobalPrompt.GlamourParty_Tips_Head	成功领取目标奖励，获得：#H	Получено: #H	0
Common.Other.GlobalPrompt.GlamourParty_Tips_PartyGlamour	#C(#EE7600)【【魅力情人节】#n活动期间，举办派对获得了#C(#00EE00)%s#n点魅力值	#C(#EE7600) 【День св. Валентина】#n На вечеринке получены #C(#00EE00)%s#n очков обаяния	0
Common.Other.GlobalPrompt.GlamourParty_Tips_PartyQinmi	#C(#EE7600)【【魅力情人节】#n活动期间，获得额外加成#C(#00EE00)%s#n点亲密值	#C(#EE7600)【День св. Валентина】#n Получите дополнительный прирост #C(#00EE00)%s#n очков близости	0
Common.Other.GlobalPrompt.GlamourRank_Content	恭喜！您在【魅力排行】活动中跨服排名第#C(#00EE00)%s#n，达到了排名奖励标准，获得了丰厚奖励！	Поздравляем! В ходе события 【Рейтинг обаяния】 в рейтинге кросс-сервера Вы заняли #C(#00EE00)%s#n место и получили богатые награды!	0
Common.Other.GlobalPrompt.GlamourRank_Local_Content	恭喜！您在#C(#E87D22)【魅力情人节-魅力排行】#n活动中本服排名第#C(#00EE00)%s#n，达到了排名奖励标准，获得了丰厚奖励！	Поздравляем! В ходе #C(#E87D22) события 【День св. Валентина - Рейтинг обаяния】#n вы заняли #C(#00EE00)%s#n место в рейтинге сервера и получили отличные награды!	0
Common.Other.GlobalPrompt.GlamourRank_Local_Sender	系统	Система	0
Common.Other.GlobalPrompt.GlamourRank_Local_Title	【魅力排行】本服排名奖励	【Рейтинг обаяния】 Награды рейтинга сервера	0
Common.Other.GlobalPrompt.GlamourRank_Sender	系统	Система	0
Common.Other.GlobalPrompt.GlamourRank_Tips_Head	成功领取奖励，获得：#H	Получено: #H	0
Common.Other.GlobalPrompt.GlamourRank_Title	【魅力排行】跨服排名奖励	【Рейтинг обаяния】 Награды межсерверного рейтинга	0
Common.Other.GlobalPrompt.GloryWar_CampFail	失败	Неудача	0
Common.Other.GlobalPrompt.GloryWar_CampName_1	烈阳城	Янь Сити	0
Common.Other.GlobalPrompt.GloryWar_CampName_2	暗月郡	Инь Сити	0
Common.Other.GlobalPrompt.GloryWar_CampWin	胜利	Победа	0
Common.Other.GlobalPrompt.GloryWar_EightKill	#C(#00EE00)%s#n已经连续击杀#C(#ffff37)%s#n人了！真可谓是勇冠三军！	Герой #C(#00EE00)%s#n убил #C(#ffff37)%s#n душ! Он неудержим!	0
Common.Other.GlobalPrompt.GloryWar_End	魔兽将领的突袭已被击退, 本次#C(#EE7600)【荣耀之战】#n活动结束。	PVE-босс повержен. #C(#EE7600)Событие окончено#n	0
Common.Other.GlobalPrompt.GloryWar_EndKill	双拳难敌四手，好汉也怕人多，#C(#00EE00)%s#n终结#C(#00EE00)%s#n的#C(#ffff37)%s#n连杀	Герой #C(#00EE00)%s#n завершает серию убийств #C(#00EE00)%s#n's #C(#ffff37)%s#n!	0
Common.Other.GlobalPrompt.GloryWar_FifteenKill	#C(#00EE00)%s#n已经连续击杀#C(#ffff37)15#n人了！新一代的战神就此出现了！	#C(#00EE00)%s#n убивает #C(#ffff37)15#n героев подряд. Сильнее его только бог войны!	0
Common.Other.GlobalPrompt.GloryWar_FightTips_1	你攻击了%s, 你胜利了，获得%s积分	Вы атаковали %s, победа! Очки +%s	0
Common.Other.GlobalPrompt.GloryWar_FightTips_2	你攻击了%s, 你战败了，获得3积分	Вы атаковали %s, поражение! Очки +3	0
Common.Other.GlobalPrompt.GloryWar_FightTips_3	%s攻击了你, 你胜利了，获得了%s积分	Вас атаковал %s победа! Очки +%s	0
Common.Other.GlobalPrompt.GloryWar_FightTips_4	%s攻击了你, 你战败了，获得了3积分	Вас атаковал %s, поражение! Очки +3	0
Common.Other.GlobalPrompt.GloryWar_Has_Join	您今天已经参与过1次荣耀之战，每天只能参与1次。	Вы уже участвовали сегодня в Битве гильдий. Попытки на сегодня закончились.	0
Common.Other.GlobalPrompt.GloryWar_KillNpc_1	#C(#EE7600)【%s】#n阵营的#C(#00EE00)【%s】#n公会的#C(#00EE00)【%s】#n成功击败了【%s】！#C(#EE7600)【%s】#n阵营的玩家攻击它时将会获得强力BUFF！！	#C(#00EE00)【%s】#n Герой из гильдии #C(#00EE00)【%s】#n по имени #C(#EE7600)【%s】#n победил【%s】! Все игроки из команды #C(#EE7600)【%s】#n при его атаке получат мощный бонус.	0
Common.Other.GlobalPrompt.GloryWar_KillNpc_2	#C(#EE7600)【%s】#n阵营的#C(#00EE00)【%s】#n成功击败了【%s】！#C(#EE7600)【%s】#n阵营的玩家攻击它时将会获得强力BUFF！！	#C(#00EE00)【%s】#n Герой #C(#EE7600)【%s】#n победил【%s】! Все игроки из команды #C(#EE7600)【%s】#n при его атаке получат мощный бонус.	0
Common.Other.GlobalPrompt.GloryWar_Mail_Content	亲爱的玩家：#H    您的背包已满，荣耀之战的奖励我们已经通过邮件发送给您了。您可以先整理背包，然后提取附件获得奖励	Уважаемый игрок, ваш инвентарь переполнен. Награды за Поле битвы были высланы вам по почте. Пожалуйста, освободите свой инвентарь и получите награды прежде, чем письмо исчезнет.	0
Common.Other.GlobalPrompt.GloryWar_Mail_Send	系统	Система	0
Common.Other.GlobalPrompt.GloryWar_Mail_Title	【荣耀之战】	【Поле боя】	0
Common.Other.GlobalPrompt.GloryWar_OneMinuteReady	#C(#EE7600)【荣耀之战】#n将于1分钟后开始, 各位勇士可以提前入场准备了	#C(#EE7600)【Поле боя】#n Событие начнется через 1 минуту. Зарегистрируйтесь, пожалуйста.	0
Common.Other.GlobalPrompt.GloryWar_OtherCD	该玩家当前不可以挑战, 请先挑战其他玩家	Вы не можете сейчас бросить вызов этому игроку. Пожалуйста, выберите другого игрока.	0
Common.Other.GlobalPrompt.GloryWar_OwnCD	你正在战斗冷却时间中, 请稍后再进行挑战	Идет обратный отсчет. Пожалуйста, подождите пока не обнулится таймер!	0
Common.Other.GlobalPrompt.GloryWar_PveBegin	#C(#00EE00)魔兽将领#n突袭营地, 请勇士们速速返回营地救援	#C(#00EE00)PVE Босс#n напал на лагерь. Занять оборону!	0
Common.Other.GlobalPrompt.GloryWar_PvpBegin	#C(#EE7600)【荣耀之战】#n已经开始, 勇士们请速速进入战场	#C(#EE7600)【Поле боя】#n Событие началось. Хватайте свое оружие и присоединяйтесь.	0
Common.Other.GlobalPrompt.GloryWar_TenMinuteReady	#C(#EE7600)【荣耀之战】#n将于5分钟后开始, 请各位勇士做好准备	#C(#EE7600)【Поле боя】#n Событие начнется через 5 минут. Будьте наготове!	0
Common.Other.GlobalPrompt.GloryWar_TwentyKill	#C(#00EE00)%s#n已经连续击杀#C(#ffff37)%s#n人了！战场上还有人能阻挡他吗？？	Герой #C(#00EE00)%s#n убил #C(#ffff37)%s#n душ. Воу воу полегче!	0
Common.Other.GlobalPrompt.GongXun_Tips	功勋+%s#H	Заслуги +%s#H	0
Common.Other.GlobalPrompt.GroupBuyParty_Tips_FirstOneMinute_Limit	本轮团购未开始	Этот раунд групповой покупки еще не начался	0
Common.Other.GlobalPrompt.GroupBuyParty_Tips_Head	购买成功，获得：#H	Успешная покупка, получено: #H	0
Common.Other.GlobalPrompt.GroupBuyParty_Tips_LastFiveMinute_Limit	本轮团购已结束	Этот раунд групповой покупки завершен	0
Common.Other.GlobalPrompt.GuBaoTanMi_MSg_Special	【古堡探秘】玩家#C(#00FF00)%s#n集齐3把%s，获得#Z(%s,%s)	【Тайны старого замка】Игрок #C(#00FF00)%s#n собрал 3 %s и получает #Z(%s,%s)	0
Common.Other.GlobalPrompt.GuBaoTanMi_Msg_Precious	【古堡探秘】玩家#C(#00FF00)%s#n在探索中获得#Z(%s,%s)，运气真是好到没朋友！	【Тайны старого замка】Игрок #C(#00FF00)%s#n в ходе исследования получает #Z(%s,%s), удача где-то рядом!	0
Common.Other.GlobalPrompt.GuBaoTanMi_Tips_Head	恭喜获得:	Поздравляем, вы получаете:	0
Common.Other.GlobalPrompt.HERO_IS_FULL	英雄已满，无法领取	Места для рекрутов нет, невозможно получить	0
Common.Other.GlobalPrompt.HS_1	左神卫	Левый защитник Лорда	0
Common.Other.GlobalPrompt.HS_2	右神卫	Правый защитник Лорда	0
Common.Other.GlobalPrompt.HS_3	神卫	Защитник Лорда	0
Common.Other.GlobalPrompt.HShoppingMailContent_1	由于您的背包已满，您在元旦跨年购物节中购买的物品通过邮件发放。	Ваш инвентарь переполнен, купленные вами товары в канун Нового года будут отправлены по почте.	0
Common.Other.GlobalPrompt.HShoppingMailContent_2	由于您的背包已满，您在元旦跨年购物节中领取的积分奖励礼包通过邮件发放。	Ваш инвентарь переполнен, полученные вами в канун Нового года подарочные наборы призовых очков будут отправлены по почте.	0
Common.Other.GlobalPrompt.HShoppingMailSender_1	系统	Система	0
Common.Other.GlobalPrompt.HShoppingMailSender_2	系统	Система	0
Common.Other.GlobalPrompt.HShoppingMailTitle_1	元旦跨年购物节	Новогодняя закупка 1	0
Common.Other.GlobalPrompt.HShoppingMailTitle_2	元旦跨年购物节	Новогодняя закупка 2	0
Common.Other.GlobalPrompt.HT_1	少将	Генерал-бригадир	0
Common.Other.GlobalPrompt.HT_2	中将	Генерал-майор	0
Common.Other.GlobalPrompt.HT_3	上将	Генерал-лейтенант	0
Common.Other.GlobalPrompt.HT_4	大将	Генерал	0
Common.Other.GlobalPrompt.HT_5	元帅	Генерал армии	0
Common.Other.GlobalPrompt.HWishMailContent	由于您的背包已满，您在元旦金币祈福礼许愿获得的物品通过邮件发放。	Ваш инвентарь переполнен, полученные в ходе события "Благословенный подарок золотых монет на новый год для загадывания желаний" товары будут отправлены по почте	0
Common.Other.GlobalPrompt.HWishMailSender	系统	Система	0
Common.Other.GlobalPrompt.HWishMailTitle	元旦金币祈福礼	Благословенный подарок золотых монет на новый год	0
Common.Other.GlobalPrompt.HallowCardOverTime	变身卡已过期	Недействительная карта трансформации!	0
Common.Other.GlobalPrompt.HallowCollect	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在变身卡收集活动中成功达到收集条件，获得:	#C(#E87D22)【Хеллоуин】 Ивенты карт трансформации, #n#C(#00EE00)%s#n собрались и получили:	0
Common.Other.GlobalPrompt.HallowCollect2	获得#Z(%s,%s)，真是太霸气了！	получено #Z(%s,%s). Невероятно!	0
Common.Other.GlobalPrompt.HallowDesc	亲爱的玩家，因%s在宴会中使用了万紫千红烟花，你额外获得#Z(%s,%s)，现邮件发放给你，请查收。	потому что %s запустили разноцветный фейерверк на пиру. Награды будут отправлены вам по почте. Следите за временем. Уважаемый игрок, вы получаете #Z(%s,%s) дополнительно,	0
Common.Other.GlobalPrompt.HallowFire	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中放烟花成功获得#Z(%s,%s)，真是太霸气了！	#C(#E87D22)【Хеллоуин】#n#C(#00EE00)%s#n получает #Z(%s,%s), запуская фейерверки на празднике Хеллоуина. Невероятно!	0
Common.Other.GlobalPrompt.HallowFire2	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中放烟花成功获得#t(#K(sTT,%s,%s))#H，真是太霸气了！	#C(#E87D22)【Хеллоуин】#n#C(#00EE00)%s#n получает #t(#K(sTT,%s,%s))#H, запуская фейерверки на празднике Хеллоуиа. Невероятно!	0
Common.Other.GlobalPrompt.HallowFireGlobal	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中使用了万紫千红烟花，宴会中的玩家都获得了#Z(%s,%s)奖励，快来膜拜吧！	#C(#E87D22)【Хеллоуин】#n#C(#00EE00)%s#n запускает фейерверки на празднике Хеллоуина, и все игроки на пиру получают #Z(%s,%s). Замечательно!	0
Common.Other.GlobalPrompt.HallowKillMsg	成功打鬼%s次，获得:	Успешно изгнал %s раз и получил:	0
Common.Other.GlobalPrompt.HallowMailTitle	宴会烟花额外奖励	Доп. награды за запуск фейерверков	0
Common.Other.GlobalPrompt.HallowNotChange	在婚礼场景中不能变身	Нельзя провести трансформацию в сцене свадебной церемонии	0
Common.Other.GlobalPrompt.HallowTaskMsg	当前形象不符合宴会任务要求变身形象，无法领取奖励。	Ваше текущее изображение не требуется для заданий на пиру, поэтому вы не можете получить награды.	0
Common.Other.GlobalPrompt.HalloweenKillMsg	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节打鬼活动中成功获得 #Z(%s,%s)，真是太霸气了！	#C(#E87D22)【Хеллоуин】#n#C(#00EE00)%s#n получает #Z(%s,%s) в Изгнании на Хеллоуин. Как здорово!	0
Common.Other.GlobalPrompt.HalloweenKillMsg2	%s在万圣节打鬼活动中成功获得 #t(#K(sTT,%s,%s))，真是太霸气了！	%s получает #t(#K(sTT,%s,%s)) в Изгнании на Хеллоуин. Как здорово!	0
Common.Other.GlobalPrompt.HalloweenLightMsg	你成功消耗%s神石，释放了%s次烟花，获得:	Вы запустили фейерверки %s раз, потратив %s баленов, и получаете:	0
Common.Other.GlobalPrompt.HalloweenNA_CONTENT	内容	Содержание	0
Common.Other.GlobalPrompt.HalloweenNA_SENDER	发邮人	От кого	0
Common.Other.GlobalPrompt.HalloweenNA_TITLE	题目	Тема	0
Common.Other.GlobalPrompt.Hallows_InheritanceSuccessfully	继承成功	Успешно унаследовано	0
Common.Other.GlobalPrompt.Hallows_OneKeyShenzaoOkay	神造成功，经验值加+%s	Божественная обработка прошла успешно, очки опыта +%s	0
Common.Other.GlobalPrompt.Hallows_ShenzaoOkay	神造成功，经验值加1	Божественная обработка прошла успешно, очки опыта +1	0
Common.Other.GlobalPrompt.HaoqiLocal_Content	恭喜！您在#C(#E87D22)【豪气冲天】#n活动中本服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Поздравляем! В ходе события #C(#E87D22)【Воодушевление】#n занявшие определенные места в рейтинге сервера%s получают отличные награды	0
Common.Other.GlobalPrompt.HaoqiLocal_Sender	系统	Система	0
Common.Other.GlobalPrompt.HaoqiLocal_Title	【豪气冲天】本服排名奖励	【Воодушевление】 Награды рейтинга сервера	0
Common.Other.GlobalPrompt.HaoqiReward_Content	由于您的背包已满, 系统已将【豪气冲天】充值奖励暂时保存于邮件附件中。请尽快整理您的背包，预留足够的背包格子，并且在7天内提取附件中的物品。	Ваш инвентарь переполнен, ваши награды за перезарядку 【Воодушевление】 отправлены по почте. Пожалуйста, освободите ваш инвентарь и в течение 7 дней заберите награду.	0
Common.Other.GlobalPrompt.HaoqiReward_Sender	系统	Система	0
Common.Other.GlobalPrompt.HaoqiReward_Title	【豪气冲天】充值奖励	【Воодушевление】 Награды за перезарядку	0
Common.Other.GlobalPrompt.Haoqi_Content	恭喜！您在#C(#E87D22)【豪气冲天】#n活动中跨服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Поздравляем! В ходе события #C(#E87D22)【Воодушевление】#n занявшие определенные места в межсерверном рейтинге%s получают отличные награды	0
Common.Other.GlobalPrompt.Haoqi_Sender	系统	Система	0
Common.Other.GlobalPrompt.Haoqi_Title	【豪气冲天】跨服排名奖励	【Воодушевление】 Награды межсерверного рейтинга	0
Common.Other.GlobalPrompt.HeavenUpRMB_MSG	#C(#EE7600)【神石转转乐】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神灵的恩泽，圣光一闪，掉落#C(#00EE00)%s#n神石。真是福星高照，好运连连啊！	#C(#EE7600)【Рулетка баленов】#n#C(#00EE00)%s#n тратит #C(#00EE00)%s#n баленов в рулетке и выигрывает #C(#00EE00)%s#n баленов!	0
Common.Other.GlobalPrompt.HeavenUpRMB_MSG2	#C(#EE7600)【神石转转乐】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神灵的恩泽，圣光一闪，掉落#C(#00EE00)%s#n神石。还未来得及回神，只见神灵现形小手一抖，又有#C(#00EE00)%s#n神石掉落手中，幸福来得真是太突然！	C(#EE7600)【Колесо фортуны】#n#C(#00EE00)%s#n тратит #C(#00EE00)%s#n баленов, чтобы испытать фортуну! Фортуна повернулась к нему лицом, и он получает #C(#00EE00)%s#n баленов! Потрясающе#C(#00EE00)%s#n!	0
Common.Other.GlobalPrompt.HefuBossActiveSeverAward	并且为全服激活了合服BOSS奖励。#C(#00FF00)#U#A(#K(OPEN_KAIFU_BOSS_PANEL))前往领取#n#n	и активированы награды босса слияния для всего сервера. #C(#00FF00)#U#A(#K(OPEN_KAIFU_BOSS_PANEL)) Получите #n#n	0
Common.Other.GlobalPrompt.HefuBossServerTips1	#C(#FFFF00)%s#n领取了	#C(#FFFF00)%s#n получает	0
Common.Other.GlobalPrompt.HefuBossServerTips2	奖励，感谢	награды и хочет выразить свою благодарность	0
Common.Other.GlobalPrompt.HefuBossServerTips3	击败了合服BOSS中的#C(#FF6600)%s#n。	Побежден один из боссов слияние серверов! Герой #C(#FF6600)%s#n.	0
Common.Other.GlobalPrompt.HefuBossSingleAwardTips	，独自获得了奖励	, и сам получает награду.	0
Common.Other.GlobalPrompt.HefuBossSingleTips	独自一人成功击败了合服BOSS中的#C(#FF6600)%s#n	Побежден один из боссов слияние серверов! Герой #C(#FF6600)%s#n убил в одиночку	0
Common.Other.GlobalPrompt.HefuBossTeamAwardTips	，分别获得了奖励	, и получили награды.	0
Common.Other.GlobalPrompt.HefuBossTeamTips	齐心协力共同成功击败了合服BOSS中的#C(#FF6600)%s#n	Побежден один из боссов слияния серверов! Герои #C(#FF6600)%s#n убили его совместными усилиями.	0
Common.Other.GlobalPrompt.HefuBossWorshipTip	你膜拜了大神	Вы послали свое восхищение.	0
