module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.HT_1	少将	少將	0
Common.Other.GlobalPrompt.HT_2	中将	中將	0
Common.Other.GlobalPrompt.HT_3	上将	上將	0
Common.Other.GlobalPrompt.HT_4	大将	大將	0
Common.Other.GlobalPrompt.HT_5	元帅	元帥	0
Common.Other.GlobalPrompt.HWishMailContent	由于您的背包已满，您在元旦金币祈福礼许愿获得的物品通过邮件发放。	由於您的背包已滿，您在元旦金幣祈福禮許願獲得的物品通過郵件發放。	0
Common.Other.GlobalPrompt.HWishMailSender	系统	系統	0
Common.Other.GlobalPrompt.HWishMailTitle	元旦金币祈福礼	元旦金幣祈福禮	0
Common.Other.GlobalPrompt.HallowCardOverTime	变身卡已过期	變身卡已過期	0
Common.Other.GlobalPrompt.HallowCollect	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在变身卡收集活动中成功达到收集条件，获得:	#C(#E87D22)【萬聖節】#n#C(#00EE00)%s#n在變身卡收集活動中成功達到收集條件，獲得:	0
Common.Other.GlobalPrompt.HallowCollect2	获得#Z(%s,%s)，真是太霸气了！	獲得#Z(%s,%s)，真是太霸氣了！	0
Common.Other.GlobalPrompt.HallowDesc	亲爱的玩家，因%s在宴会中使用了万紫千红烟花，你额外获得#Z(%s,%s)，现邮件发放给你，请查收。	親愛的玩家，因%s在宴會中使用了萬紫千紅煙花，你額外獲得#Z(%s,%s)，現郵件發放給你，請查收。	0
Common.Other.GlobalPrompt.HallowFire	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中放烟花成功获得#Z(%s,%s)，真是太霸气了！	#C(#E87D22)【萬聖節】#n#C(#00EE00)%s#n在萬聖節宴會活動中放煙花成功獲得#Z(%s,%s)，真是太霸氣了！	0
Common.Other.GlobalPrompt.HallowFire2	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中放烟花成功获得#t(#K(sTT,%s,%s))#H，真是太霸气了！	#C(#E87D22)【萬聖節】#n#C(#00EE00)%s#n在萬聖節宴會活動中放煙花成功獲得#t(#K(sTT,%s,%s))#H，真是太霸氣了！	0
Common.Other.GlobalPrompt.HallowFireGlobal	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中使用了万紫千红烟花，宴会中的玩家都获得了#Z(%s,%s)奖励，快来膜拜吧！	#C(#E87D22)【萬聖節】#n#C(#00EE00)%s#n在萬聖節宴會活動中使用了萬紫千紅煙花，宴會中的玩家都獲得了#Z(%s,%s)獎勵，快來膜拜吧！	0
Common.Other.GlobalPrompt.HallowKillMsg	成功打鬼%s次，获得:	成功打鬼%s次，獲得:	0
Common.Other.GlobalPrompt.HallowMailTitle	宴会烟花额外奖励	宴會煙花額外獎勵	0
Common.Other.GlobalPrompt.HallowNotChange	在婚礼场景中不能变身	在婚禮場景中不能變身	0
Common.Other.GlobalPrompt.HallowTaskMsg	当前形象不符合宴会任务要求变身形象，无法领取奖励。	當前形象不符合宴會任務要求變身形象，無法領取獎勵。	0
Common.Other.GlobalPrompt.HalloweenKillMsg	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节打鬼活动中成功获得 #Z(%s,%s)，真是太霸气了！	#C(#E87D22)【萬聖節】#n#C(#00EE00)%s#n在萬聖節打鬼活動中成功獲得 #Z(%s,%s)，真是太霸氣了！	0
Common.Other.GlobalPrompt.HalloweenKillMsg2	%s在万圣节打鬼活动中成功获得 #t(#K(sTT,%s,%s))，真是太霸气了！	%s在萬聖節打鬼活動中成功獲得 #t(#K(sTT,%s,%s))，真是太霸氣了！	0
Common.Other.GlobalPrompt.HalloweenLightMsg	你成功消耗%s神石，释放了%s次烟花，获得:	你成功消耗%s神石，釋放了%s次煙花，獲得:	0
Common.Other.GlobalPrompt.HalloweenNA_CONTENT	内容	內容	0
Common.Other.GlobalPrompt.HalloweenNA_SENDER	发邮人	發郵人	0
Common.Other.GlobalPrompt.HalloweenNA_TITLE	题目	題目	0
Common.Other.GlobalPrompt.Hallows_InheritanceSuccessfully	继承成功	繼承成功	0
Common.Other.GlobalPrompt.Hallows_OneKeyShenzaoOkay	神造成功，经验值加+%s	神造成功，經驗值加+%s	0
Common.Other.GlobalPrompt.Hallows_ShenzaoOkay	神造成功，经验值加1	神造成功，經驗值加1	0
Common.Other.GlobalPrompt.HaoqiLocal_Content	恭喜！您在#C(#E87D22)【豪气冲天】#n活动中本服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	恭喜！您在#C(#E87D22)【豪氣沖天】#n活動中本服排名第%s，達到了排名獎勵標準，獲得了豐厚獎勵！	0
Common.Other.GlobalPrompt.HaoqiLocal_Sender	系统	系統	0
Common.Other.GlobalPrompt.HaoqiLocal_Title	【豪气冲天】本服排名奖励	【豪氣沖天】本服排名獎勵	0
Common.Other.GlobalPrompt.HaoqiReward_Content	由于您的背包已满, 系统已将【豪气冲天】充值奖励暂时保存于邮件附件中。请尽快整理您的背包，预留足够的背包格子，并且在7天内提取附件中的物品。	由於您的背包已滿, 系統已將【豪氣沖天】儲值獎勵暫時保存於郵件附件中。請儘快整理您的背包，預留足夠的背包格子，並且在7天內提取附件中的物品。	0
Common.Other.GlobalPrompt.HaoqiReward_Sender	系统	系統	0
Common.Other.GlobalPrompt.HaoqiReward_Title	【豪气冲天】充值奖励	【豪氣沖天】儲值獎勵	0
Common.Other.GlobalPrompt.Haoqi_Content	恭喜！您在#C(#E87D22)【豪气冲天】#n活动中跨服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	恭喜！您在#C(#E87D22)【豪氣沖天】#n活動中跨服排名第%s，達到了排名獎勵標準，獲得了豐厚獎勵！	0
Common.Other.GlobalPrompt.Haoqi_Sender	系统	系統	0
Common.Other.GlobalPrompt.Haoqi_Title	【豪气冲天】跨服排名奖励	【豪氣沖天】跨服排名獎勵	0
Common.Other.GlobalPrompt.HeavenUpRMB_MSG	#C(#EE7600)【神石转转乐】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神灵的恩泽，圣光一闪，掉落#C(#00EE00)%s#n神石。真是福星高照，好运连连啊！	#C(#EE7600)【神石轉轉樂】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神靈的恩澤，聖光一閃，掉落#C(#00EE00)%s#n神石。真是福星高照，好運連連啊！	0
Common.Other.GlobalPrompt.HeavenUpRMB_MSG2	#C(#EE7600)【神石转转乐】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神灵的恩泽，圣光一闪，掉落#C(#00EE00)%s#n神石。还未来得及回神，只见神灵现形小手一抖，又有#C(#00EE00)%s#n神石掉落手中，幸福来得真是太突然！	#C(#EE7600)【神石轉轉樂】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神靈的恩澤，聖光一閃，掉落#C(#00EE00)%s#n神石。還未來得及回神，只見神靈現形小手一抖，又有#C(#00EE00)%s#n神石掉落手中，幸福來得真是太突然！	0
Common.Other.GlobalPrompt.HefuBossActiveSeverAward	并且为全服激活了合服BOSS奖励。#C(#00FF00)#U#A(#K(OPEN_KAIFU_BOSS_PANEL))前往领取#n#n	並且為全服啟動了合服BOSS獎勵。#C(#00FF00)#U#A(#K(OPEN_KAIFU_BOSS_PANEL))前往領取#n#n	0
Common.Other.GlobalPrompt.HefuBossServerTips1	#C(#FFFF00)%s#n领取了	#C(#FFFF00)%s#n領取了	0
Common.Other.GlobalPrompt.HefuBossServerTips2	奖励，感谢	獎勵，感謝	0
Common.Other.GlobalPrompt.HefuBossServerTips3	击败了合服BOSS中的#C(#FF6600)%s#n。	擊敗了合服BOSS中的#C(#FF6600)%s#n。	0
Common.Other.GlobalPrompt.HefuBossSingleAwardTips	，独自获得了奖励	，獨自獲得了獎勵	0
Common.Other.GlobalPrompt.HefuBossSingleTips	独自一人成功击败了合服BOSS中的#C(#FF6600)%s#n	獨自一人成功擊敗了合服BOSS中的#C(#FF6600)%s#n	0
Common.Other.GlobalPrompt.HefuBossTeamAwardTips	，分别获得了奖励	，分別獲得了獎勵	0
Common.Other.GlobalPrompt.HefuBossTeamTips	齐心协力共同成功击败了合服BOSS中的#C(#FF6600)%s#n	齊心協力共同成功擊敗了合服BOSS中的#C(#FF6600)%s#n	0
Common.Other.GlobalPrompt.HefuBossWorshipTip	你膜拜了大神	你膜拜了大神	0
Common.Other.GlobalPrompt.HeroAltar_AddHero_Tips_1	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n在#C(#0099cc)[%s]#n幸运召唤到[#C(#FF33CC)%s#n]前来效力, 这是要称霸全服的节奏啊。	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n在#C(#0099cc)[%s]#n幸運召喚到[#C(#FF33CC)%s#n]前來效力, 這是要稱霸全服的節奏啊。	0
Common.Other.GlobalPrompt.HeroAltar_AddHero_Tips_2	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n在[#C(#0099cc)%s#n]幸运召唤到[#C(#FF33CC)%s#n]和[#C(#FF33CC)%s#n]前来效力, 这是要称霸全服的节奏啊。	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n在[#C(#0099cc)%s#n]幸運召喚到[#C(#FF33CC)%s#n]和[#C(#FF33CC)%s#n]前來效力, 這是要稱霸全服的節奏啊。	0
Common.Other.GlobalPrompt.HeroAltar_Change	兑换成功	兌換成功	0
Common.Other.GlobalPrompt.HeroAwaken_Msg_Succeed	#C(#fefb00)%s#n#C(#66FF00)不畏艰辛，克服重重阻碍，终于将英雄#C(#FF0000)%s#n成功觉醒为#C(#FF0000)%s#n，这是要逆天的节奏啊！	#C(#fefb00)%s#n#C(#66FF00)不畏艱辛，克服重重阻礙，終於將英雄#C(#FF0000)%s#n成功覺醒為#C(#FF0000)%s#n，這是要逆天的節奏啊！	0
Common.Other.GlobalPrompt.HeroDataExcept	英雄数据异常	英雄數據異常	0
Common.Other.GlobalPrompt.HeroFire_Tips	解雇成功：#H#Z(%s,%s)	解雇成功：#H#Z(%s,%s)	0
Common.Other.GlobalPrompt.HeroGradeTips_1	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将紫色英雄#C(#FF33CC)%s#n进化为成为橙色英雄#C(#FF6600)%s#n, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將紫色英雄#C(#FF33CC)%s#n進化為成為橙色英雄#C(#FF6600)%s#n, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroGradeTips_2	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将橙色英雄#C(#FF6600)%s#n进化为成为红色英雄#C(#FF0000)%s#n, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將橙色英雄#C(#FF6600)%s#n進化為成為紅色英雄#C(#FF0000)%s#n, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroIsFull_Tips	英雄位置已满，请先解雇多余的英雄	英雄位置已滿，請先解雇多餘的英雄	0
Common.Other.GlobalPrompt.HeroShengdian_Fast	#C(#00EE00)%s#n仅用#C(#00EE00)%s#n回合便通关了英雄圣殿的#C(#ffff37)%s[%s]#n！还有更快的吗？	#C(#00EE00)%s#n僅用#C(#00EE00)%s#n回合便通關了英雄聖殿的#C(#ffff37)%s[%s]#n！還有更快的嗎？	0
Common.Other.GlobalPrompt.HeroShengdian_First	#C(#00EE00)%s#n率先通关了英雄圣殿的#C(#ffff37)%s[%s]#n！所谓兵贵神速啊！	#C(#00EE00)%s#n率先通關了英雄聖殿的#C(#ffff37)%s[%s]#n！所謂兵貴神速啊！	0
Common.Other.GlobalPrompt.HeroShengdian_LevelLimit	等级不足，该副本尚未开启	等級不足，該副本尚未開啟	0
Common.Other.GlobalPrompt.HeroShengdian_Mail_Content	你的背包空间不足，已将本次英雄圣殿获得的奖励通过邮件发放。请您及时提取。	你的背包空間不足，已將本次英雄聖殿獲得的獎勵通過郵件發放。請您及時提取。	0
Common.Other.GlobalPrompt.HeroShengdian_Mail_Sender	系统	系統	0
Common.Other.GlobalPrompt.HeroShengdian_Mail_Title	背包空间不足	背包空間不足	0
Common.Other.GlobalPrompt.HeroTemple_Fast	#C(#00EE00)%s#n仅用#C(#00EE00)%s#n回合便通关了英灵神殿的#C(#ffff37)%s[%s]#n！还有更快的吗？	#C(#00EE00)%s#n僅用#C(#00EE00)%s#n回合便通關了英靈神殿的#C(#ffff37)%s[%s]#n！還有更快的嗎？	0
Common.Other.GlobalPrompt.HeroTemple_First	#C(#00EE00)%s#n率先通关了英灵神殿的#C(#ffff37)%s[%s]#n！所谓兵贵神速啊！	#C(#00EE00)%s#n率先通關了英靈神殿的#C(#ffff37)%s[%s]#n！所謂兵貴神速啊！	0
Common.Other.GlobalPrompt.HeroTemple_LevelLimit	等级不足，该副本尚未开启	等級不足，該副本尚未開啟	0
Common.Other.GlobalPrompt.HeroTemple_Mail_Content	你的背包空间不足，已将本次英灵神殿获得的奖励通过邮件发放。请您及时提取。	你的背包空間不足，已將本次英靈神殿獲得的獎勵通過郵件發放。請您及時提取。	0
Common.Other.GlobalPrompt.HeroTemple_Mail_Sender	系统	系統	0
Common.Other.GlobalPrompt.HeroTemple_Mail_Title	背包空间不足	背包空間不足	0
Common.Other.GlobalPrompt.HeroUpStar_1	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将3星英雄#C(#FF6600)%s#n进化为成为4星, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將3星英雄#C(#FF6600)%s#n進化為成為4星, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroUpStar_2	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将4星英雄#C(#FF0000)%s#n进化为成为5星, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將4星英雄#C(#FF0000)%s#n進化為成為5星, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroUpStar_3	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将5星英雄#C(#FF0000)%s#n进化为成为6星, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將5星英雄#C(#FF0000)%s#n進化為成為6星, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroUpStar_4	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将6星英雄#C(#FF0000)%s#n进化为成为7星, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將6星英雄#C(#FF0000)%s#n進化為成為7星, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroUpStar_5	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将7星英雄#C(#FF0000)%s#n进化为成为8星, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00)歷盡艱難險阻, 終於將7星英雄#C(#FF0000)%s#n進化為成為8星, 這是要稱霸全服的節奏啊#n	0
Common.Other.GlobalPrompt.HeroZhaoMuSuccess	招募成功	招募成功	0
Common.Other.GlobalPrompt.HolidayLotteryReward_Msg_Precious	#C(#E87D22)【元旦大狂欢】#n%s在#C(#00ff00)充值开宝箱#n活动中获得了#Z(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(OPEN_YUANDAN_PANEL,2))前往抽奖！#n#n#n	#C(#E87D22)【元旦大狂歡】#n%s在#C(#00ff00)儲值開寶箱#n活動中獲得了#Z(%s,%s)，真是令人羡慕！#C(#00ff00)#U#A(#K(OPEN_YUANDAN_PANEL,2))前往抽獎！#n#n#n	0
Common.Other.GlobalPrompt.HolidayLotteryReward_Tips_Head	恭喜你成功获得：#H	恭喜你成功獲得：#H	0
Common.Other.GlobalPrompt.HolidayOnlineReward_Tips_Head	领取成功，获得：#H	領取成功，獲得：#H	0
Common.Other.GlobalPrompt.HolidayOnlineReward_Tips_Money	金币 +%s#H	金幣 +%s#H	0
Common.Other.GlobalPrompt.HolidayOnlineReward_Tips_prayTimes	祈福次数 +%s#H	祈福次數 +%s#H	0
Common.Other.GlobalPrompt.HolidayRechargeReward_Tips_Head	领取成功，获得：#H	領取成功，獲得：#H	0
Common.Other.GlobalPrompt.HolidayRechargeReward_Tips_LotteryTimes	抽奖次数 +%s#H	抽獎次數 +%s#H	0
Common.Other.GlobalPrompt.HolidayShoppingTips	#C(#E87D22)【元旦大狂欢】#n在全服玩家的努力下，跨年购物节活动#C(#00ff00)%s#n分的积分奖励已被开启。#C(#00ff00)#U#A(#K(OPEN_YUANDAN_PANEL,1))前往领取#n#n#n	#C(#E87D22)【元旦大狂歡】#n在全服玩家的努力下，跨年購物節活動#C(#00ff00)%s#n分的積分獎勵已被開啟。#C(#00ff00)#U#A(#K(OPEN_YUANDAN_PANEL,1))前往領取#n#n#n	0
Common.Other.GlobalPrompt.HolidayWishTips	祈福成功，获得#Z(%s,%s)	祈福成功，獲得#Z(%s,%s)	0
Common.Other.GlobalPrompt.HoneymoonBegin	蜜月开启成功，使用#C(#00FF00)甜言蜜语#n享受快乐的蜜月之旅吧	蜜月開啟成功，使用#C(#00FF00)甜言蜜語#n享受快樂的蜜月之旅吧	0
Common.Other.GlobalPrompt.HoneymoonBegin_1	#C(#E87D22)【环游蜜月】#C(#00FF00)%s#n#C(#FFFFFF)和#C(#00FF00)%s#n两人相知相爱，共结连理，两人骑着飞马环游圣辉城，留下甜蜜的爱情足迹！让我们为他们的爱情欢呼吧！#n	#C(#E87D22)【環遊蜜月】#C(#00FF00)%s#n#C(#FFFFFF)和#C(#00FF00)%s#n兩人相知相愛，共結連理，兩人騎著飛馬環遊聖輝城，留下甜蜜的愛情足跡！讓我們為他們的愛情歡呼吧！#n	0
Common.Other.GlobalPrompt.HoneymoonBegin_2	#C(#E87D22)【两人蜜月】#C(#00FF00)%s#n#C(#FFFFFF)和你开始静静的享受两人蜜月时光，快找他聊聊吧！珍惜这一刻，珍惜这么温馨与幸福的每一秒#n	#C(#E87D22)【兩人蜜月】#C(#00FF00)%s#n#C(#FFFFFF)和你開始靜靜的享受兩人蜜月時光，快找他聊聊吧！珍惜這一刻，珍惜這麼溫馨與幸福的每一秒#n	0
Common.Other.GlobalPrompt.HoneymoonFinish_1	#C(#E87D22)【环游蜜月】#C(#FFFFFF)不知不觉，#C(#00FF00)%s#n#C(#FFFFFF)和#C(#00FF00)%s#n的环游蜜月时光已经结束，大家为他们祝福吧，这是一对天下最幸福的一对，他们的每一分每一秒都将成为最美好的回忆#n	#C(#E87D22)【環遊蜜月】#C(#FFFFFF)不知不覺，#C(#00FF00)%s#n#C(#FFFFFF)和#C(#00FF00)%s#n的環游蜜月時光已經結束，大家為他們祝福吧，這是一對天下最幸福的一對，他們的每一分每一秒都將成為最美好的回憶#n	0
Common.Other.GlobalPrompt.HoneymoonFinish_2	#C(#E87D22)【两人蜜月】#C(#FFFFFF)不知不觉，#C(#00FF00)%s#n#C(#FFFFFF)和你的两人蜜月时光已经结束，这每一分每一秒都将成为最美好的回忆#n	#C(#E87D22)【兩人蜜月】#C(#FFFFFF)不知不覺，#C(#00FF00)%s#n#C(#FFFFFF)和你的兩人蜜月時光已經結束，這每一分每一秒都將成為最美好的回憶#n	0
Common.Other.GlobalPrompt.HoneymoonMailContent	由于你们相亲相爱，共同度过了一段甜蜜的蜜月时光，我代表爱情天使，给你们送上蜜月祝福：#Z(%s,%s), 亲密值：%s	由於你們相親相愛，共同度過了一段甜蜜的蜜月時光，我代表愛情天使，給你們送上蜜月祝福：#Z(%s,%s), 親密值：%s	0
Common.Other.GlobalPrompt.HoneymoonMailSender	系统	系統	0
Common.Other.GlobalPrompt.HoneymoonMailTitle	蜜月奖励	蜜月獎勵	0
Common.Other.GlobalPrompt.HoneymoonSay_1	#C(#E87D22)【两人蜜月】#C(#00FF00)%s#n#C(#FFFFFF)悄悄跟#C(#00FF00)%s#n说：#C(#00FF00)%s#n	#C(#E87D22)【兩人蜜月】#C(#00FF00)%s#n#C(#FFFFFF)悄悄跟#C(#00FF00)%s#n說：#C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.HoneymoonSay_2	#C(#E87D22)【环游蜜月】#C(#00FF00)%s#n#C(#FFFFFF)对#C(#00FF00)%s#n情意绵绵的说：#C(#00FF00)%s#n	#C(#E87D22)【環遊蜜月】#C(#00FF00)%s#n#C(#FFFFFF)對#C(#00FF00)%s#n情意綿綿的說：#C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.HunluanSpace_Begin	#C(#EE7600)【混乱时空】#n混乱时空界门已经开启，英雄们纷纷涌入混乱时空中！	#C(#EE7600)【混亂時空】#n混亂時空界門已經開啟，英雄們紛紛湧入混亂時空中！	0
Common.Other.GlobalPrompt.HunluanSpace_CD	冷却中，无法进行操作！	冷卻中，無法進行操作！	0
Common.Other.GlobalPrompt.HunluanSpace_DemonBoss_1	#C(#EE7600)【混乱时空】#n幻境中层见迭出，公会的BOSS幻影出在第#C(#ffff37)%s#n层！	#C(#EE7600)【混亂時空】#n幻境中層見迭出，公會的BOSS幻影出在第#C(#ffff37)%s#n層！	0
Common.Other.GlobalPrompt.HunluanSpace_DemonBoss_2	#C(#EE7600)【混乱时空】#n公会成员英勇无敌，击败了BOSS幻影，一大批混乱大军正在袭来。	#C(#EE7600)【混亂時空】#n公會成員英勇無敵，擊敗了BOSS幻影，一大批混亂大軍正在襲來。	0
Common.Other.GlobalPrompt.HunluanSpace_DemonBoss_3	#C(#EE7600)【混乱时空】#n公会成员战力无双，击败了时空中的所有大军！	#C(#EE7600)【混亂時空】#n公會成員戰力無雙，擊敗了時空中的所有大軍！	0
Common.Other.GlobalPrompt.HunluanSpace_DevilBoss	#C(#EE7600)【混乱时空】#n公会成员在时空中迷失方向的瞬间，#C(#ffff37)%s#n向他们袭来，全公会团结共同抗敌！	#C(#EE7600)【混亂時空】#n公會成員在時空中迷失方向的瞬間，#C(#ffff37)%s#n向他們襲來，全公會團結共同抗敵！	0
Common.Other.GlobalPrompt.HunluanSpace_DevilBoss_1	活动开启前五分钟可挑战时空守护者	活動開啟前五分鐘可挑戰時空守護者	0
Common.Other.GlobalPrompt.HunluanSpace_End	#C(#EE7600)【混乱时空】#n今日混乱时空活动已结束，请及时领取奖励	#C(#EE7600)【混亂時空】#n今日混亂時空活動已結束，請及時領取獎勵	0
Common.Other.GlobalPrompt.HunluanSpace_First	#C(#EE7600)【混乱时空】#n公会大神#C(#ffff37)%s#n真是神勇非凡，首次到达第#C(#ffff37)%s#n层！	#C(#EE7600)【混亂時空】#n公會大神#C(#ffff37)%s#n真是神勇非凡，首次到達第#C(#ffff37)%s#n層！	0
Common.Other.GlobalPrompt.HunluanSpace_HalfHourReady	#C(#EE7600)【混乱时空】#n混乱时空界门即将在#C(#ffff37)30#n分钟后开启，请大家做好准备！	#C(#EE7600)【混亂時空】#n混亂時空界門即將在#C(#ffff37)30#n分鐘後開啟，請大家做好準備！	0
Common.Other.GlobalPrompt.HunluanSpace_NoDamage	#C(#ffff37)%s#n神武非凡，给予了怪物最后一击，此次战斗您将不会增加伤害值。	#C(#ffff37)%s#n神武非凡，給予了怪物最後一擊，此次戰鬥您將不會增加傷害值。	0
Common.Other.GlobalPrompt.HunluanSpace_PRT	#C(#EE7600)【混乱时空】#n个人伤害排行	#C(#EE7600)【混亂時空】#n個人傷害排行	0
Common.Other.GlobalPrompt.HunluanSpace_RT_1	，第一名：#C(#ffff37)%s#n	，第一名：#C(#ffff37)%s#n	0
Common.Other.GlobalPrompt.HunluanSpace_RT_2	，第二名：#C(#ffff37)%s#n	，第二名：#C(#ffff37)%s#n	0
Common.Other.GlobalPrompt.HunluanSpace_RT_3	，第三名：#C(#ffff37)%s#n	，第三名：#C(#ffff37)%s#n	0
Common.Other.GlobalPrompt.HunluanSpace_RT_4	，第四名：#C(#ffff37)%s#n	，第四名：#C(#ffff37)%s#n	0
Common.Other.GlobalPrompt.HunluanSpace_RT_5	，第五名：#C(#ffff37)%s#n	，第五名：#C(#ffff37)%s#n	0
Common.Other.GlobalPrompt.HunluanSpace_TenMinuteReady	#C(#EE7600)【混乱时空】#n混乱时空界门即将在#C(#ffff37)10#n分钟后开启，请大家做好准备！	#C(#EE7600)【混亂時空】#n混亂時空界門即將在#C(#ffff37)10#n分鐘後開啟，請大家做好準備！	0
Common.Other.GlobalPrompt.HunluanSpace_URT	#C(#EE7600)【混乱时空】#n公会伤害排行	#C(#EE7600)【混亂時空】#n公會傷害排行	0
Common.Other.GlobalPrompt.HunluanSpace_UnionLimit	今日您的公会未达到参与活动条件	今日您的公會未達到參與活動條件	0
Common.Other.GlobalPrompt.ItemSell_TIPS_3	出售成功 ：#H#Z(%s,%s,0)#H金币+%s	出售成功 ：#H#Z(%s,%s,0)#H金幣+%s	0
Common.Other.GlobalPrompt.ItemSell_TIPS_4	出售成功 ：#H#Z(%s,%s,0)#H获得：#Z(%s,%s)	出售成功 ：#H#Z(%s,%s,0)#H獲得：#Z(%s,%s)	0
Common.Other.GlobalPrompt.ItemSell_TIPS_5	出售成功 ：#H#Z(%s,%s,0)#H获得：	出售成功 ：#H#Z(%s,%s,0)#H獲得：	0
Common.Other.GlobalPrompt.ItemSell_TIPS_7	金币+ %s	金幣+ %s	0
Common.Other.GlobalPrompt.Item_Use_Tips	使用成功 #H 获得了：#H	使用成功 #H 獲得了：#H	0
Common.Other.GlobalPrompt.Item_Use_Tips_1	使用成功 #H 获得了：#H金币 +%s	使用成功 #H 獲得了：#H金幣 +%s	0
Common.Other.GlobalPrompt.Item_Use_Tips_2	使用成功 #H 获得了：#H魔晶 +%s	使用成功 #H 獲得了：#H魔晶 +%s	0
Common.Other.GlobalPrompt.Item_Use_Tips_3	使用成功 #H 获得了：#H神石 +%s	使用成功 #H 獲得了：#H神石 +%s	0
Common.Other.GlobalPrompt.Item_Use_Tips_4	使用成功 #H 获得了：#H体力 +%s	使用成功 #H 獲得了：#H體力 +%s	0
Common.Other.GlobalPrompt.Item_Use_Tips_5	使用成功 #H 获得了：#H命力 +%s	使用成功 #H 獲得了：#H命力 +%s	0
Common.Other.GlobalPrompt.Item_Use_Tips_6	使用成功 #H 获得了：#H#Z(%s,%s)	使用成功 #H 獲得了：#H#Z(%s,%s)	0
Common.Other.GlobalPrompt.Item_Use_Tips_7	使用成功 #H 获得了：#H#t(#K(sTT,%s,%s))	使用成功 #H 獲得了：#H#t(#K(sTT,%s,%s))	0
Common.Other.GlobalPrompt.JJC_FAILURE_MSG	#C(#00FF00)%s#n挑战了你，你#C(#FF0000)失败#n了，排名跌至#C(#0DF6FF)%s第%s名#n	#C(#00FF00)%s#n挑戰了你，你#C(#FF0000)失敗#n了，排名跌至#C(#0DF6FF)%s第%s名#n	0
Common.Other.GlobalPrompt.JJC_FIRST_HEARSAY	#C(#66FF00)%s#n#C(#FFFF00)战胜了#n#C(#66FF00)%s#n，#C(#FFFF00)获得了英雄竞技第一名，名震天下#n	#C(#66FF00)%s#n#C(#FFFF00)戰勝了#n#C(#66FF00)%s#n，#C(#FFFF00)獲得了英雄競技第一名，名震天下#n	0
