source_text	target_text	need_translate
#C(#ffffff)1.为主角提高#C(#ffd700)52500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)52500+15% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)15% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 15%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5.Zwiększ kryt. Duszy Gwiazdy o 50%. #C(#0066cc)(Dostępne przy 11 gwiazdach)#n #H6. Zwiększ atak Duszy Gwiazdy o 12%. #C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H7. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H8. Podczas ataku, Dusza Gwiazdy ma 30% szansy ogłuszyć wroga na 1 rundę. #C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H9. W bitwie, atak i obrona całej drużyny wzrosną o 8%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)52500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高25%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)52500+15% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)25% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 20%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Kiedy Dusza Gwiazd wyleczy postać, usunie debuff celu.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Wykorzystując umiejętności, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu.#C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy postać ma mniej niż 50% HP, w każdej rundzie 5% HP zostanie przywrócone, i potrwa 3 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n #H9. Kiedy Dusza Gwiazd wyleczy postać przywróci HP celu, równe 50% umiejętności. #C(#0066cc)(Dostępne przy 20 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)53900+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)53900+18% HP Duszy Gwiazdy#n. #H2. Tarcza przejmie obrażenia równe 20% ataku Duszy Gwiazd.#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Tarcza przejmie 50% więcej obrażeń.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n  #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Tarcza odbije 10% ataku, a maks. szkody nie przekroczy 80% HP Duszy Gwiazd.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy HP postaci spadnie poniżej 30%, otrzyma tylko 50% ataku przez 2 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n  #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n #H9. Przy śmiertelnym ataku, postać zostanie przy życiu, posiadając 1 HP do końca rundy, a następnie otrzyma 10% HP(Niedostępne w PVE, zdarzy się tylko raz w bitwie)#C(#0066cc)(Dostępne przy 20 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)56600+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)56600+18% HP Duszy Gwiazdy#n. #H2. Tarcza przejmie obrażenia równe 20% ataku Duszy Gwiazd.#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Tarcza przejmie 50% więcej obrażeń.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n  #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Tarcza odbije 10% ataku, a maks. szkody nie przekroczy 80% HP Duszy Gwiazd.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy HP postaci spadnie poniżej 30%, otrzyma tylko 50% ataku przez 2 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n  #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n #H9. Przy śmiertelnym ataku, postać zostanie przy życiu, posiadając 1 HP do końca rundy, a następnie otrzyma 10% HP(Niedostępne w PVE, zdarzy się tylko raz w bitwie)#C(#0066cc)(Dostępne przy 20 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)59300+星灵18%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击20%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的80%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%两个回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.主角受到致命伤害时将保留1点生命并免疫伤害直到回合结束,回合结束后恢复10%生命(PVE无效，每场战斗仅生效1次)#C(#0066cc)(20星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)59300+18% HP Duszy Gwiazdy#n. #H2. Tarcza przejmie obrażenia równe 20% ataku Duszy Gwiazd.#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Tarcza przejmie 50% więcej obrażeń.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n  #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Tarcza odbije 10% ataku, a maks. szkody nie przekroczy 80% HP Duszy Gwiazd.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy HP postaci spadnie poniżej 30%, otrzyma tylko 50% ataku przez 2 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n  #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n #H9. Przy śmiertelnym ataku, postać zostanie przy życiu, posiadając 1 HP do końca rundy, a następnie otrzyma 10% HP(Niedostępne w PVE, zdarzy się tylko raz w bitwie)#C(#0066cc)(Dostępne przy 20 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)6000+星灵10%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力10%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高10%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)6000+10% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)10% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 10%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5.Dusza Gwiazdy doda 10% ataku.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Podczas ataku, Dusza Gwiazdy ma 30% szansy ogłuszyć wroga na 1 rundę. #C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)6000+星灵10%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击10%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的50%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%2回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)6000+10% HP Duszy Gwiazdy#n. #H2. Tarcza przejmie obrażenia równe 10% ataku Duszy Gwiazd.#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Tarcza przejmie 50% więcej obrażeń.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Tarcza odbije 10% ataku, a maks. szkody nie przekroczy 50% HP Duszy Gwiazd.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy HP postaci spadnie poniżej 30%, otrzyma tylko 50% ataku przez 2 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)6000+星灵12%生命上限#n的生命#H2.星灵治疗时额外恢复被治疗单位5000点生命#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于#C(#ffd700)星灵攻击力12%#n的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于50%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)6000+12% HP Duszy Gwiazdy#n. #H2. Kiedy Dusza Gwiazd wyleczy postać, otrzyma ona +5000 HP#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Ilość odzyskanego HP przy leczeniu jest równa #C(#ffd700)12% ataku Duszy Gwiazdy#n. #C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Kiedy Dusza Gwiazd wyleczy postać, usunie debuff celu.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Wykorzystując umiejętności, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu.#C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy postać ma mniej niż 50% HP, w każdej rundzie 5% HP zostanie przywrócone, i potrwa 3 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 6%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)6500+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)6500+12% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)12% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 12%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5.Dusza Gwiazdy doda 10% ataku.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Podczas ataku, Dusza Gwiazdy ma 30% szansy ogłuszyć wroga na 1 rundę. #C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 6%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)7000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)7000+12% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)12% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 12%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5.Dusza Gwiazdy doda 10% ataku.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Podczas ataku, Dusza Gwiazdy ma 30% szansy ogłuszyć wroga na 1 rundę. #C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 6%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)7500+星灵10%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力10%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高10%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)7500+10% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)10% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 10%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5.Dusza Gwiazdy doda 10% ataku.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Podczas ataku, Dusza Gwiazdy ma 30% szansy ogłuszyć wroga na 1 rundę. #C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)7500+星灵10%生命上限#n的生命值#H2.护盾额外增加等于星灵攻击10%的伤害吸收值#C(#0066cc)(5星激活该技能)#n#H3.护盾吸收效果提高50%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.护盾反弹10%伤害，最大反伤值不超过星灵生命值的50%#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时，20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角血量低于30%，免伤50%2回合#C(#0066cc)(16星激活该技能)#n#H8.进入战斗时提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)7500+10% HP Duszy Gwiazdy#n. #H2. Tarcza przejmie obrażenia równe 10% ataku Duszy Gwiazd.#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Tarcza przejmie 50% więcej obrażeń.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Tarcza odbije 10% ataku, a maks. szkody nie przekroczy 50% HP Duszy Gwiazd.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy HP postaci spadnie poniżej 30%, otrzyma tylko 50% ataku przez 2 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)7500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)7500+15% HP Duszy Gwiazdy#n. #H2. Podczas ataku, zmniejszenie obrony wroga wynosi #C(#ffd700)15% ataku Duszy Gwiazd#n. #C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Atak krytyczny Duszy Gwiazdy wzrośnie o 15%.#C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5.Zwiększ kryt. Duszy Gwiazdy o 50%. #C(#0066cc)(Dostępne przy 11 gwiazdach)#n #H6. Zwiększ atak Duszy Gwiazdy o 12%. #C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H7. Podczas ataku, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu. #C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H8. Podczas ataku, Dusza Gwiazdy ma 30% szansy ogłuszyć wroga na 1 rundę. #C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H9. W bitwie, atak i obrona całej drużyny wzrosną o 8%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n#n	0
#C(#ffffff)1.为主角提高#C(#ffd700)7500+星灵15%生命上限#n的生命#H2.星灵持续治疗恢复的血量提高10%#C(#0066cc)(5星激活该技能)#n#H3.星灵治疗时额外恢复等值于星灵攻击力20%的血量#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25点怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵治疗时会驱散被治疗单位身上的负面效果#C(#0066cc)(12星激活该技能)#n#H6.星灵释放技能时有20%概率增加自身25点怒气#C(#0066cc)(14星激活该技能)#n#H7.主角生命值低于30%时，每回合恢复生命值的5%，持续3回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队5%增伤及5%减伤#C(#0066cc)(18星激活该技能)#n#H9.星灵治疗时额外为一个目标恢复技能效果50%的生命值#C(#0066cc)(20星激活该技能)#n#n	#C(#ffffff)1. Zwiększ HP postaci o #C(#ffd700)7500+15% HP Duszy Gwiazdy#n. #H2. Leczenie Duszy Gwiazdy wzrośnie o 10% więcej HP.#C(#0066cc)(Dostępne przy 5 gwiazdach)#n #H3. Kiedy Dusza Gwiazd wyleczy postać przywróci HP równe 20% ataku Duszy Gwiazdy. #C(#0066cc)(Dostępne przy 8 gwiazdach)#n #H4. Dusza Gwiazdy otrzyma 25 wstępnego gniewu.#C(#0066cc)(Dostępne przy 10 gwiazdach)#n #H5. Kiedy Dusza Gwiazd wyleczy postać, usunie debuff celu.#C(#0066cc)(Dostępne przy 12 gwiazdach)#n #H6. Wykorzystując umiejętności, Dusza Gwiazdy będzie mieć 20% szansy zyskania 25 gniewu.#C(#0066cc)(Dostępne przy 14 gwiazdach)#n #H7. Kiedy postać ma mniej niż 50% HP, w każdej rundzie 5% HP zostanie przywrócone, i potrwa 3 rundy.#C(#0066cc)(Dostępne przy 16 gwiazdach)#n #H8. W bitwie, atak i obrona całej drużyny wzrosną o 5%.#C(#0066cc)(Dostępne przy 18 gwiazdach)#n #H9. Kiedy Dusza Gwiazd wyleczy postać przywróci HP celu, równe 50% umiejętności. #C(#0066cc)(Dostępne przy 20 gwiazdach)#n#n	0
