source_text	target_text	need_translate
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【36級】窮追猛打#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【36級】窮追猛打#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【36级】穷追猛打#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【36級】窮追猛打#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】十年修行#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】十年修行#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】十年修行#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】十年修行#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】十年修行#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】聖盾神殿#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】聖盾神殿#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】聖盾神殿#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】圣盾神殿#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】聖盾神殿#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】天空神殿#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】天空神殿#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】天空神殿#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】天空神殿#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】天空神殿#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】巨大进步#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】巨大進步#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】巨大进步#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】巨大進步#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】巨大进步#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】巨大進步#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】巨大进步#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】巨大進步#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】過往如煙#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】過往如煙#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】過往如煙#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】过往如烟#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】過往如煙#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】远古的束缚#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】遠古的束縛#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】远古的束缚#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】遠古的束縛#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】远古的束缚#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】遠古的束縛#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】远古的束缚#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】遠古的束縛#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】風雲突變#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】風雲突變#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】風雲突變#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】风云突变#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】風雲突變#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍的召喚#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍的召喚#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍的召喚#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙的召唤#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍的召喚#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍神傳說#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍神傳說#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍神傳說#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【38级】龙神传说#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【38級】龍神傳說#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】指点迷津#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】指點迷津#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】指点迷津#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】指點迷津#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】指点迷津#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】指點迷津#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】指点迷津（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】指點迷津（已完成）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】破除梦境#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】破除夢境#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】破除梦境#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】破除夢境#C(#00EE00)（已完成）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】破除梦境#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】破除夢境#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【3级】破除梦境#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【3級】破除夢境#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】前往精灵大陆#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】前往精靈大陸#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】前往精灵大陆#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】前往精靈大陸#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】前往精灵大陆#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】前往精靈大陸#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】前往精灵大陆#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】前往精靈大陸#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】在路上#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】在路上#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】在路上#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】在路上#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】在路上#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】在路上#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】在路上#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】在路上#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】封印神殿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】封印神殿#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】封印神殿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】封印神殿#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】封印神殿#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】封印神殿#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】封印神殿#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】封印神殿#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】当务之急#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】當務之急#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】当务之急#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】當務之急#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】当务之急#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】當務之急#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】当务之急#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】當務之急#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】指点明路#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】指點明路#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】指点明路#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】指點明路#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】指点明路#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】指點明路#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】指点明路#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】指點明路#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】神迹乍现#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】神跡乍現#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】神迹乍现#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】神跡乍現#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】神迹乍现#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】神跡乍現#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】神迹乍现#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】神跡乍現#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】精灵之殇#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】精靈之殤#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】精灵之殇#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】精靈之殤#C(#00EE00)（可接）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】精灵之殇#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】精靈之殤#C(#EE0000)（未滿足）#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】精灵之殇#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】精靈之殤#n（未完成）	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】返回神殿#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】返回神殿#C(#00EE00)(已完成)#n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【40级】返回神殿#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任務可獲得豐富的經驗獎勵) #C(#EE7600)【40級】返回神殿#C(#00EE00)（可接）#n	0
