source_text	target_text	need_translate
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【155级】绝杀#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 155】 Maltrato #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【155级】黯然灭亡#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 155】 Caída del oNvido #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【155级】黯然灭亡#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 155】 Caída del oNvido  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【155级】黯然灭亡#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 155】 Caída del oNvido  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【155级】黯然灭亡#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 155】 Caída del oNvido #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】上阵#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 ¡En formación!  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】上阵#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 ¡En formación!  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】上阵#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】¡En formación!  #C(#EE0000) (No disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】上阵#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 ¡En formación! #C(#EE0000)(No disponible)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】上阵#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】  ¡En formación!  #C(#00EE00) (incompleta) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】升级英雄#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Subida de nivel de héroe  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】升级英雄#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Subida de nivel de héroe  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】升级英雄#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nvl 15】 Subida de nivel de héroe #C(#EE0000) (No disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】升级英雄#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Subida de nivel de héroe #C(#EE0000)(No disponible)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】升级英雄#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Subida de nivel de héroe  #C(#00EE00) (incompleta) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】招募#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】  Reclutyo  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】招募#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】  Reclutyo  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】招募#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Reclutamiento #C(#EE0000) (No disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】招募#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Reclutamiento #C(#EE0000)(No disponible)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】招募#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】  Reclutyo  #C(#00EE00) (incompleta) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】机会来了#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Aquí esta tu oportunidad  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】机会来了#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Aquí esta tu oportunidad  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】机会来了#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Aquí esta tu oportunidad #C(#EE0000) (No disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】机会来了#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Aquí esta tu oportunidad #C(#EE0000)(No disponible)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】机会来了#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Aquí esta tu oportunidad  #C(#00EE00) (incompleta) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】见女魔法师#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Visita a la Hechizera  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】见女魔法师#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】  Visita a la Hechizera  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】见女魔法师#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Visita a la Hechizera#C(#EE0000) (No disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】见女魔法师#C(#EE0000)（未满足）#n 	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】Visita a la Hechizera #C(#EE0000)(No disponible)#n 	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【15级】见女魔法师#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 15】 Visita a la Hechizera  #C(#00EE00) (incompleta) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】亡灵力量#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Poder de la muerte  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】亡灵力量#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Poder de la muerte  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】亡灵力量#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Poder de la muerte  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】亡灵力量#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Poder de la muerte #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】圣域风眼#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Ojo divino de la tormenta  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】圣域风眼#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Ojo divino de la tormenta  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】圣域风眼#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Ojo divino de la tormenta  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】圣域风眼#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Ojo divino de la tormenta #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】无情离去#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 El sincorazón  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】无情离去#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 El sincorazón  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】无情离去#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 El sincorazón  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】无情离去#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 El sincorazón #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】梦在何方#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Buscador de sueños  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】梦在何方#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Buscador de sueños  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】梦在何方#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Buscador de sueños  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】梦在何方#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Buscador de sueños #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】魔物作怪#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Desorden monstruoso #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】魔物作怪#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Reino demoníaco #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】魔物作怪#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Desorden monstruoso #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【160级】魔物作怪#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 160】 Desorden monstruoso #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】争夺力量#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Luchar por el poder  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】争夺力量#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Luchar por el poder  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】争夺力量#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Luchar por el poder  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】争夺力量#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Luchar por el poder #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】圣域震动#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Temblor divino  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】圣域震动#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Temblor divino #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】圣域震动#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Temblor divino  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】圣域震动#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Temblor divino #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】大战之后#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 La consecuencia  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】大战之后#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 La consecuencia  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】大战之后#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 La consecuencia  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】大战之后#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 La consecuencia #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】夺取#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 El fragmento  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】夺取#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 El fragmento  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】夺取#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 El fragmento  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】夺取#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 El fragmento #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】风的力量#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Poder del viento  #C(#00EE00) (Disponible) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】风的力量#C(#00EE00)（已完成）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Poder del viento  #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】风的力量#C(#EE0000)（未满足）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Poder del viento  #C(#EE0000) (No cumples las condiciones) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【165级】风的力量#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00) Puedes obtener recompensas de experiencia completando las misiones) #C(#EE7600) 【nivel 165】 Poder del viento #n (No completada)	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【16级】不是一个人#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 16】No está solo #C(#00EE00) (Completada) #n	0
#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【16级】不是一个人#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)Completada la misión para recibir recompensas de EXP) #C(#EE7600)【Nv 16】No está solo  #C(#00EE00) (Disponible) #n	0
