module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.GEM_SAME_TYPE_MSG	已经镶嵌了同类型的宝石	No puedes unir dos gemas del mismo tipo en un equipo.	0
Common.Other.GlobalPrompt.GLOBAL_NotOnlineRole	该角色不在线或者在跨服中！	El jugador está fuera de línea	0
Common.Other.GlobalPrompt.GODDESS_CARD_ALREADY_FINAL_PROMPT	本轮已进行终极开启	Esta ronda ha desembocado en la última apertura	0
Common.Other.GlobalPrompt.GODDESS_CARD_REWARD_HEARSAY	#C(#FF6600)【女神卡牌】#C(#FFFFFF)恭喜玩家#C(#66FF00)%s#C(#FFFFFF)受到女神的青睐,在女神卡牌中获得#Z(%s,%s)	#C(#FF6600) "Carta de dios" #C(#FFFFFF). Enhorabuena al jugador #C(#66FF00)%s#C(#FFFFFF) Por ser bendecido por la dios, ha recibido Z(%s,%s) en carta de la diosa.	0
Common.Other.GlobalPrompt.GODS_TREASURE_GOOD_ITEM_HEARSAY	#C(#E87D22)【众神秘宝】#C(#00FF00)%s#C(#FFFFFF)在神殿探宝千百度，默默的找到神灵埋下的秘宝：#Z(%s,%s)。#C(#00ff00)#U#A(#K(openZSMB))前往探宝#n#n	C(#E87D22) "Tesoro secreto" #C(#00FF00)%s#C(#FFFFFF)Se ha encontrado un tesoro escondido en el templo, y has obtenido #Z(%s,%s). #C(#00ff00)#U#A(#K(openZSMB)) Procede a la caza del tesoro! #n#n	0
Common.Other.GlobalPrompt.GODS_TREASURE_ONE_SUCCESS_PROMPT	探宝成功，获得#Z(%s,%s)	Tesoro encontrado, obtenido #Z(%s,%s)	0
Common.Other.GlobalPrompt.GODS_TREASURE_SUCCESS_PROMPT	探宝成功，获得%s	Tesoro encontrado, obtenido %s	0
Common.Other.GlobalPrompt.GOLD_END_MSG	这次炼金已结束	Esta practica de alquimia está utilizada.	0
Common.Other.GlobalPrompt.GOLD_FULL_MSG	协助人数已满	Jugadores suficientes	0
Common.Other.GlobalPrompt.GOLD_HELP_DESC_MSG	#C(#EE7600)【炼金】#n#C(#FFFFFF)#C(#00FF00)%s#n玩家开启炼金炉，朋友们快来协助炼金，获取更多的奖励。  #C(#00ff00)#U#A(#K(OPEN_HELP_LIANJIN,%s))立即协助#n#n#n	#C(#FFFFFF)#C(#00FF00)%s#n Está practicando alquimia. Ayúdale y obtén oro.#C(#00ff00)#U#A(#K(OPEN_HELP_LIANJIN,%s))Ayuda ahora!#n#n#n	0
Common.Other.GlobalPrompt.GOLD_HELP_LEVEL_MSG	等级达到30级可协助炼金。	Puedes ayudar otros jugadores a practicar alquimia después de haber superado el nivel 30.	0
Common.Other.GlobalPrompt.GOLD_HELP_SUC_MSG	协助炼金成功，金币+%s	Ayudado satisfactoriamente! Oro obtenido +%s.	0
Common.Other.GlobalPrompt.GOLD_HELP_SUC_MSG2	协助炼金成功，您今日已经没有协助炼金收益次数了。	Ayudado satisfactoriamente. Has utilizado todos los intentos de hoy.	0
Common.Other.GlobalPrompt.GOLD_INIT_MSG	你已经在协助队列中	Ya has contribuido con esta práctica de alquimia	0
Common.Other.GlobalPrompt.GOLD_SUC_MSG	炼金成功，金币+%s。#H	Alquimia practicada has recibido +%s de Oro.	0
Common.Other.GlobalPrompt.GS_Birthday_0	我还不知道你的生日日期，先把你的生日告诉我吧。	No sabemos tu fecha de compleapños; primero tienes que decirmela!	0
Common.Other.GlobalPrompt.GS_Birthday_1	你已经领取过今年的生日礼包	Has recibido el regalo de tu cumpleaños	0
Common.Other.GlobalPrompt.GS_Birthday_2	当前不是生日	No es tu cumpleaños	0
Common.Other.GlobalPrompt.GS_Birthday_Ok	设置成功	Configurado	0
Common.Other.GlobalPrompt.GS_LiBao_None	当前不是节日时间	No es temporada de festival	0
Common.Other.GlobalPrompt.GT_Begin_Tips	#C(#EE7600)【劫宝】神秘的地精族人带着稀世珍宝行走在#C(#00FF00)%s、%s，#n只有智勇双全的勇士们才有实力劫得珍宝。勇士你还等什么？夺得圣灵碎片，可兑换惊世奇珍，机不可失！#n	#C(#EE7600)【Botín】Los Goblins misteriosos están llevando grandes tesoros y están viajando por #C(#00FF00)%s y %s.#n Sólo el sabio y el fuerte serán capaces de robarles!. ¿A qué estás esperando? Prueba suerte e intercambia objetos extraños.	0
Common.Other.GlobalPrompt.GT_End_Tips	#C(#EE7600)神秘的地精族人回到了各自的种族继续准备下一次运宝。#n	#C(#EE7600) Los goblins misteriosos han vuelto a sus campos para preparar el próximo transporte del tesoro.#n	0
Common.Other.GlobalPrompt.GT_Exchang_S	兑换成功	Intercambio satisfactorio!	0
Common.Other.GlobalPrompt.GT_Fight_CD	战斗冷却中：%s秒	En espera: %s segundos.	0
Common.Other.GlobalPrompt.GT_Fly	前往%s需要等级%s	Para entrar %s, necesitas ser como mínimo nivel %s.	0
Common.Other.GlobalPrompt.GT_LimitLevel	等级不足	Nivel insuficiente	0
Common.Other.GlobalPrompt.GT_Mail_Content	亲爱的玩家：#H    地精宝库的奖励我们已经通过邮件发送给您了。您可以提取附件获得奖励。	Querido jugador, tu inventario está lleno, las recompensas de la tienda de los goblins ha sido enviada a tu email.Por favor limpia tu inventario y recibe la recompensa antes de caduque el email.	0
Common.Other.GlobalPrompt.GT_Mail_Send	系统	Sistema	0
Common.Other.GlobalPrompt.GT_Mail_Title	劫宝奖励	Tu inventario está lleno.	0
Common.Other.GlobalPrompt.GT_NA_No_Reward_Cnt	您今日已经成功劫宝4次，请把机会留给其他人吧	Has obtenido 4 botines hoy, no dispones de más intentos por el día de hoy.	0
Common.Other.GlobalPrompt.GT_Open_Tips	劫宝活动30级开启	Saqueo desbloqueado al Nv 30.	0
Common.Other.GlobalPrompt.GT_Rob_Name	劫宝者-	Saqueador-	0
Common.Other.GlobalPrompt.GT_Rob_Success	#C(#EE7600)【劫宝】#C(#00EE00)%s#n劫获了#C(#FF0000)%s#n运送的宝物#Z(%s,%s)	#C(#EE7600)【Botín】#C(#00EE00)%s#n has saqueado #C(#FF0000)%s#n's #Z(%s,%s).	0
Common.Other.GlobalPrompt.GVE_NEED_CAREER_PROMPT	您的队伍中尚缺#C(#FFFF00)%s#n人，无法进入副本	No puedes acceder a la mazmorra por que no dispones de rol #C(#FFFF00)%s#n necesario.	0
Common.Other.GlobalPrompt.GVE_NEED_DRAGON_LEVEL_PROMPT	队友神龙等级不足#C(#00EE00)%s#n，无法进入该副本。	El miembro de tu equipo no ha superado el Nv #C(#00EE00)%s#n. No puedes entrar en la mazmorra.	0
Common.Other.GlobalPrompt.GVE_TEAM_FULL_CANT_INVITE_PROMPT	当前组队人数已满，无法发送邀请	Equipo lleno, No se puede invitar.	0
Common.Other.GlobalPrompt.GVE_WORLD_CALL	#C(#4169e1)组队副本，#C(#FFFF00)%s#n队伍尚缺#C(#FFFF00)%s#n人，等待你的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#4169e1) Para acceder a la fiesta de la mazmorra, #C(#FFFF00)%s#n miembro del equipo mantendrá su rol #C(#FFFF00)%s#n. Una emocionante fiesta te espera! #C(#00ff00)#U#T(#K(YQZD,%s,Join now,))	0
Common.Other.GlobalPrompt.GameUnionAward_tips	恭喜你，获得：	Enhorabuena! Has recibido: #H	0
Common.Other.GlobalPrompt.GlamourParty_Tips_Head	成功领取目标奖励，获得：#H	Recompensa objetivo recibida, recibido : #H	0
Common.Other.GlobalPrompt.GlamourParty_Tips_PartyGlamour	#C(#EE7600)【【魅力情人节】#n活动期间，举办派对获得了#C(#00EE00)%s#n点魅力值	#C(#EE7600) "Día de san valentín" #n periodo del evento. Fiesta, genera #C(#00EE00)%s#n puntos de carisma	0
Common.Other.GlobalPrompt.GlamourParty_Tips_PartyQinmi	#C(#EE7600)【【魅力情人节】#n活动期间，获得额外加成#C(#00EE00)%s#n点亲密值	#C(#EE7600) Evento del "Día de san valentín" #n, has obtenido puntos adicionales de intimidad #C(#00EE00)%s	0
Common.Other.GlobalPrompt.GlamourRank_Content	恭喜！您在【魅力排行】活动中跨服排名第#C(#00EE00)%s#n，达到了排名奖励标准，获得了丰厚奖励！	Enhorabuena! Has clasificado #C(#00EE00)%s#n en el servidor global "Clasificación de carisma" y has recibido grandiosas recompensas por superar la media!	0
Common.Other.GlobalPrompt.GlamourRank_Local_Content	恭喜！您在#C(#E87D22)【魅力情人节-魅力排行】#n活动中本服排名第#C(#00EE00)%s#n，达到了排名奖励标准，获得了丰厚奖励！	恭喜！您在#C(#E87D22)【魅力情人节-魅力排行】#n活动中本服排名第#C(#00EE00)%s#n，达到了排名奖励标准，获得了丰厚奖励！	0
Common.Other.GlobalPrompt.GlamourRank_Local_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.GlamourRank_Local_Title	【魅力排行】本服排名奖励	Recompensa de clasificación de carisma en el servidor actual	0
Common.Other.GlobalPrompt.GlamourRank_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.GlamourRank_Tips_Head	成功领取奖励，获得：#H	Recompensas recibidas: #H	0
Common.Other.GlobalPrompt.GlamourRank_Title	【魅力排行】跨服排名奖励	Clasificación de recompensas de carisma en el servidor global	0
Common.Other.GlobalPrompt.GloryWar_CampFail	失败	Fallo	0
Common.Other.GlobalPrompt.GloryWar_CampName_1	烈阳城	Ciudad Yang	0
Common.Other.GlobalPrompt.GloryWar_CampName_2	暗月郡	Ciudad Yin	0
Common.Other.GlobalPrompt.GloryWar_CampWin	胜利	Victoria!	0
Common.Other.GlobalPrompt.GloryWar_EightKill	#C(#00EE00)%s#n已经连续击杀#C(#ffff37)%s#n人了！真可谓是勇冠三军！	#C(#00EE00)%s#n ha matado #C(#ffff37)%s#n almas! Es Imparable!	0
Common.Other.GlobalPrompt.GloryWar_End	魔兽将领的突袭已被击退, 本次#C(#EE7600)【荣耀之战】#n活动结束。	PVE Boss has been defeated.  This #C(#EE7600)【Battle Ground】#n is over.	0
Common.Other.GlobalPrompt.GloryWar_EndKill	双拳难敌四手，好汉也怕人多，#C(#00EE00)%s#n终结#C(#00EE00)%s#n的#C(#ffff37)%s#n连杀	#C(#00EE00)%s#n ha terminado #C(#00EE00)%s#n en #C(#ffff37)%s#n Matanza!.	0
Common.Other.GlobalPrompt.GloryWar_FifteenKill	#C(#00EE00)%s#n已经连续击杀#C(#ffff37)15#n人了！新一代的战神就此出现了！	#C(#00EE00)%s#n ha matado #C(#ffff37)15#n almas en la misma vida. Casi le podemos llamar dios de la guerra.	0
Common.Other.GlobalPrompt.GloryWar_FightTips_1	你攻击了%s, 你胜利了，获得%s积分	Has atacado %s y ganado. Has recibido %s puntos.	0
Common.Other.GlobalPrompt.GloryWar_FightTips_2	你攻击了%s, 你战败了，获得3积分	Has atacado %s y perdido. Has recibido 3 points.	0
Common.Other.GlobalPrompt.GloryWar_FightTips_3	%s攻击了你, 你胜利了，获得了%s积分	%s te ha atacado y ha ganado. Recibes %s puntos.	0
Common.Other.GlobalPrompt.GloryWar_FightTips_4	%s攻击了你, 你战败了，获得了3积分	%s te ha atacado y ha ganado. Recibes 3 puntos.	0
Common.Other.GlobalPrompt.GloryWar_Has_Join	您今天已经参与过1次荣耀之战，每天只能参与1次。	Ya has entrado en la batalla de clanes una vez, y no dispones de más intentos durante el día de hoy.	0
Common.Other.GlobalPrompt.GloryWar_KillNpc_1	#C(#EE7600)【%s】#n阵营的#C(#00EE00)【%s】#n公会的#C(#00EE00)【%s】#n成功击败了【%s】！#C(#EE7600)【%s】#n阵营的玩家攻击它时将会获得强力BUFF！！	#C(#00EE00)【%s】#n desde #C(#EE7600)【%s】#, clan #C(#00EE00)【%s】#n derrotado 【%s】! Los jugadores de #C(#EE7600)【%s】#n recibirás una poderosa bonificación cuando se ataque.	0
Common.Other.GlobalPrompt.GloryWar_KillNpc_2	#C(#EE7600)【%s】#n阵营的#C(#00EE00)【%s】#n成功击败了【%s】！#C(#EE7600)【%s】#n阵营的玩家攻击它时将会获得强力BUFF！！	#C(#00EE00)【%s】#n desde #C(#EE7600)【%s】#n ha sido derrotado【%s】! Los jugadores de #C(#EE7600)【%s】#n recibirás una poderosa bonificación cuando se ataque.	0
Common.Other.GlobalPrompt.GloryWar_Mail_Content	亲爱的玩家：#H    您的背包已满，荣耀之战的奖励我们已经通过邮件发送给您了。您可以先整理背包，然后提取附件获得奖励	Querido jugador, tu inventario está lleno. Las recompensas por la batalla han sido enviadas a tu email. Por favor limpia tu inventario y recibe las recompensas antes de que caduque el email.	0
Common.Other.GlobalPrompt.GloryWar_Mail_Send	系统	Sistema	0
Common.Other.GlobalPrompt.GloryWar_Mail_Title	【荣耀之战】	【Batalla Tierra】	0
Common.Other.GlobalPrompt.GloryWar_OneMinuteReady	#C(#EE7600)【荣耀之战】#n将于1分钟后开始, 各位勇士可以提前入场准备了	#C(#EE7600)【Batalla de tierra】#n Comienza en un minuto. Por favor estate atento!.	0
Common.Other.GlobalPrompt.GloryWar_OtherCD	该玩家当前不可以挑战, 请先挑战其他玩家	No puedes luchar con este jugador ahora. Por favor elige otro jugador.	0
Common.Other.GlobalPrompt.GloryWar_OwnCD	你正在战斗冷却时间中, 请稍后再进行挑战	Desafío a la espera. Por favor desafía más tarde!	0
Common.Other.GlobalPrompt.GloryWar_PveBegin	#C(#00EE00)魔兽将领#n突袭营地, 请勇士们速速返回营地救援	#C(#00EE00)PVE JEFE#n ataca el campo. Todos a defender!	0
Common.Other.GlobalPrompt.GloryWar_PvpBegin	#C(#EE7600)【荣耀之战】#n已经开始, 勇士们请速速进入战场	#C(#EE7600)【Batalla de tierra】#n ha comenzado. Todo el mundo a sus armas y al ataque!.	0
Common.Other.GlobalPrompt.GloryWar_TenMinuteReady	#C(#EE7600)【荣耀之战】#n将于5分钟后开始, 请各位勇士做好准备	#C(#EE7600)【Batalla de tierra】#n Comienza en un minuto. Por favor estate preparado!	0
Common.Other.GlobalPrompt.GloryWar_TwentyKill	#C(#00EE00)%s#n已经连续击杀#C(#ffff37)%s#n人了！战场上还有人能阻挡他吗？？	#C(#00EE00)%s#n ha matado #C(#ffff37)%s#n almas. Que alguien lo pare!	0
Common.Other.GlobalPrompt.GongXun_Tips	功勋+%s#H	Explotar+%s#H	0
Common.Other.GlobalPrompt.GroupBuyParty_Tips_FirstOneMinute_Limit	本轮团购未开始	Esta compra en grupo no ha comenzado todavía	0
Common.Other.GlobalPrompt.GroupBuyParty_Tips_Head	购买成功，获得：#H	Comprado. #H recibido	0
Common.Other.GlobalPrompt.GroupBuyParty_Tips_LastFiveMinute_Limit	本轮团购已结束	Esta compra en grupo ha finalizado.	0
Common.Other.GlobalPrompt.GuBaoTanMi_MSg_Special	【古堡探秘】玩家#C(#00FF00)%s#n集齐3把%s，获得#Z(%s,%s)	[Castillo antigüo] El jugador #C(#00FF00)%s#n ha recolectado 3 %s, y recibido #Z(%s,%s).	0
Common.Other.GlobalPrompt.GuBaoTanMi_Msg_Precious	【古堡探秘】玩家#C(#00FF00)%s#n在探索中获得#Z(%s,%s)，运气真是好到没朋友！	[Castillo antigüo] El jugador #C(#00FF00)%s#n recibido #Z(%s,%s) en la exploración.	0
Common.Other.GlobalPrompt.GuBaoTanMi_Tips_Head	恭喜获得:	Has recibido: 	0
Common.Other.GlobalPrompt.HERO_IS_FULL	英雄已满，无法领取	Tienes todos los hérores, no puedes recibirlo.	0
Common.Other.GlobalPrompt.HS_1	左神卫	Guardia izquierda.	0
Common.Other.GlobalPrompt.HS_2	右神卫	Guardia derecha	0
Common.Other.GlobalPrompt.HShoppingMailContent_1	由于您的背包已满，您在元旦跨年购物节中购买的物品通过邮件发放。	Tu mochila está llena; Has comprado objetos en la tienda del festival de año nuevo y han sido enviadas mediante email.	0
Common.Other.GlobalPrompt.HShoppingMailContent_2	由于您的背包已满，您在元旦跨年购物节中领取的积分奖励礼包通过邮件发放。	Tu mochila está llena; has recibido puntos regalo de recompensas en la tienda del año nuevo y se ha enviado por email.	0
Common.Other.GlobalPrompt.HShoppingMailSender_1	系统	Sistema	0
Common.Other.GlobalPrompt.HShoppingMailSender_2	系统	Sistema	0
Common.Other.GlobalPrompt.HShoppingMailTitle_1	元旦跨年购物节	Tienda festival año nuevo	0
Common.Other.GlobalPrompt.HShoppingMailTitle_2	元旦跨年购物节	Tienda festival año nuevo	0
Common.Other.GlobalPrompt.HT_1	少将	Brigadier General	0
Common.Other.GlobalPrompt.HT_2	中将	Teniente	0
Common.Other.GlobalPrompt.HT_3	上将	Teniente General	0
Common.Other.GlobalPrompt.HT_4	大将	General	0
Common.Other.GlobalPrompt.HT_5	元帅	Armada General	0
Common.Other.GlobalPrompt.HWishMailContent	由于您的背包已满，您在元旦金币祈福礼许愿获得的物品通过邮件发放。	Tu mochila está llena; tu recompensa de objetos por tus plegarias en año nuevo ha sido enviada por email.	0
Common.Other.GlobalPrompt.HWishMailSender	系统	Sistema	0
Common.Other.GlobalPrompt.HWishMailTitle	元旦金币祈福礼	Mochila regalo del Rezo de oro del año nuevo.	0
Common.Other.GlobalPrompt.HallowCardOverTime	变身卡已过期	Carta de transformación expirada	0
Common.Other.GlobalPrompt.HallowCollect	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在变身卡收集活动中成功达到收集条件，获得:	#C(#E87D22) "Halloween" #n#C(#00EE00)%s#n has logrado el objetido de la recolecta de las tarjetas de transformación, has obtenido:	0
Common.Other.GlobalPrompt.HallowCollect2	获得#Z(%s,%s)，真是太霸气了！	Obtenido #Z(%s,%s), es genial!	0
Common.Other.GlobalPrompt.HallowDesc	亲爱的玩家，因%s在宴会中使用了万紫千红烟花，你额外获得#Z(%s,%s)，现邮件发放给你，请查收。	Querido usuario, por que %s usuario used Radiant Fireworks in the banquet, you received an additional #Z(%s,%s). Por favor comprueba tu email.	0
Common.Other.GlobalPrompt.HallowFire	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中放烟花成功获得#Z(%s,%s)，真是太霸气了！	#C(#E87D22) "Halloween" #n#C(#00EE00)%s#n obtenido #Z(%s,%s) por disparar los fuegos artificiales en el banquete de halloween, es genial!	0
Common.Other.GlobalPrompt.HallowFire2	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中放烟花成功获得#t(#K(sTT,%s,%s))#H，真是太霸气了！	#C(#E87D22) "Halloween" #n#C(#00EE00)%s#n obtenido #t(#K(sTT,%s,%s))#H por disparar los fuegos artificiales en el banquete de halloween, es genial!	0
Common.Other.GlobalPrompt.HallowFireGlobal	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节宴会活动中使用了万紫千红烟花，宴会中的玩家都获得了#Z(%s,%s)奖励，快来膜拜吧！	#C(#E87D22) "Halloween" #n#C(#00EE00)%s#n utilizado fuegos artificiales en el banquete de halloween, garantizando recompensas a todos los jugadores #Z(%s,%s) Ven y obtén tu premio!	0
Common.Other.GlobalPrompt.HallowKillMsg	成功打鬼%s次，获得:	Fantasmas cazados  %s veces, recibido:	0
Common.Other.GlobalPrompt.HallowMailTitle	宴会烟花额外奖励	Banquete fuegos artificiales	0
Common.Other.GlobalPrompt.HallowNotChange	在婚礼场景中不能变身	No se puede unir esta gema en este equipamiento.	0
Common.Other.GlobalPrompt.HallowTaskMsg	当前形象不符合宴会任务要求变身形象，无法领取奖励。	La imagen actual no cumple los requerimientos para la misión del baquete de transformación de imagen. No puedes recibir recompensas	0
Common.Other.GlobalPrompt.HalloweenKillMsg	#C(#E87D22)【万圣节】#n#C(#00EE00)%s#n在万圣节打鬼活动中成功获得 #Z(%s,%s)，真是太霸气了！	#C(#E87D22) "Halloween" #n#C(#00EE00)%s#n obtenido #Z(%s,%s) en la caza de fantasmas de Halloween, es genial!	0
Common.Other.GlobalPrompt.HalloweenKillMsg2	%s在万圣节打鬼活动中成功获得 #t(#K(sTT,%s,%s))，真是太霸气了！	%s obtenido #t(#K(sTT,%s,%s)) en la caza de fantasmas de Halloween, es genial!	0
Common.Other.GlobalPrompt.HalloweenLightMsg	你成功消耗%s神石，释放了%s次烟花，获得:	has consumido %s Balens, Dispara %s fuegos artificiales, obtenido:	0
Common.Other.GlobalPrompt.HalloweenNA_CONTENT	内容	Contenido	0
Common.Other.GlobalPrompt.HalloweenNA_SENDER	发邮人	Remitente	0
Common.Other.GlobalPrompt.HalloweenNA_TITLE	题目	Tema	0
Common.Other.GlobalPrompt.Hallows_InheritanceSuccessfully	继承成功	Heredado satisfactoriamente.	0
Common.Other.GlobalPrompt.Hallows_OneKeyShenzaoOkay	神造成功，经验值加+%s	Sucedido+%s EXP.	0
Common.Other.GlobalPrompt.Hallows_ShenzaoOkay	神造成功，经验值加1	Sucedido +1 EXP	0
Common.Other.GlobalPrompt.HaoqiLocal_Content	恭喜！您在#C(#E87D22)【豪气冲天】#n活动中本服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Enhorabuena! Has clasficiado %s en el servidor actual "Orgullo sin igual", y has recibido recompensas por superar el standard!	0
Common.Other.GlobalPrompt.HaoqiLocal_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.HaoqiLocal_Title	【豪气冲天】本服排名奖励	Recompensa actual de orgullo en el servidor actual	0
Common.Other.GlobalPrompt.HaoqiReward_Content	由于您的背包已满, 系统已将【豪气冲天】充值奖励暂时保存于邮件附件中。请尽快整理您的背包，预留足够的背包格子，并且在7天内提取附件中的物品。	Tu mochila está llena. El sistema ha guardado tu "Orgullo sin igual" en el top de recompensas en el email temporalmente.Por favor haz espacio en tu mochila para recibir los objetos antes de 7 días.	0
Common.Other.GlobalPrompt.HaoqiReward_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.HaoqiReward_Title	【豪气冲天】充值奖励	Top recompensa orgullo sin igual	0
Common.Other.GlobalPrompt.Haoqi_Content	恭喜！您在#C(#E87D22)【豪气冲天】#n活动中跨服排名第%s，达到了排名奖励标准，获得了丰厚奖励！	Enhorabuena! Has clasificado %s en el servidor global #C(#E87D22) en el evento "Orgullo sin igual" #n, y recibe grandes recompensas por superar el standard!	0
Common.Other.GlobalPrompt.Haoqi_Sender	系统	Sistema	0
Common.Other.GlobalPrompt.Haoqi_Title	【豪气冲天】跨服排名奖励	Orgullo sin igual clasficiación de recompensas del servidor global	0
Common.Other.GlobalPrompt.HeavenUpRMB_MSG	#C(#EE7600)【神石转转乐】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神灵的恩泽，圣光一闪，掉落#C(#00EE00)%s#n神石。真是福星高照，好运连连啊！	#C(#EE7600)【Locura Balen】#n#C(#00EE00)%s#n se está cabando #C(#00EE00)%s#n Balens para aceptar la gracia de los dioses. Balens to accept grace from gods. De repente varios #C(#00EE00)%s#n Balens han caído del cielo!. Eso si que es suerte!	0
Common.Other.GlobalPrompt.HeavenUpRMB_MSG2	#C(#EE7600)【神石转转乐】#n#C(#00EE00)%s#n拿出#C(#00EE00)%s#n神石接受神灵的恩泽，圣光一闪，掉落#C(#00EE00)%s#n神石。还未来得及回神，只见神灵现形小手一抖，又有#C(#00EE00)%s#n神石掉落手中，幸福来得真是太突然！	#C(#EE7600) "Ruleta de Balen" #n#C(#00EE00)%s#n Sacó #C(#00EE00)%s#n Balens para recibir las bendiciones de los dioses. Después de una luz divina, #C(#00EE00)%s#n Los Balens han sido entregados.  No hay tiempo para esperas, los dioses han aparecido otra vez,  entregando aún más #C(#00EE00)%s#n Balens. Dichosos sean los dioses!	0
Common.Other.GlobalPrompt.HefuBossActiveSeverAward	并且为全服激活了合服BOSS奖励。#C(#00FF00)#U#A(#K(OPEN_KAIFU_BOSS_PANEL))前往领取#n#n	Y activadas las recompensas del jefe del servidor fusionado al servidor global. #C(#00FF00)#U#A(#K(OPEN_KAIFU_BOSS_PANEL)) Ve y recibe #n#n	0
Common.Other.GlobalPrompt.HefuBossServerTips1	#C(#FFFF00)%s#n领取了	#C(#FFFF00)%s#n ha recibido	0
Common.Other.GlobalPrompt.HefuBossServerTips2	奖励，感谢	Recompensas. Que quiere agradecer	0
Common.Other.GlobalPrompt.HefuBossServerTips3	击败了合服BOSS中的#C(#FF6600)%s#n。	Has vencido a uno de los jefes del servidor - #C(#FF6600)%s#n.	0
Common.Other.GlobalPrompt.HefuBossSingleAwardTips	，独自获得了奖励	, y obtubo las recompensas por sí mismo.	0
Common.Other.GlobalPrompt.HefuBossSingleTips	独自一人成功击败了合服BOSS中的#C(#FF6600)%s#n	Has vencido a uno de los jefes del servidor - #C(#FF6600)%s#n solo.	0
Common.Other.GlobalPrompt.HefuBossTeamAwardTips	，分别获得了奖励	, y han obtenido sus recompensas respectivamente.	0
Common.Other.GlobalPrompt.HefuBossTeamTips	齐心协力共同成功击败了合服BOSS中的#C(#FF6600)%s#n	Habeís vencido a uno de los jefes del servidor - #C(#FF6600)%s#n con vuestros esfuerzos.	0
Common.Other.GlobalPrompt.HefuBossWorshipTip	你膜拜了大神	Has enviado tu admiración.	0
Common.Other.GlobalPrompt.HeroAltar_AddHero_Tips_1	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n在#C(#0099cc)[%s]#n幸运召唤到[#C(#FF33CC)%s#n]前来效力, 这是要称霸全服的节奏啊。	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n in #C(#0099cc)[%s]#n ha sido invocado [#C(#FF33CC)%s#n] Para luchar a tu lado. Parece que el jugador está dominando el juego!	0
Common.Other.GlobalPrompt.HeroAltar_AddHero_Tips_2	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n在[#C(#0099cc)%s#n]幸运召唤到[#C(#FF33CC)%s#n]和[#C(#FF33CC)%s#n]前来效力, 这是要称霸全服的节奏啊。	#C(#ffffff)#U#A(#K(playerMenu,%s,%s,%s,TYPE8,%s,0,%s,%s))#C(#0099cc)%s#n#n#n in #C(#0099cc)[%s]#n ha sido invocado [#C(#FF33CC)%s#n] y [#C(#FF33CC)%s#n] para luchar a tu lado. Parece que el jugador está dominando el juego!	0
Common.Other.GlobalPrompt.HeroAltar_Change	兑换成功	Intercambiado satisfactoriamente.	0
Common.Other.GlobalPrompt.HeroAwaken_Msg_Succeed	#C(#fefb00)%s#n#C(#66FF00)不畏艰辛，克服重重阻碍，终于将英雄#C(#FF0000)%s#n成功觉醒为#C(#FF0000)%s#n，这是要逆天的节奏啊！	#C(#fefb00)%s#n#C(#66FF00) finalmente despertó #C(#FF0000)%s#n a #C(#FF0000)%s#n. Enhorabuena!	0
Common.Other.GlobalPrompt.HeroDataExcept	英雄数据异常	Fallo cargando datos de héroes	0
Common.Other.GlobalPrompt.HeroFire_Tips	解雇成功：#H#Z(%s,%s)	Fuego satisfactorio: #H#Z(%s,%s)	0
Common.Other.GlobalPrompt.HeroGradeTips_1	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将紫色英雄#C(#FF33CC)%s#n进化为成为橙色英雄#C(#FF6600)%s#n, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00) Finalmente ha mejorado de héroe púrpura#C(#FF33CC)%s#n a héroe naranja #C(#FF6600)%s#n. Parece que este jugador está dominando el juego!#n	0
Common.Other.GlobalPrompt.HeroGradeTips_2	#C(#fefb00)%s#n#C(#66FF00)历尽艰难险阻, 终于将橙色英雄#C(#FF6600)%s#n进化为成为红色英雄#C(#FF0000)%s#n, 这是要称霸全服的节奏啊#n	#C(#fefb00)%s#n#C(#66FF00) Finalmente ha mejorado de héroe naranja #C(#FF6600)%s#n a rojo #C(#FF0000)%s#n. Looks like the player is going to rule the game.#n	0
