kfDays	wave	bossCampId	monsterCampId	bossHP	monsterHP
(70,119)	96	5	6	23900000	11950000
(70,119)	97	5	6	24100000	12050000
(70,119)	98	5	6	24300000	12150000
(70,119)	99	5	6	24500000	12250000
(70,119)	100	5	6	24700000	12350000
(70,119)	101	5	6	24900000	12450000
(70,119)	102	5	6	25100000	12550000
(70,119)	103	5	6	25300000	12650000
(70,119)	104	5	6	25500000	12750000
(70,119)	105	5	6	25700000	12850000
(70,119)	106	5	6	25900000	12950000
(70,119)	107	5	6	26100000	13050000
(70,119)	108	5	6	26300000	13150000
(70,119)	109	5	6	26500000	13250000
(70,119)	110	5	6	26700000	13350000
(70,119)	111	5	6	26900000	13450000
(70,119)	112	5	6	27100000	13550000
(70,119)	113	5	6	27300000	13650000
(70,119)	114	5	6	27500000	13750000
(70,119)	115	5	6	27700000	13850000
(70,119)	116	5	6	27900000	13950000
(70,119)	117	5	6	28100000	14050000
(70,119)	118	5	6	28300000	14150000
(70,119)	119	5	6	28500000	14250000
(70,119)	120	5	6	28700000	14350000
(70,119)	121	5	6	28900000	14450000
(70,119)	122	5	6	29100000	14550000
(70,119)	123	5	6	29300000	14650000
(70,119)	124	5	6	29500000	14750000
(70,119)	125	5	6	29700000	14850000
(70,119)	126	5	6	29900000	14950000
(70,119)	127	5	6	30100000	15050000
(70,119)	128	5	6	30300000	15150000
(70,119)	129	5	6	30500000	15250000
(70,119)	130	5	6	30700000	15350000
(70,119)	131	5	6	30900000	15450000
(70,119)	132	5	6	31100000	15550000
(70,119)	133	5	6	31300000	15650000
(70,119)	134	5	6	31500000	15750000
(70,119)	135	5	6	31700000	15850000
(70,119)	136	5	6	31900000	15950000
(70,119)	137	5	6	32100000	16050000
(70,119)	138	5	6	32300000	16150000
(70,119)	139	5	6	32500000	16250000
(70,119)	140	5	6	32700000	16350000
(70,119)	141	5	6	32900000	16450000
(70,119)	142	5	6	33100000	16550000
(70,119)	143	5	6	33300000	16650000
(70,119)	144	5	6	33500000	16750000
(70,119)	145	5	6	33700000	16850000
(70,119)	146	5	6	33900000	16950000
(70,119)	147	5	6	34100000	17050000
(70,119)	148	5	6	34300000	17150000
(70,119)	149	5	6	34500000	17250000
(70,119)	150	5	6	34700000	17350000
(70,119)	151	5	6	34900000	17450000
(70,119)	152	5	6	35100000	17550000
(70,119)	153	5	6	35300000	17650000
(70,119)	154	5	6	35500000	17750000
(70,119)	155	5	6	35700000	17850000
(70,119)	156	5	6	35900000	17950000
(70,119)	157	5	6	36100000	18050000
(70,119)	158	5	6	36300000	18150000
(70,119)	159	5	6	36500000	18250000
(70,119)	160	5	6	36700000	18350000
(70,119)	161	5	6	36900000	18450000
(70,119)	162	5	6	37100000	18550000
(70,119)	163	5	6	37300000	18650000
(70,119)	164	5	6	37500000	18750000
(70,119)	165	5	6	37700000	18850000
(70,119)	166	5	6	37900000	18950000
(70,119)	167	5	6	38100000	19050000
(70,119)	168	5	6	38300000	19150000
(70,119)	169	5	6	38500000	19250000
(70,119)	170	5	6	38700000	19350000
(70,119)	171	5	6	38900000	19450000
(70,119)	172	5	6	39100000	19550000
(70,119)	173	5	6	39300000	19650000
(70,119)	174	5	6	39500000	19750000
(70,119)	175	5	6	39700000	19850000
(70,119)	176	5	6	39900000	19950000
(70,119)	177	5	6	40100000	20050000
(70,119)	178	5	6	40300000	20150000
(70,119)	179	5	6	40500000	20250000
(70,119)	180	5	6	40700000	20350000
(70,119)	181	5	6	40900000	20450000
(70,119)	182	5	6	41100000	20550000
(70,119)	183	5	6	41300000	20650000
(70,119)	184	5	6	41500000	20750000
(70,119)	185	5	6	41700000	20850000
(70,119)	186	5	6	41900000	20950000
(70,119)	187	5	6	42100000	21050000
(70,119)	188	5	6	42300000	21150000
(70,119)	189	5	6	42500000	21250000
(70,119)	190	5	6	42700000	21350000
(70,119)	191	5	6	42900000	21450000
(70,119)	192	5	6	43100000	21550000
(70,119)	193	5	6	43300000	21650000
(70,119)	194	5	6	43500000	21750000
(70,119)	195	5	6	43700000	21850000
(70,119)	196	5	6	43900000	21950000
(70,119)	197	5	6	44100000	22050000
(70,119)	198	5	6	44300000	22150000
(70,119)	199	5	6	44500000	22250000
(70,119)	200	5	6	44700000	22350000
(70,119)	201	5	6	44900000	22450000
(70,119)	202	5	6	45100000	22550000
(70,119)	203	5	6	45300000	22650000
(70,119)	204	5	6	45500000	22750000
(70,119)	205	5	6	45700000	22850000
(70,119)	206	5	6	45900000	22950000
(70,119)	207	5	6	46100000	23050000
(70,119)	208	5	6	46300000	23150000
(70,119)	209	5	6	46500000	23250000
(70,119)	210	5	6	46700000	23350000
(70,119)	211	5	6	46900000	23450000
(70,119)	212	5	6	47100000	23550000
(70,119)	213	5	6	47300000	23650000
(70,119)	214	5	6	47500000	23750000
(70,119)	215	5	6	47700000	23850000
(70,119)	216	5	6	47900000	23950000
(70,119)	217	5	6	48100000	24050000
(70,119)	218	5	6	48300000	24150000
(70,119)	219	5	6	48500000	24250000
(70,119)	220	5	6	48700000	24350000
(70,119)	221	5	6	48900000	24450000
(70,119)	222	5	6	49100000	24550000
(70,119)	223	5	6	49300000	24650000
(70,119)	224	5	6	49500000	24750000
(70,119)	225	5	6	49700000	24850000
(70,119)	226	5	6	49900000	24950000
(70,119)	227	5	6	50100000	25050000
(70,119)	228	5	6	50300000	25150000
(70,119)	229	5	6	50500000	25250000
(70,119)	230	5	6	50700000	25350000
(70,119)	231	5	6	50900000	25450000
(70,119)	232	5	6	51100000	25550000
(70,119)	233	5	6	51300000	25650000
(70,119)	234	5	6	51500000	25750000
(70,119)	235	5	6	51700000	25850000
(70,119)	236	5	6	51900000	25950000
(70,119)	237	5	6	52100000	26050000
(70,119)	238	5	6	52300000	26150000
(70,119)	239	5	6	52500000	26250000
(70,119)	240	5	6	52700000	26350000
(70,119)	241	5	6	52900000	26450000
(70,119)	242	5	6	53100000	26550000
(70,119)	243	5	6	53300000	26650000
(70,119)	244	5	6	53500000	26750000
(70,119)	245	5	6	53700000	26850000
(70,119)	246	5	6	53900000	26950000
(70,119)	247	5	6	54100000	27050000
(70,119)	248	5	6	54300000	27150000
(70,119)	249	5	6	54500000	27250000
(70,119)	250	5	6	54700000	27350000
(70,119)	251	5	6	54900000	27450000
(70,119)	252	5	6	55100000	27550000
(70,119)	253	5	6	55300000	27650000
(70,119)	254	5	6	55500000	27750000
(70,119)	255	5	6	55700000	27850000
(70,119)	256	5	6	55900000	27950000
(70,119)	257	5	6	56100000	28050000
(70,119)	258	5	6	56300000	28150000
(70,119)	259	5	6	56500000	28250000
(70,119)	260	5	6	56700000	28350000
(70,119)	261	5	6	56900000	28450000
(70,119)	262	5	6	57100000	28550000
(70,119)	263	5	6	57300000	28650000
(70,119)	264	5	6	57500000	28750000
(70,119)	265	5	6	57700000	28850000
(70,119)	266	5	6	57900000	28950000
(70,119)	267	5	6	58100000	29050000
(70,119)	268	5	6	58300000	29150000
(70,119)	269	5	6	58500000	29250000
(70,119)	270	5	6	58700000	29350000
(70,119)	271	5	6	58900000	29450000
(70,119)	272	5	6	59100000	29550000
(70,119)	273	5	6	59300000	29650000
(70,119)	274	5	6	59500000	29750000
(70,119)	275	5	6	59700000	29850000
(70,119)	276	5	6	59900000	29950000
(70,119)	277	5	6	60100000	30050000
(70,119)	278	5	6	60300000	30150000
(70,119)	279	5	6	60500000	30250000
(70,119)	280	5	6	60700000	30350000
(70,119)	281	5	6	60900000	30450000
(70,119)	282	5	6	61100000	30550000
(70,119)	283	5	6	61300000	30650000
(70,119)	284	5	6	61500000	30750000
(70,119)	285	5	6	61700000	30850000
(70,119)	286	5	6	61900000	30950000
(70,119)	287	5	6	62100000	31050000
(70,119)	288	5	6	62300000	31150000
(70,119)	289	5	6	62500000	31250000
(70,119)	290	5	6	62700000	31350000
(70,119)	291	5	6	62900000	31450000
(70,119)	292	5	6	63100000	31550000
(70,119)	293	5	6	63300000	31650000
(70,119)	294	5	6	63500000	31750000
(70,119)	295	5	6	63700000	31850000
(70,119)	296	5	6	63900000	31950000
(70,119)	297	5	6	64100000	32050000
(70,119)	298	5	6	64300000	32150000
(70,119)	299	5	6	64500000	32250000
(70,119)	300	5	6	64700000	32350000
(120,149)	1	5	6	10000000	5000000
(120,149)	2	5	6	10200000	5100000
(120,149)	3	5	6	10600000	5300000
(120,149)	4	5	6	11000000	5500000
(120,149)	5	5	6	11400000	5700000
(120,149)	6	5	6	11800000	5900000
(120,149)	7	5	6	12200000	6100000
(120,149)	8	5	6	12600000	6300000
(120,149)	9	5	6	13000000	6500000
(120,149)	10	5	6	13400000	6700000
(120,149)	11	5	6	13800000	6900000
(120,149)	12	5	6	14200000	7100000
(120,149)	13	5	6	14600000	7300000
(120,149)	14	5	6	15000000	7500000
(120,149)	15	5	6	15400000	7700000
(120,149)	16	5	6	15800000	7900000
(120,149)	17	5	6	16200000	8100000
(120,149)	18	5	6	16600000	8300000
(120,149)	19	5	6	17000000	8500000
(120,149)	20	5	6	17400000	8700000
(120,149)	21	5	6	17800000	8900000
(120,149)	22	5	6	18200000	9100000
(120,149)	23	5	6	18600000	9300000
(120,149)	24	5	6	19000000	9500000
(120,149)	25	5	6	19400000	9700000
(120,149)	26	5	6	19800000	9900000
(120,149)	27	5	6	20200000	10100000
(120,149)	28	5	6	20600000	10300000
(120,149)	29	5	6	21000000	10500000
(120,149)	30	5	6	21400000	10700000
(120,149)	31	5	6	21800000	10900000
(120,149)	32	5	6	22200000	11100000
(120,149)	33	5	6	22600000	11300000
(120,149)	34	5	6	23000000	11500000
(120,149)	35	5	6	23400000	11700000
(120,149)	36	5	6	23800000	11900000
(120,149)	37	5	6	24200000	12100000
(120,149)	38	5	6	24600000	12300000
(120,149)	39	5	6	25000000	12500000
(120,149)	40	5	6	25400000	12700000
(120,149)	41	5	6	25800000	12900000
(120,149)	42	5	6	26200000	13100000
(120,149)	43	5	6	26600000	13300000
(120,149)	44	5	6	27000000	13500000
(120,149)	45	5	6	27400000	13700000
(120,149)	46	5	6	27800000	13900000
(120,149)	47	5	6	28200000	14100000
(120,149)	48	5	6	28600000	14300000
(120,149)	49	5	6	29000000	14500000
(120,149)	50	5	6	29400000	14700000
(120,149)	51	5	6	29800000	14900000
(120,149)	52	5	6	30200000	15100000
(120,149)	53	5	6	30600000	15300000
(120,149)	54	5	6	31000000	15500000
(120,149)	55	5	6	31400000	15700000
(120,149)	56	5	6	31800000	15900000
(120,149)	57	5	6	32200000	16100000
(120,149)	58	5	6	32600000	16300000
(120,149)	59	5	6	33000000	16500000
(120,149)	60	5	6	33400000	16700000
(120,149)	61	5	6	33800000	16900000
(120,149)	62	5	6	34200000	17100000
(120,149)	63	5	6	34600000	17300000
(120,149)	64	5	6	35000000	17500000
(120,149)	65	5	6	35400000	17700000
(120,149)	66	5	6	35800000	17900000
(120,149)	67	5	6	36200000	18100000
(120,149)	68	5	6	36600000	18300000
(120,149)	69	5	6	37000000	18500000
(120,149)	70	5	6	37400000	18700000
(120,149)	71	5	6	37800000	18900000
(120,149)	72	5	6	38200000	19100000
(120,149)	73	5	6	38600000	19300000
(120,149)	74	5	6	39000000	19500000
(120,149)	75	5	6	39400000	19700000
(120,149)	76	5	6	39800000	19900000
(120,149)	77	5	6	40200000	20100000
(120,149)	78	5	6	40600000	20300000
(120,149)	79	5	6	41000000	20500000
(120,149)	80	5	6	41400000	20700000
(120,149)	81	5	6	41800000	20900000
(120,149)	82	5	6	42200000	21100000
(120,149)	83	5	6	42600000	21300000
(120,149)	84	5	6	43000000	21500000
(120,149)	85	5	6	43400000	21700000
(120,149)	86	5	6	43800000	21900000
(120,149)	87	5	6	44200000	22100000
(120,149)	88	5	6	44600000	22300000
(120,149)	89	5	6	45000000	22500000
(120,149)	90	5	6	45400000	22700000
(120,149)	91	5	6	45800000	22900000
(120,149)	92	5	6	46200000	23100000
(120,149)	93	5	6	46600000	23300000
(120,149)	94	5	6	47000000	23500000
(120,149)	95	5	6	47400000	23700000
(120,149)	96	5	6	47800000	23900000
(120,149)	97	5	6	48200000	24100000
(120,149)	98	5	6	48600000	24300000
(120,149)	99	5	6	49000000	24500000
(120,149)	100	5	6	49400000	24700000
(120,149)	101	5	6	49800000	24900000
(120,149)	102	5	6	50200000	25100000
(120,149)	103	5	6	50600000	25300000
(120,149)	104	5	6	51000000	25500000
(120,149)	105	5	6	51400000	25700000
(120,149)	106	5	6	51800000	25900000
(120,149)	107	5	6	52200000	26100000
(120,149)	108	5	6	52600000	26300000
(120,149)	109	5	6	53000000	26500000
(120,149)	110	5	6	53400000	26700000
(120,149)	111	5	6	53800000	26900000
(120,149)	112	5	6	54200000	27100000
(120,149)	113	5	6	54600000	27300000
(120,149)	114	5	6	55000000	27500000
(120,149)	115	5	6	55400000	27700000
(120,149)	116	5	6	55800000	27900000
(120,149)	117	5	6	56200000	28100000
(120,149)	118	5	6	56600000	28300000
(120,149)	119	5	6	57000000	28500000
(120,149)	120	5	6	57400000	28700000
(120,149)	121	5	6	57800000	28900000
(120,149)	122	5	6	58200000	29100000
(120,149)	123	5	6	58600000	29300000
(120,149)	124	5	6	59000000	29500000
(120,149)	125	5	6	59400000	29700000
(120,149)	126	5	6	59800000	29900000
(120,149)	127	5	6	60200000	30100000
(120,149)	128	5	6	60600000	30300000
(120,149)	129	5	6	61000000	30500000
(120,149)	130	5	6	61400000	30700000
(120,149)	131	5	6	61800000	30900000
(120,149)	132	5	6	62200000	31100000
(120,149)	133	5	6	62600000	31300000
(120,149)	134	5	6	63000000	31500000
(120,149)	135	5	6	63400000	31700000
(120,149)	136	5	6	63800000	31900000
(120,149)	137	5	6	64200000	32100000
(120,149)	138	5	6	64600000	32300000
(120,149)	139	5	6	65000000	32500000
(120,149)	140	5	6	65400000	32700000
(120,149)	141	5	6	65800000	32900000
(120,149)	142	5	6	66200000	33100000
(120,149)	143	5	6	66600000	33300000
(120,149)	144	5	6	67000000	33500000
(120,149)	145	5	6	67400000	33700000
(120,149)	146	5	6	67800000	33900000
(120,149)	147	5	6	68200000	34100000
(120,149)	148	5	6	68600000	34300000
(120,149)	149	5	6	69000000	34500000
(120,149)	150	5	6	69400000	34700000
(120,149)	151	5	6	69800000	34900000
(120,149)	152	5	6	70200000	35100000
(120,149)	153	5	6	70600000	35300000
(120,149)	154	5	6	71000000	35500000
(120,149)	155	5	6	71400000	35700000
(120,149)	156	5	6	71800000	35900000
(120,149)	157	5	6	72200000	36100000
(120,149)	158	5	6	72600000	36300000
(120,149)	159	5	6	73000000	36500000
(120,149)	160	5	6	73400000	36700000
(120,149)	161	5	6	73800000	36900000
(120,149)	162	5	6	74200000	37100000
(120,149)	163	5	6	74600000	37300000
(120,149)	164	5	6	75000000	37500000
(120,149)	165	5	6	75400000	37700000
(120,149)	166	5	6	75800000	37900000
(120,149)	167	5	6	76200000	38100000
(120,149)	168	5	6	76600000	38300000
(120,149)	169	5	6	77000000	38500000
(120,149)	170	5	6	77400000	38700000
(120,149)	171	5	6	77800000	38900000
(120,149)	172	5	6	78200000	39100000
(120,149)	173	5	6	78600000	39300000
(120,149)	174	5	6	79000000	39500000
(120,149)	175	5	6	79400000	39700000
(120,149)	176	5	6	79800000	39900000
(120,149)	177	5	6	80200000	40100000
(120,149)	178	5	6	80600000	40300000
(120,149)	179	5	6	81000000	40500000
(120,149)	180	5	6	81400000	40700000
(120,149)	181	5	6	81800000	40900000
(120,149)	182	5	6	82200000	41100000
(120,149)	183	5	6	82600000	41300000
(120,149)	184	5	6	83000000	41500000
(120,149)	185	5	6	83400000	41700000
(120,149)	186	5	6	83800000	41900000
(120,149)	187	5	6	84200000	42100000
(120,149)	188	5	6	84600000	42300000
(120,149)	189	5	6	85000000	42500000
(120,149)	190	5	6	85400000	42700000
(120,149)	191	5	6	85800000	42900000
(120,149)	192	5	6	86200000	43100000
(120,149)	193	5	6	86600000	43300000
(120,149)	194	5	6	87000000	43500000
(120,149)	195	5	6	87400000	43700000
(120,149)	196	5	6	87800000	43900000
(120,149)	197	5	6	88200000	44100000
(120,149)	198	5	6	88600000	44300000
(120,149)	199	5	6	89000000	44500000
(120,149)	200	5	6	89400000	44700000
(120,149)	201	5	6	89800000	44900000
(120,149)	202	5	6	90200000	45100000
(120,149)	203	5	6	90600000	45300000
(120,149)	204	5	6	91000000	45500000
(120,149)	205	5	6	91400000	45700000
(120,149)	206	5	6	91800000	45900000
(120,149)	207	5	6	92200000	46100000
(120,149)	208	5	6	92600000	46300000
(120,149)	209	5	6	93000000	46500000
(120,149)	210	5	6	93400000	46700000
(120,149)	211	5	6	93800000	46900000
(120,149)	212	5	6	94200000	47100000
(120,149)	213	5	6	94600000	47300000
(120,149)	214	5	6	95000000	47500000
(120,149)	215	5	6	95400000	47700000
(120,149)	216	5	6	95800000	47900000
(120,149)	217	5	6	96200000	48100000
(120,149)	218	5	6	96600000	48300000
(120,149)	219	5	6	97000000	48500000
(120,149)	220	5	6	97400000	48700000
(120,149)	221	5	6	97800000	48900000
(120,149)	222	5	6	98200000	49100000
(120,149)	223	5	6	98600000	49300000
(120,149)	224	5	6	99000000	49500000
(120,149)	225	5	6	99400000	49700000
(120,149)	226	5	6	99800000	49900000
(120,149)	227	5	6	100200000	50100000
(120,149)	228	5	6	100600000	50300000
(120,149)	229	5	6	101000000	50500000
(120,149)	230	5	6	101400000	50700000
(120,149)	231	5	6	101800000	50900000
(120,149)	232	5	6	102200000	51100000
(120,149)	233	5	6	102600000	51300000
(120,149)	234	5	6	103000000	51500000
(120,149)	235	5	6	103400000	51700000
(120,149)	236	5	6	103800000	51900000
(120,149)	237	5	6	104200000	52100000
(120,149)	238	5	6	104600000	52300000
(120,149)	239	5	6	105000000	52500000
(120,149)	240	5	6	105400000	52700000
(120,149)	241	5	6	105800000	52900000
(120,149)	242	5	6	106200000	53100000
(120,149)	243	5	6	106600000	53300000
(120,149)	244	5	6	107000000	53500000
(120,149)	245	5	6	107400000	53700000
(120,149)	246	5	6	107800000	53900000
(120,149)	247	5	6	108200000	54100000
(120,149)	248	5	6	108600000	54300000
(120,149)	249	5	6	109000000	54500000
(120,149)	250	5	6	109400000	54700000
(120,149)	251	5	6	109800000	54900000
(120,149)	252	5	6	110200000	55100000
(120,149)	253	5	6	110600000	55300000
(120,149)	254	5	6	111000000	55500000
(120,149)	255	5	6	111400000	55700000
(120,149)	256	5	6	111800000	55900000
(120,149)	257	5	6	112200000	56100000
(120,149)	258	5	6	112600000	56300000
(120,149)	259	5	6	113000000	56500000
(120,149)	260	5	6	113400000	56700000
(120,149)	261	5	6	113800000	56900000
(120,149)	262	5	6	114200000	57100000
(120,149)	263	5	6	114600000	57300000
(120,149)	264	5	6	115000000	57500000
(120,149)	265	5	6	115400000	57700000
(120,149)	266	5	6	115800000	57900000
(120,149)	267	5	6	116200000	58100000
(120,149)	268	5	6	116600000	58300000
(120,149)	269	5	6	117000000	58500000
(120,149)	270	5	6	117400000	58700000
(120,149)	271	5	6	117800000	58900000
(120,149)	272	5	6	118200000	59100000
(120,149)	273	5	6	118600000	59300000
(120,149)	274	5	6	119000000	59500000
(120,149)	275	5	6	119400000	59700000
(120,149)	276	5	6	119800000	59900000
(120,149)	277	5	6	120200000	60100000
(120,149)	278	5	6	120600000	60300000
(120,149)	279	5	6	121000000	60500000
(120,149)	280	5	6	121400000	60700000
(120,149)	281	5	6	121800000	60900000
(120,149)	282	5	6	122200000	61100000
(120,149)	283	5	6	122600000	61300000
(120,149)	284	5	6	123000000	61500000
(120,149)	285	5	6	123400000	61700000
(120,149)	286	5	6	123800000	61900000
(120,149)	287	5	6	124200000	62100000
(120,149)	288	5	6	124600000	62300000
(120,149)	289	5	6	125000000	62500000
(120,149)	290	5	6	125400000	62700000
(120,149)	291	5	6	125800000	62900000
(120,149)	292	5	6	126200000	63100000
(120,149)	293	5	6	126600000	63300000
(120,149)	294	5	6	127000000	63500000
(120,149)	295	5	6	127400000	63700000
(120,149)	296	5	6	127800000	63900000
(120,149)	297	5	6	128200000	64100000
(120,149)	298	5	6	128600000	64300000
(120,149)	299	5	6	129000000	64500000
(120,149)	300	5	6	129400000	64700000
(150,299)	1	5	6	18000000	9000000
(150,299)	2	5	6	18360000	9180000
(150,299)	3	5	6	19080000	9540000
(150,299)	4	5	6	19800000	9900000
(150,299)	5	5	6	20520000	10260000
(150,299)	6	5	6	21240000	10620000
(150,299)	7	5	6	21960000	10980000
(150,299)	8	5	6	22680000	11340000
(150,299)	9	5	6	23400000	11700000
(150,299)	10	5	6	24120000	12060000
(150,299)	11	5	6	24840000	12420000
(150,299)	12	5	6	25560000	12780000
(150,299)	13	5	6	26280000	13140000
(150,299)	14	5	6	27000000	13500000
(150,299)	15	5	6	27720000	13860000
(150,299)	16	5	6	28440000	14220000
(150,299)	17	5	6	29160000	14580000
(150,299)	18	5	6	29880000	14940000
(150,299)	19	5	6	30600000	15300000
(150,299)	20	5	6	31320000	15660000
(150,299)	21	5	6	32040000	16020000
(150,299)	22	5	6	32760000	16380000
(150,299)	23	5	6	33480000	16740000
(150,299)	24	5	6	34200000	17100000
(150,299)	25	5	6	34920000	17460000
(150,299)	26	5	6	35640000	17820000
(150,299)	27	5	6	36360000	18180000
(150,299)	28	5	6	37080000	18540000
(150,299)	29	5	6	37800000	18900000
(150,299)	30	5	6	38520000	19260000
(150,299)	31	5	6	39240000	19620000
(150,299)	32	5	6	39960000	19980000
(150,299)	33	5	6	40680000	20340000
(150,299)	34	5	6	41400000	20700000
(150,299)	35	5	6	42120000	21060000
(150,299)	36	5	6	42840000	21420000
(150,299)	37	5	6	43560000	21780000
(150,299)	38	5	6	44280000	22140000
(150,299)	39	5	6	45000000	22500000
(150,299)	40	5	6	45720000	22860000
(150,299)	41	5	6	46440000	23220000
(150,299)	42	5	6	47160000	23580000
(150,299)	43	5	6	47880000	23940000
(150,299)	44	5	6	48600000	24300000
(150,299)	45	5	6	49320000	24660000
(150,299)	46	5	6	50040000	25020000
(150,299)	47	5	6	50760000	25380000
(150,299)	48	5	6	51480000	25740000
(150,299)	49	5	6	52200000	26100000
(150,299)	50	5	6	52920000	26460000
(150,299)	51	5	6	53640000	26820000
(150,299)	52	5	6	54360000	27180000
(150,299)	53	5	6	55080000	27540000
(150,299)	54	5	6	55800000	27900000
(150,299)	55	5	6	56520000	28260000
(150,299)	56	5	6	57240000	28620000
(150,299)	57	5	6	57960000	28980000
(150,299)	58	5	6	58680000	29340000
(150,299)	59	5	6	59400000	29700000
(150,299)	60	5	6	60120000	30060000
(150,299)	61	5	6	60840000	30420000
(150,299)	62	5	6	61560000	30780000
(150,299)	63	5	6	62280000	31140000
(150,299)	64	5	6	63000000	31500000
(150,299)	65	5	6	63720000	31860000
(150,299)	66	5	6	64440000	32220000
(150,299)	67	5	6	65160000	32580000
(150,299)	68	5	6	65880000	32940000
(150,299)	69	5	6	66600000	33300000
(150,299)	70	5	6	67320000	33660000
(150,299)	71	5	6	68040000	34020000
(150,299)	72	5	6	68760000	34380000
(150,299)	73	5	6	69480000	34740000
(150,299)	74	5	6	70200000	35100000
(150,299)	75	5	6	70920000	35460000
(150,299)	76	5	6	71640000	35820000
(150,299)	77	5	6	72360000	36180000
(150,299)	78	5	6	73080000	36540000
(150,299)	79	5	6	73800000	36900000
(150,299)	80	5	6	74520000	37260000
(150,299)	81	5	6	75240000	37620000
(150,299)	82	5	6	75960000	37980000
(150,299)	83	5	6	76680000	38340000
(150,299)	84	5	6	77400000	38700000
(150,299)	85	5	6	78120000	39060000
(150,299)	86	5	6	78840000	39420000
(150,299)	87	5	6	79560000	39780000
(150,299)	88	5	6	80280000	40140000
(150,299)	89	5	6	81000000	40500000
(150,299)	90	5	6	81720000	40860000
(150,299)	91	5	6	82440000	41220000
(150,299)	92	5	6	83160000	41580000
(150,299)	93	5	6	83880000	41940000
(150,299)	94	5	6	84600000	42300000
(150,299)	95	5	6	85320000	42660000
(150,299)	96	5	6	86040000	43020000
(150,299)	97	5	6	86760000	43380000
(150,299)	98	5	6	87480000	43740000
(150,299)	99	5	6	88200000	44100000
(150,299)	100	5	6	88920000	44460000
(150,299)	101	5	6	89640000	44820000
(150,299)	102	5	6	90360000	45180000
(150,299)	103	5	6	91080000	45540000
(150,299)	104	5	6	91800000	45900000
(150,299)	105	5	6	92520000	46260000
(150,299)	106	5	6	93240000	46620000
(150,299)	107	5	6	93960000	46980000
(150,299)	108	5	6	94680000	47340000
(150,299)	109	5	6	95400000	47700000
(150,299)	110	5	6	96120000	48060000
(150,299)	111	5	6	96840000	48420000
(150,299)	112	5	6	97560000	48780000
(150,299)	113	5	6	98280000	49140000
(150,299)	114	5	6	99000000	49500000
(150,299)	115	5	6	99720000	49860000
(150,299)	116	5	6	100440000	50220000
(150,299)	117	5	6	101160000	50580000
(150,299)	118	5	6	101880000	50940000
(150,299)	119	5	6	102600000	51300000
(150,299)	120	5	6	103320000	51660000
(150,299)	121	5	6	104040000	52020000
(150,299)	122	5	6	104760000	52380000
(150,299)	123	5	6	105480000	52740000
(150,299)	124	5	6	106200000	53100000
(150,299)	125	5	6	106920000	53460000
(150,299)	126	5	6	107640000	53820000
(150,299)	127	5	6	108360000	54180000
(150,299)	128	5	6	109080000	54540000
(150,299)	129	5	6	109800000	54900000
(150,299)	130	5	6	110520000	55260000
(150,299)	131	5	6	111240000	55620000
(150,299)	132	5	6	111960000	55980000
(150,299)	133	5	6	112680000	56340000
(150,299)	134	5	6	113400000	56700000
(150,299)	135	5	6	114120000	57060000
(150,299)	136	5	6	114840000	57420000
(150,299)	137	5	6	115560000	57780000
(150,299)	138	5	6	116280000	58140000
(150,299)	139	5	6	117000000	58500000
(150,299)	140	5	6	117720000	58860000
(150,299)	141	5	6	118440000	59220000
(150,299)	142	5	6	119160000	59580000
(150,299)	143	5	6	119880000	59940000
(150,299)	144	5	6	120600000	60300000
(150,299)	145	5	6	121320000	60660000
(150,299)	146	5	6	122040000	61020000
(150,299)	147	5	6	122760000	61380000
(150,299)	148	5	6	123480000	61740000
(150,299)	149	5	6	124200000	62100000
(150,299)	150	5	6	124920000	62460000
(150,299)	151	5	6	125640000	62820000
(150,299)	152	5	6	126360000	63180000
(150,299)	153	5	6	127080000	63540000
(150,299)	154	5	6	127800000	63900000
(150,299)	155	5	6	128520000	64260000
(150,299)	156	5	6	129240000	64620000
(150,299)	157	5	6	129960000	64980000
(150,299)	158	5	6	130680000	65340000
(150,299)	159	5	6	131400000	65700000
(150,299)	160	5	6	132120000	66060000
(150,299)	161	5	6	132840000	66420000
(150,299)	162	5	6	133560000	66780000
(150,299)	163	5	6	134280000	67140000
(150,299)	164	5	6	135000000	67500000
(150,299)	165	5	6	135720000	67860000
(150,299)	166	5	6	136440000	68220000
(150,299)	167	5	6	137160000	68580000
(150,299)	168	5	6	137880000	68940000
(150,299)	169	5	6	138600000	69300000
(150,299)	170	5	6	139320000	69660000
(150,299)	171	5	6	140040000	70020000
(150,299)	172	5	6	140760000	70380000
(150,299)	173	5	6	141480000	70740000
(150,299)	174	5	6	142200000	71100000
(150,299)	175	5	6	142920000	71460000
(150,299)	176	5	6	143640000	71820000
(150,299)	177	5	6	144360000	72180000
(150,299)	178	5	6	145080000	72540000
(150,299)	179	5	6	145800000	72900000
(150,299)	180	5	6	146520000	73260000
(150,299)	181	5	6	147240000	73620000
(150,299)	182	5	6	147960000	73980000
(150,299)	183	5	6	148680000	74340000
(150,299)	184	5	6	149400000	74700000
(150,299)	185	5	6	150120000	75060000
(150,299)	186	5	6	150840000	75420000
(150,299)	187	5	6	151560000	75780000
(150,299)	188	5	6	152280000	76140000
(150,299)	189	5	6	153000000	76500000
(150,299)	190	5	6	153720000	76860000
(150,299)	191	5	6	154440000	77220000
(150,299)	192	5	6	155160000	77580000
(150,299)	193	5	6	155880000	77940000
