名称	别名	版本
Resources/item/yifu03.png	lucky/0.924863458	0
Resources/item/yifu04.png	lucky/0.82491529	0
Resources/item/yifu05.png	lucky/0.909787297	0
Resources/item/yifu06.png	lucky/0.709158599	0
Resources/item/yifu08.png	lucky/0.554399252	0
Resources/item/yifu10.png	lucky/0.444807261	0
Resources/item/yifu11.png	lucky/0.342142999	0
Resources/item/yifu12.png	lucky/0.43778801	1
Resources/item/yifu13.png	lucky/0.754417539	0
Resources/item/yifu15.png	lucky/0.537675083	0
Resources/item/yifu16.png	lucky/0.379772335	1
Resources/item/yifu17.png	lucky/0.136539817	0
Resources/item/yifu18.png	lucky/0.153324991	1
Resources/item/yifu19.png	lucky/0.308175921	0
Resources/item/yijianzhan.png	lucky/0.0207831059	0
Resources/item/yiye40.png	lucky/0.304452658	0
Resources/item/yiye65.png	lucky/0.925290704	0
Resources/item/yiye97.png	lucky/0.415356904	0
Resources/item/yqs40x40.png	lucky/0.882656336	0
Resources/item/yuanyingdan.png	lucky/0.656788826	0
Resources/item/yubi.png	lucky/0.6488235	1
Resources/item/yudai.png	lucky/0.46028015	1
Resources/item/yueli01.png	lucky/0.238990441	0
Resources/item/yupai.png	lucky/0.402417064	1
Resources/item/yupei.png	lucky/0.150273144	1
Resources/item/yuying.png	lucky/0.581865907	1
Resources/item/yuzhuo.png	lucky/0.547685146	1
Resources/item/z01.png	lucky/0.196600243	0
Resources/item/z02.png	lucky/0.406720161	0
Resources/item/z03.png	lucky/0.477706224	0
Resources/item/z04.png	lucky/0.417584777	0
Resources/item/z05.png	lucky/0.836512327	0
Resources/item/z06.png	lucky/0.761925101	0
Resources/item/z08.png	lucky/0.238135934	0
Resources/item/z10.png	lucky/0.0917081237	0
Resources/item/z11.png	lucky/0.605426192	0
Resources/item/z12.png	lucky/0.921414852	1
Resources/item/z13.png	lucky/0.679586172	0
Resources/item/z15.png	lucky/0.0143742179	0
Resources/item/z16.png	lucky/0.303018272	1
Resources/item/z17.png	lucky/0.252876371	0
Resources/item/z18.png	lucky/0.408185065	1
Resources/item/z19.png	lucky/0.277138591	0
Resources/item/z21.png	lucky/0.23441267	0
Resources/item/zg01.png	lucky/0.429914236	0
Resources/item/zg0165.png	lucky/0.89492476	0
Resources/item/zg02.png	lucky/0.861415446	0
Resources/item/zg0265.png	lucky/0.752433836	0
Resources/item/zg03.png	lucky/0.332651764	0
Resources/item/zg0365.png	lucky/0.177617729	0
Resources/item/zg04.png	lucky/0.96292001	0
Resources/item/zg0465.png	lucky/0.698232949	0
Resources/item/zhangmenhuang40.png	lucky/0.326883763	0
Resources/item/zhangmenlv40.png	lucky/0.325571448	0
Resources/item/zhongjichengzhang40.png	lucky/0.178624839	0
Resources/item/zhongjilijin40.png	lucky/0.432599872	0
Resources/item/zhongjilijin65.png	lucky/0.219672233	0
Resources/item/zidian.png	lucky/0.783928931	0
Resources/item/zifumo40.png	lucky/0.672231197	0
Resources/item/zifumo60.png	lucky/0.294106871	0
Resources/item/zikongshi40.png	lucky/0.638874471	0
Resources/item/zikongshi65.png	lucky/0.209234908	0
Resources/item/zilongzhigu40.png	lucky/0.853999436	0
Resources/item/zuoqi01.png	lucky/0.798608363	0
Resources/item/zuoqi02.png	lucky/0.369579136	0
Resources/item/zuoqi0265.png	lucky/0.262215048	0
Resources/map/10000/0_0.jpg	lucky/0.0378429517	3
Resources/map/10000/0_1.jpg	lucky/0.26093325	3
Resources/map/10000/0_10.jpg	lucky/0.633381128	3
Resources/map/10000/0_11.jpg	lucky/0.967925072	3
Resources/map/10000/0_12.jpg	lucky/0.610003948	3
Resources/map/10000/0_13.jpg	lucky/0.957945466	3
Resources/map/10000/0_14.jpg	lucky/0.34037295	3
Resources/map/10000/0_2.jpg	lucky/0.206946015	3
Resources/map/10000/0_3.jpg	lucky/0.855189681	3
Resources/map/10000/0_4.jpg	lucky/0.576464117	3
Resources/map/10000/0_5.jpg	lucky/0.377483457	3
Resources/map/10000/0_6.jpg	lucky/0.317941844	3
Resources/map/10000/0_7.jpg	lucky/0.682027638	3
Resources/map/10000/0_8.jpg	lucky/0.228217408	3
Resources/map/10000/0_9.jpg	lucky/0.393231004	3
Resources/map/10000/10000.swf	lucky/0.811761856	1
Resources/map/10000/10_0.jpg	lucky/0.463576168	3
Resources/map/10000/10_1.jpg	lucky/0.214850307	3
Resources/map/10000/10_10.jpg	lucky/0.844965994	3
Resources/map/10000/10_11.jpg	lucky/0.754631162	3
Resources/map/10000/10_12.jpg	lucky/0.00125125889	3
Resources/map/10000/10_13.jpg	lucky/0.565416396	3
Resources/map/10000/10_14.jpg	lucky/0.689535201	3
Resources/map/10000/10_2.jpg	lucky/0.0151371807	3
Resources/map/10000/10_3.jpg	lucky/0.607867658	3
Resources/map/10000/10_4.jpg	lucky/0.796441555	3
Resources/map/10000/10_5.jpg	lucky/0.575334966	3
Resources/map/10000/10_6.jpg	lucky/0.0405896194	3
Resources/map/10000/10_7.jpg	lucky/0.820459604	3
Resources/map/10000/10_8.jpg	lucky/0.677327812	3
Resources/map/10000/10_9.jpg	lucky/0.542252898	3
Resources/map/10000/11_0.jpg	lucky/0.53669852	3
Resources/map/10000/11_1.jpg	lucky/0.850337207	3
Resources/map/10000/11_10.jpg	lucky/0.648274183	3
Resources/map/10000/11_11.jpg	lucky/0.109927669	3
Resources/map/10000/11_12.jpg	lucky/0.175725579	3
Resources/map/10000/11_13.jpg	lucky/0.58635211	3
Resources/map/10000/11_14.jpg	lucky/0.0504776165	3
Resources/map/10000/11_2.jpg	lucky/0.192236096	3
Resources/map/10000/11_3.jpg	lucky/0.592577875	3
Resources/map/10000/11_4.jpg	lucky/0.526963115	3
Resources/map/10000/11_5.jpg	lucky/0.460860014	3
Resources/map/10000/11_6.jpg	lucky/0.478469193	3
Resources/map/10000/11_7.jpg	lucky/0.840601802	3
Resources/map/10000/11_8.jpg	lucky/0.31385234	3
Resources/map/10000/11_9.jpg	lucky/0.335276335	3
Resources/map/10000/12_0.jpg	lucky/0.534867406	3
Resources/map/10000/12_1.jpg	lucky/0.866206825	3
Resources/map/10000/12_10.jpg	lucky/0.51634264	3
Resources/map/10000/12_11.jpg	lucky/0.336558133	3
Resources/map/10000/12_12.jpg	lucky/0.8386181	3
Resources/map/10000/12_13.jpg	lucky/0.575701177	3
Resources/map/10000/12_14.jpg	lucky/0.231482893	3
Resources/map/10000/12_2.jpg	lucky/0.703787327	3
Resources/map/10000/12_3.jpg	lucky/0.575029731	3
Resources/map/10000/12_4.jpg	lucky/0.0357982107	3
Resources/map/10000/12_5.jpg	lucky/0.560930192	3
Resources/map/10000/12_6.jpg	lucky/0.158940405	3
Resources/map/10000/12_7.jpg	lucky/0.642628253	3
Resources/map/10000/12_8.jpg	lucky/0.871211886	3
Resources/map/10000/12_9.jpg	lucky/0.782647192	3
Resources/map/10000/1_0.jpg	lucky/0.506546199	3
Resources/map/10000/1_1.jpg	lucky/0.719717979	3
Resources/map/10000/1_10.jpg	lucky/0.773705244	3
Resources/map/10000/1_11.jpg	lucky/0.0786156803	3
Resources/map/10000/1_12.jpg	lucky/0.0957365632	3
Resources/map/10000/1_13.jpg	lucky/0.122013003	3
Resources/map/10000/1_14.jpg	lucky/0.803003013	3
Resources/map/10000/1_2.jpg	lucky/0.03607288	3
Resources/map/10000/1_3.jpg	lucky/0.87582016	3
Resources/map/10000/1_4.jpg	lucky/0.867336035	3
Resources/map/10000/1_5.jpg	lucky/0.257026881	3
Resources/map/10000/1_6.jpg	lucky/0.0647602752	3
Resources/map/10000/1_7.jpg	lucky/0.476058215	3
Resources/map/10000/1_8.jpg	lucky/0.172643214	3
Resources/map/10000/1_9.jpg	lucky/0.210852385	3
Resources/map/10000/2_0.jpg	lucky/0.333811462	3
Resources/map/10000/2_1.jpg	lucky/0.0856349394	3
Resources/map/10000/2_10.jpg	lucky/0.647083938	3
Resources/map/10000/2_11.jpg	lucky/0.146153137	3
Resources/map/10000/2_12.jpg	lucky/0.445814401	3
Resources/map/10000/2_13.jpg	lucky/0.2469863	3
Resources/map/10000/2_14.jpg	lucky/0.673512995	3
Resources/map/10000/2_2.jpg	lucky/0.0452284329	3
Resources/map/10000/2_3.jpg	lucky/0.131717891	3
Resources/map/10000/2_4.jpg	lucky/0.348094106	3
Resources/map/10000/2_5.jpg	lucky/0.796899319	3
Resources/map/10000/2_6.jpg	lucky/0.334177673	3
Resources/map/10000/2_7.jpg	lucky/0.0526139103	3
Resources/map/10000/2_8.jpg	lucky/0.723654926	3
Resources/map/10000/2_9.jpg	lucky/0.251167327	3
Resources/map/10000/3_0.jpg	lucky/0.495376438	3
Resources/map/10000/3_1.jpg	lucky/0.814264357	3
Resources/map/10000/3_10.jpg	lucky/0.353587449	3
Resources/map/10000/3_11.jpg	lucky/0.899136305	3
Resources/map/10000/3_12.jpg	lucky/0.105716117	3
Resources/map/10000/3_13.jpg	lucky/0.590807796	3
Resources/map/10000/3_14.jpg	lucky/0.905819893	3
Resources/map/10000/3_2.jpg	lucky/0.288796663	3
Resources/map/10000/3_3.jpg	lucky/0.467268884	3
Resources/map/10000/3_4.jpg	lucky/0.398541212	3
Resources/map/10000/3_5.jpg	lucky/0.481002241	3
Resources/map/10000/3_6.jpg	lucky/0.59929198	3
Resources/map/10000/3_7.jpg	lucky/0.786675632	3
Resources/map/10000/3_8.jpg	lucky/0.936460435	3
Resources/map/10000/3_9.jpg	lucky/0.254463345	3
Resources/map/10000/4_0.jpg	lucky/0.87078464	3
Resources/map/10000/4_1.jpg	lucky/0.790124238	3
Resources/map/10000/4_10.jpg	lucky/0.501144469	3
Resources/map/10000/4_11.jpg	lucky/0.336741239	3
Resources/map/10000/4_12.jpg	lucky/0.792168975	3
Resources/map/10000/4_13.jpg	lucky/0.266609699	3
Resources/map/10000/4_14.jpg	lucky/0.275612652	3
Resources/map/10000/4_2.jpg	lucky/0.540208161	3
Resources/map/10000/4_3.jpg	lucky/0.431867421	3
Resources/map/10000/4_4.jpg	lucky/0.816980481	3
Resources/map/10000/4_5.jpg	lucky/0.83471173	3
Resources/map/10000/4_6.jpg	lucky/0.115176857	3
Resources/map/10000/4_7.jpg	lucky/0.793969572	3
Resources/map/10000/4_8.jpg	lucky/0.545030057	3
Resources/map/10000/4_9.jpg	lucky/0.00445570238	3
Resources/map/10000/5_0.jpg	lucky/0.993865788	3
Resources/map/10000/5_1.jpg	lucky/0.857325971	3
Resources/map/10000/5_10.jpg	lucky/0.826563299	3
Resources/map/10000/5_11.jpg	lucky/0.0283822138	3
Resources/map/10000/5_12.jpg	lucky/0.591814935	3
Resources/map/10000/5_13.jpg	lucky/0.0581377596	3
Resources/map/10000/5_14.jpg	lucky/0.0547196865	3
Resources/map/10000/5_2.jpg	lucky/0.432020009	3
Resources/map/10000/5_3.jpg	lucky/0.624774933	3
Resources/map/10000/5_4.jpg	lucky/0.019226661	3
Resources/map/10000/5_5.jpg	lucky/0.636860251	3
Resources/map/10000/5_6.jpg	lucky/0.73906672	3
Resources/map/10000/5_7.jpg	lucky/0.646656692	3
Resources/map/10000/5_8.jpg	lucky/0.270058304	3
Resources/map/10000/5_9.jpg	lucky/0.817560375	3
Resources/map/10000/6_0.jpg	lucky/0.141941592	3
Resources/map/10000/6_1.jpg	lucky/0.958128631	3
Resources/map/10000/6_10.jpg	lucky/0.698385596	3
Resources/map/10000/6_11.jpg	lucky/0.730460525	3
Resources/map/10000/6_12.jpg	lucky/0.899472058	3
Resources/map/10000/6_13.jpg	lucky/0.570207834	3
Resources/map/10000/6_14.jpg	lucky/0.402294993	3
Resources/map/10000/6_2.jpg	lucky/0.669087827	3
Resources/map/10000/6_3.jpg	lucky/0.72524184	3
Resources/map/10000/6_4.jpg	lucky/0.263374746	3
Resources/map/10000/6_5.jpg	lucky/0.792992949	3
Resources/map/10000/6_6.jpg	lucky/0.836909056	3
Resources/map/10000/6_7.jpg	lucky/0.0398876928	3
Resources/map/10000/6_8.jpg	lucky/0.107608266	3
Resources/map/10000/6_9.jpg	lucky/0.438215286	3
Resources/map/10000/7_0.jpg	lucky/0.812616348	3
Resources/map/10000/7_1.jpg	lucky/0.689718306	3
Resources/map/10000/7_10.jpg	lucky/0.605059981	3
Resources/map/10000/7_11.jpg	lucky/0.349711597	3
Resources/map/10000/7_12.jpg	lucky/0.96191287	3
Resources/map/10000/7_13.jpg	lucky/0.1441084	3
Resources/map/10000/7_14.jpg	lucky/0.8323313	3
Resources/map/10000/7_2.jpg	lucky/0.386547446	3
Resources/map/10000/7_3.jpg	lucky/0.986663401	3
Resources/map/10000/7_4.jpg	lucky/0.750785828	3
Resources/map/10000/7_5.jpg	lucky/0.0785851628	3
Resources/map/10000/7_6.jpg	lucky/0.665822327	3
Resources/map/10000/7_7.jpg	lucky/0.385723442	3
Resources/map/10000/7_8.jpg	lucky/0.198767051	3
Resources/map/10000/7_9.jpg	lucky/0.914090395	3
Resources/map/10000/8_0.jpg	lucky/0.0762962773	3
Resources/map/10000/8_1.jpg	lucky/0.836939633	3
Resources/map/10000/8_10.jpg	lucky/0.618091345	3
Resources/map/10000/8_11.jpg	lucky/0.899777234	3
Resources/map/10000/8_12.jpg	lucky/0.946501076	3
Resources/map/10000/8_13.jpg	lucky/0.871608615	3
Resources/map/10000/8_14.jpg	lucky/0.894466996	3
Resources/map/10000/8_2.jpg	lucky/0.187017426	3
Resources/map/10000/8_3.jpg	lucky/0.711722136	3
Resources/map/10000/8_4.jpg	lucky/0.503097653	3
Resources/map/10000/8_5.jpg	lucky/0.431165516	3
Resources/map/10000/8_6.jpg	lucky/0.029114658	3
Resources/map/10000/8_7.jpg	lucky/0.0943937525	3
Resources/map/10000/8_8.jpg	lucky/0.991882086	3
Resources/map/10000/8_9.jpg	lucky/0.403393656	3
Resources/map/10000/9_0.jpg	lucky/0.600543201	3
Resources/map/10000/9_1.jpg	lucky/0.616199195	3
Resources/map/10000/9_10.jpg	lucky/0.157658622	3
Resources/map/10000/9_11.jpg	lucky/0.0805078298	3
Resources/map/10000/9_12.jpg	lucky/0.0271919928	3
Resources/map/10000/9_13.jpg	lucky/0.428296775	3
Resources/map/10000/9_14.jpg	lucky/0.891872942	3
Resources/map/10000/9_2.jpg	lucky/0.347544789	3
Resources/map/10000/9_3.jpg	lucky/0.408551276	3
Resources/map/10000/9_4.jpg	lucky/0.00418103579	3
Resources/map/10000/9_5.jpg	lucky/0.00558488723	3
Resources/map/10000/9_6.jpg	lucky/0.423688471	3
Resources/map/10000/9_7.jpg	lucky/0.786217868	3
Resources/map/10000/9_8.jpg	lucky/0.281380653	3
Resources/map/10000/9_9.jpg	lucky/0.706167817	3
Resources/map/10000/smap.jpg	lucky/0.425977349	3
Resources/map/1001/0_0.jpg	lucky/0.389507741	3
Resources/map/1001/0_1.jpg	lucky/0.0175786614	3
Resources/map/1001/0_2.jpg	lucky/0.564745009	3
Resources/map/1001/0_3.jpg	lucky/0.138370916	3
Resources/map/1001/0_4.jpg	lucky/0.0735801235	2
Resources/map/1001/0_5.jpg	lucky/0.787499607	2
Resources/map/1001/1001.swf	lucky/0.19833979	1
Resources/map/1001/1_0.jpg	lucky/0.0676290169	3
Resources/map/1001/1_1.jpg	lucky/0.274849683	3
Resources/map/1001/1_2.jpg	lucky/0.656270027	3
Resources/map/1001/1_3.jpg	lucky/0.222418904	3
Resources/map/1001/1_4.jpg	lucky/0.0975981951	2
Resources/map/1001/1_5.jpg	lucky/0.767052233	2
Resources/map/1001/2_0.jpg	lucky/0.554704428	3
Resources/map/1001/2_1.jpg	lucky/0.180272833	3
Resources/map/1001/2_2.jpg	lucky/0.211828977	3
Resources/map/1001/2_3.jpg	lucky/0.520645797	3
Resources/map/1001/2_4.jpg	lucky/0.932218373	2
Resources/map/1001/2_5.jpg	lucky/0.461745054	2
Resources/map/1001/3_0.jpg	lucky/0.282143623	2
Resources/map/1001/3_1.jpg	lucky/0.135074928	2
Resources/map/1001/3_2.jpg	lucky/0.0897549391	2
Resources/map/1001/3_3.jpg	lucky/0.659474492	2
Resources/map/1001/3_4.jpg	lucky/0.249732956	2
Resources/map/1001/3_5.jpg	lucky/0.123447374	2
Resources/map/1001/4_0.jpg	lucky/0.014557329	2
Resources/map/1001/4_1.jpg	lucky/0.594103813	2
Resources/map/1001/4_2.jpg	lucky/0.48478651	2
Resources/map/1001/4_3.jpg	lucky/0.996368289	2
Resources/map/1001/4_4.jpg	lucky/0.0449537635	2
Resources/map/1001/4_5.jpg	lucky/0.660420537	2
Resources/map/1001/smap.jpg	lucky/0.700125098	3
Resources/map/1002/0_0.jpg	lucky/0.873256624	3
Resources/map/1002/0_1.jpg	lucky/0.560289323	3
Resources/map/1002/0_2.jpg	lucky/0.785668492	3
Resources/map/1002/0_3.jpg	lucky/0.413342685	3
Resources/map/1002/0_4.jpg	lucky/0.0391857661	2
Resources/map/1002/0_5.jpg	lucky/0.873744905	2
Resources/map/1002/1002.swf	lucky/0.0880459026	1
Resources/map/1002/1_0.jpg	lucky/0.738151193	3
Resources/map/1002/1_1.jpg	lucky/0.470656455	3
Resources/map/1002/1_2.jpg	lucky/0.472670674	3
Resources/map/1002/1_3.jpg	lucky/0.506454647	3
Resources/map/1002/1_4.jpg	lucky/0.47938475	2
Resources/map/1002/1_5.jpg	lucky/0.768089831	2
Resources/map/1002/2_0.jpg	lucky/0.496291995	3
Resources/map/1002/2_1.jpg	lucky/0.985625803	3
Resources/map/1002/2_2.jpg	lucky/0.868098974	3
Resources/map/1002/2_3.jpg	lucky/0.20154424	3
Resources/map/1002/2_4.jpg	lucky/0.515762806	2
Resources/map/1002/2_5.jpg	lucky/0.994994938	2
Resources/map/1002/3_0.jpg	lucky/0.30845058	2
Resources/map/1002/3_1.jpg	lucky/0.335306853	2
Resources/map/1002/3_2.jpg	lucky/0.934324145	2
Resources/map/1002/3_3.jpg	lucky/0.775078595	2
Resources/map/1002/3_4.jpg	lucky/0.558671832	2
Resources/map/1002/3_5.jpg	lucky/0.923520625	2
Resources/map/1002/4_0.jpg	lucky/0.478316605	2
Resources/map/1002/4_1.jpg	lucky/0.357249677	2
Resources/map/1002/4_2.jpg	lucky/0.661488712	2
Resources/map/1002/4_3.jpg	lucky/0.0475173183	2
Resources/map/1002/4_4.jpg	lucky/0.120883815	2
Resources/map/1002/4_5.jpg	lucky/0.993804753	2
Resources/map/1002/smap.jpg	lucky/0.175786614	3
Resources/map/1003/0_0.jpg	lucky/0.271980971	3
Resources/map/1003/0_1.jpg	lucky/0.850367725	3
Resources/map/1003/0_2.jpg	lucky/0.561326921	3
Resources/map/1003/0_3.jpg	lucky/0.36902982	3
Resources/map/1003/0_4.jpg	lucky/0.141727954	2
Resources/map/1003/0_5.jpg	lucky/0.322000802	2
Resources/map/1003/1003.swf	lucky/0.692037702	1
Resources/map/1003/1_0.jpg	lucky/0.756126583	3
Resources/map/1003/1_1.jpg	lucky/0.124301888	3
Resources/map/1003/1_2.jpg	lucky/0.771629989	3
Resources/map/1003/1_3.jpg	lucky/0.270790726	3
Resources/map/1003/1_4.jpg	lucky/0.584398925	2
Resources/map/1003/1_5.jpg	lucky/0.433698535	2
Resources/map/1003/2_0.jpg	lucky/0.14844203	3
Resources/map/1003/2_1.jpg	lucky/0.692342877	3
Resources/map/1003/2_2.jpg	lucky/0.83547473	3
Resources/map/1003/2_3.jpg	lucky/0.946195841	3
Resources/map/1003/2_4.jpg	lucky/0.983123243	2
Resources/map/1003/2_5.jpg	lucky/0.343089074	2
Resources/map/1003/3_0.jpg	lucky/0.657246649	2
Resources/map/1003/3_1.jpg	lucky/0.624347687	2
Resources/map/1003/3_2.jpg	lucky/0.825983465	2
Resources/map/1003/3_3.jpg	lucky/0.374248475	2
Resources/map/1003/3_4.jpg	lucky/0.603045762	2
Resources/map/1003/3_5.jpg	lucky/0.363994271	2
Resources/map/1003/4_0.jpg	lucky/0.288674593	2
Resources/map/1003/4_1.jpg	lucky/0.874538422	2
Resources/map/1003/4_2.jpg	lucky/0.8705405	2
Resources/map/1003/4_3.jpg	lucky/0.604358017	2
Resources/map/1003/4_4.jpg	lucky/0.69255656	2
Resources/map/1003/4_5.jpg	lucky/0.930021048	2
Resources/map/1003/smap.jpg	lucky/0.451826543	3
Resources/map/1004/0_0.jpg	lucky/0.83132422	3
Resources/map/1004/0_1.jpg	lucky/0.806115925	3
Resources/map/1004/0_2.jpg	lucky/0.697622597	3
Resources/map/1004/0_3.jpg	lucky/0.800286889	3
Resources/map/1004/0_4.jpg	lucky/0.584490478	2
Resources/map/1004/0_5.jpg	lucky/0.616931677	2
Resources/map/1004/1004.swf	lucky/0.66716516	1
Resources/map/1004/1_0.jpg	lucky/0.435834825	3
Resources/map/1004/1_1.jpg	lucky/0.42194891	3
Resources/map/1004/1_2.jpg	lucky/0.316354871	3
Resources/map/1004/1_3.jpg	lucky/0.891323566	3
Resources/map/1004/1_4.jpg	lucky/0.875026703	2
Resources/map/1004/1_5.jpg	lucky/0.408948034	2
Resources/map/1004/2_0.jpg	lucky/0.982238233	3
Resources/map/1004/2_1.jpg	lucky/0.0843836814	3
Resources/map/1004/2_2.jpg	lucky/0.457350373	3
Resources/map/1004/2_3.jpg	lucky/0.339396358	3
Resources/map/1004/2_4.jpg	lucky/0.840479732	2
Resources/map/1004/2_5.jpg	lucky/0.829401553	2
Resources/map/1004/3_0.jpg	lucky/0.422315121	2
Resources/map/1004/3_1.jpg	lucky/0.0750450119	2
Resources/map/1004/3_2.jpg	lucky/0.841151178	2
Resources/map/1004/3_3.jpg	lucky/0.126163512	2
Resources/map/1004/3_4.jpg	lucky/0.814691603	2
Resources/map/1004/3_5.jpg	lucky/0.444502085	2
Resources/map/1004/4_0.jpg	lucky/0.69029814	2
Resources/map/1004/4_1.jpg	lucky/0.446974099	2
Resources/map/1004/4_2.jpg	lucky/0.430158377	2
Resources/map/1004/4_3.jpg	lucky/0.771385849	2
Resources/map/1004/4_4.jpg	lucky/0.0549638346	2
Resources/map/1004/4_5.jpg	lucky/0.701712072	2
Resources/map/1004/smap.jpg	lucky/0.73189491	3
Resources/map/1005/0_0.jpg	lucky/0.232551038	3
Resources/map/1005/0_1.jpg	lucky/0.465407282	3
Resources/map/1005/0_2.jpg	lucky/0.763420522	3
Resources/map/1005/0_3.jpg	lucky/0.448927283	3
Resources/map/1005/0_4.jpg	lucky/0.23209326	2
Resources/map/1005/0_5.jpg	lucky/0.148380995	2
Resources/map/1005/1005.swf	lucky/0.747917116	1
Resources/map/1005/1_0.jpg	lucky/0.18967253	3
Resources/map/1005/1_1.jpg	lucky/0.338663906	3
Resources/map/1005/1_2.jpg	lucky/0.764091909	3
Resources/map/1005/1_3.jpg	lucky/0.725485981	3
Resources/map/1005/1_4.jpg	lucky/0.775231183	2
Resources/map/1005/1_5.jpg	lucky/0.661976993	2
Resources/map/1005/2_0.jpg	lucky/0.131931514	3
Resources/map/1005/2_1.jpg	lucky/0.869289219	3
Resources/map/1005/2_2.jpg	lucky/0.170323804	3
Resources/map/1005/2_3.jpg	lucky/0.709006011	3
Resources/map/1005/2_4.jpg	lucky/0.883297205	2
Resources/map/1005/2_5.jpg	lucky/0.0217596982	2
Resources/map/1005/3_0.jpg	lucky/0.854487717	2
Resources/map/1005/3_1.jpg	lucky/0.274361402	2
Resources/map/1005/3_2.jpg	lucky/0.959746063	2
Resources/map/1005/3_3.jpg	lucky/0.431012899	2
Resources/map/1005/3_4.jpg	lucky/0.59050262	2
Resources/map/1005/3_5.jpg	lucky/0.573625922	2
Resources/map/1005/4_0.jpg	lucky/0.889950275	2
Resources/map/1005/4_1.jpg	lucky/0.946165323	2
Resources/map/1005/4_2.jpg	lucky/0.699118018	2
Resources/map/1005/4_3.jpg	lucky/0.0216376241	2
Resources/map/1005/4_4.jpg	lucky/0.109591968	2
Resources/map/1005/4_5.jpg	lucky/0.241920218	2
Resources/map/1005/smap.jpg	lucky/0.960509062	3
Resources/map/1006/0_0.jpg	lucky/0.928342521	3
Resources/map/1006/0_1.jpg	lucky/0.58836633	3
Resources/map/1006/0_2.jpg	lucky/0.38160345	3
Resources/map/1006/0_3.jpg	lucky/0.451246679	3
Resources/map/1006/0_4.jpg	lucky/0.975249469	2
Resources/map/1006/0_5.jpg	lucky/0.248603776	2
Resources/map/1006/1006.swf	lucky/0.820001841	1
Resources/map/1006/1_0.jpg	lucky/0.114413895	3
Resources/map/1006/1_1.jpg	lucky/0.550950646	3
Resources/map/1006/1_2.jpg	lucky/0.435590684	3
Resources/map/1006/1_3.jpg	lucky/0.7061373	3
Resources/map/1006/1_4.jpg	lucky/0.337931454	2
Resources/map/1006/1_5.jpg	lucky/0.723075032	2
Resources/map/1006/2_0.jpg	lucky/0.344737083	3
Resources/map/1006/2_1.jpg	lucky/0.201300085	3
Resources/map/1006/2_2.jpg	lucky/0.815973401	3
Resources/map/1006/2_3.jpg	lucky/0.697256386	3
Resources/map/1006/2_4.jpg	lucky/0.505294979	2
Resources/map/1006/2_5.jpg	lucky/0.88988924	2
Resources/map/1006/3_0.jpg	lucky/0.176244393	2
Resources/map/1006/3_1.jpg	lucky/0.506637752	2
Resources/map/1006/3_2.jpg	lucky/0.107516706	2
Resources/map/1006/3_3.jpg	lucky/0.0258491784	2
Resources/map/1006/3_4.jpg	lucky/0.701773107	2
Resources/map/1006/3_5.jpg	lucky/0.163396105	2
Resources/map/1006/4_0.jpg	lucky/0.222449422	2
Resources/map/1006/4_1.jpg	lucky/0.495712161	2
Resources/map/1006/4_2.jpg	lucky/0.598437428	2
Resources/map/1006/4_3.jpg	lucky/0.216406748	2
Resources/map/1006/4_4.jpg	lucky/0.538468599	2
Resources/map/1006/4_5.jpg	lucky/0.198309273	2
Resources/map/1006/smap.jpg	lucky/0.0183416251	3
Resources/map/1008/0_0.jpg	lucky/0.0626545027	3
Resources/map/1008/0_1.jpg	lucky/0.413281649	3
Resources/map/1008/0_2.jpg	lucky/0.240455329	3
Resources/map/1008/0_3.jpg	lucky/0.852137804	3
Resources/map/1008/0_4.jpg	lucky/0.667317748	3
Resources/map/1008/0_5.jpg	lucky/0.302652061	3
Resources/map/1008/1008.swf	lucky/0.984740734	1
Resources/map/1008/1_0.jpg	lucky/0.801019311	3
Resources/map/1008/1_1.jpg	lucky/0.850123584	3
Resources/map/1008/1_2.jpg	lucky/0.481826216	3
Resources/map/1008/1_3.jpg	lucky/0.955595553	3
Resources/map/1008/1_4.jpg	lucky/0.874904633	3
Resources/map/1008/1_5.jpg	lucky/0.529892862	3
Resources/map/1008/2_0.jpg	lucky/0.589007258	3
Resources/map/1008/2_1.jpg	lucky/0.210577711	3
Resources/map/1008/2_2.jpg	lucky/0.345286429	3
Resources/map/1008/2_3.jpg	lucky/0.131351665	3
Resources/map/1008/2_4.jpg	lucky/0.749290466	3
Resources/map/1008/2_5.jpg	lucky/0.487472147	3
Resources/map/1008/3_0.jpg	lucky/0.7498703	3
Resources/map/1008/3_1.jpg	lucky/0.605090499	3
Resources/map/1008/3_2.jpg	lucky/0.32428968	3
Resources/map/1008/3_3.jpg	lucky/0.231360823	3
Resources/map/1008/3_4.jpg	lucky/0.999969482	3
Resources/map/1008/3_5.jpg	lucky/0.0709555373	3
Resources/map/1008/4_0.jpg	lucky/0.388927877	3
Resources/map/1008/4_1.jpg	lucky/0.163121432	3
Resources/map/1008/4_2.jpg	lucky/0.469130516	3
Resources/map/1008/4_3.jpg	lucky/0.132084116	3
Resources/map/1008/4_4.jpg	lucky/0.343424797	3
Resources/map/1008/4_5.jpg	lucky/0.372814119	3
Resources/map/1008/smap.jpg	lucky/0.252418578	3
Resources/map/1009/0_0.jpg	lucky/0.707296968	2
Resources/map/1009/0_1.jpg	lucky/0.484908611	2
Resources/map/1009/0_2.jpg	lucky/0.762810171	2
