titleId	des	level	maxLevel	maxExp	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	maxhp_2	attackspeed_2	anger_2	attack_p_2	defense_p_2	attack_m_2	defense_m_2	crit_2	critpress_2	antibroken_2	notbroken_2	parry_2	puncture_2	damageupgrade_2	damagereduce_2	incPercentPt_1	incPercentPv_1	incPercentPt_2	incPercentPv_2
26	双足飞龙骑士	1	20	138	300	0	0	75	75	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	2	20	336	460	0	0	115	115	115	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	3	20	630	620	0	0	155	155	155	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	4	20	1050	780	0	0	195	195	195	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	5	20	1260	940	0	0	235	235	235	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	6	20	1470	1180	0	0	295	295	295	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	7	20	1680	1420	0	0	355	355	355	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	8	20	2100	1660	0	0	415	415	415	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	9	20	2310	1900	0	0	475	475	475	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	10	20	2940	2140	0	0	535	535	535	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	11	20	3150	2460	0	0	615	615	615	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	12	20	3360	2780	0	0	695	695	695	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	13	20	3990	3100	0	0	775	775	775	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	14	20	3780	3420	0	0	855	855	855	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	15	20	4200	3740	0	0	935	935	935	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	16	20	4410	4140	0	0	1035	1035	1035	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	17	20	4620	4540	0	0	1135	1135	1135	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	18	20	5040	4940	0	0	1235	1235	1235	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	19	20	5460	5340	0	0	1335	1335	1335	1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	双足飞龙骑士	20	20	0	5740	0	0	1435	1435	1435	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	1	20	138	320	0	0	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	2	20	336	480	0	0	120	120	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	3	20	630	640	0	0	160	160	160	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	4	20	1050	800	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	5	20	1260	960	0	0	240	240	240	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	6	20	1470	1200	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	7	20	1680	1440	0	0	360	360	360	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	8	20	2100	1680	0	0	420	420	420	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	9	20	2310	1920	0	0	480	480	480	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	10	20	2940	2160	0	0	540	540	540	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	11	20	3150	2480	0	0	620	620	620	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	12	20	3360	2800	0	0	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	13	20	3990	3120	0	0	780	780	780	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	14	20	3780	3440	0	0	860	860	860	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	15	20	4200	3760	0	0	940	940	940	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	16	20	4410	4160	0	0	1040	1040	1040	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	17	20	4620	4560	0	0	1140	1140	1140	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	18	20	5040	4960	0	0	1240	1240	1240	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	19	20	5460	5360	0	0	1340	1340	1340	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	彩虹龙骑士	20	20	0	5760	0	0	1440	1440	1440	1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	1	20	138	340	0	0	85	85	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	2	20	336	500	0	0	125	125	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	3	20	630	660	0	0	165	165	165	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	4	20	1050	820	0	0	205	205	205	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	5	20	1260	980	0	0	245	245	245	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	6	20	1470	1220	0	0	305	305	305	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	7	20	1680	1460	0	0	365	365	365	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	8	20	2100	1700	0	0	425	425	425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	9	20	2310	1940	0	0	485	485	485	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	10	20	2940	2180	0	0	545	545	545	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	11	20	3150	2500	0	0	625	625	625	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	12	20	3360	2820	0	0	705	705	705	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	13	20	3990	3140	0	0	785	785	785	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	14	20	3780	3460	0	0	865	865	865	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	15	20	4200	3780	0	0	945	945	945	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	16	20	4410	4180	0	0	1045	1045	1045	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	17	20	4620	4580	0	0	1145	1145	1145	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	18	20	5040	4980	0	0	1245	1245	1245	1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	19	20	5460	5380	0	0	1345	1345	1345	1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	骨龙骑士	20	20	0	5780	0	0	1445	1445	1445	1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	1	20	300	400	0	0	100	0	100	0	50	50	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	2	20	600	640	0	0	160	0	160	0	80	80	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	3	20	900	880	0	0	220	0	220	0	110	110	0	0	110	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	4	20	1350	1120	0	0	280	0	280	0	140	140	0	0	140	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	5	20	1950	1360	0	0	340	0	340	0	170	170	0	0	170	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	6	20	2250	1680	0	0	420	0	420	0	210	210	0	0	210	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	7	20	2550	2000	0	0	500	0	500	0	250	250	0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	8	20	2850	2320	0	0	580	0	580	0	290	290	0	0	290	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	9	20	3150	2640	0	0	660	0	660	0	330	330	0	0	330	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	10	20	4500	2960	0	0	740	0	740	0	370	370	0	0	370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	11	20	4800	3360	0	0	840	0	840	0	420	420	0	0	420	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	12	20	5100	3760	0	0	940	0	940	0	470	470	0	0	470	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	13	20	5400	4160	0	0	1040	0	1040	0	520	520	0	0	520	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	14	20	5700	4560	0	0	1140	0	1140	0	570	570	0	0	570	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	15	20	9000	4960	0	0	1240	0	1240	0	620	620	0	0	620	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	16	20	9600	5560	0	0	1390	0	1390	0	695	695	0	0	695	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	17	20	10500	6160	0	0	1540	0	1540	0	770	770	0	0	770	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	18	20	12000	6760	0	0	1690	0	1690	0	845	845	0	0	845	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	19	20	15000	7360	0	0	1840	0	1840	0	920	920	0	0	920	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	超级绿石贵族	20	20	0	7960	0	0	1990	0	1990	0	995	995	0	0	995	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	1	20	300	440	0	0	110	0	110	0	55	55	0	0	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	2	20	600	680	0	0	170	0	170	0	85	85	0	0	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	3	20	900	920	0	0	230	0	230	0	115	115	0	0	115	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	4	20	1350	1160	0	0	290	0	290	0	145	145	0	0	145	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	5	20	1950	1400	0	0	350	0	350	0	175	175	0	0	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	6	20	2250	1720	0	0	430	0	430	0	215	215	0	0	215	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	7	20	2550	2040	0	0	510	0	510	0	255	255	0	0	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	8	20	2850	2360	0	0	590	0	590	0	295	295	0	0	295	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	9	20	3150	2680	0	0	670	0	670	0	335	335	0	0	335	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	10	20	4500	3000	0	0	750	0	750	0	375	375	0	0	375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	11	20	4800	3400	0	0	850	0	850	0	425	425	0	0	425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	12	20	5100	3800	0	0	950	0	950	0	475	475	0	0	475	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	13	20	5400	4200	0	0	1050	0	1050	0	525	525	0	0	525	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	14	20	5700	4600	0	0	1150	0	1150	0	575	575	0	0	575	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	15	20	9000	5000	0	0	1250	0	1250	0	625	625	0	0	625	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	16	20	9600	5600	0	0	1400	0	1400	0	700	700	0	0	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	17	20	10500	6200	0	0	1550	0	1550	0	775	775	0	0	775	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	18	20	12000	6800	0	0	1700	0	1700	0	850	850	0	0	850	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	19	20	15000	7400	0	0	1850	0	1850	0	925	925	0	0	925	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	超级青铜贵族	20	20	0	8000	0	0	2000	0	2000	0	1000	1000	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	1	20	300	500	0	0	125	0	125	0	50	50	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	2	20	600	740	0	0	185	0	185	0	80	80	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	3	20	900	980	0	0	245	0	245	0	110	110	0	0	110	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	4	20	1350	1220	0	0	305	0	305	0	140	140	0	0	140	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	5	20	1950	1460	0	0	365	0	365	0	170	170	0	0	170	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	6	20	2250	1780	0	0	445	0	445	0	210	210	0	0	210	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	7	20	2550	2100	0	0	525	0	525	0	250	250	0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	8	20	2850	2420	0	0	605	0	605	0	290	290	0	0	290	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	9	20	3150	2740	0	0	685	0	685	0	330	330	0	0	330	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	10	20	4500	3060	0	0	765	0	765	0	370	370	0	0	370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	11	20	4800	3460	0	0	865	0	865	0	420	420	0	0	420	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	12	20	5100	3860	0	0	965	0	965	0	470	470	0	0	470	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	13	20	5400	4260	0	0	1065	0	1065	0	520	520	0	0	520	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	14	20	5700	4660	0	0	1165	0	1165	0	570	570	0	0	570	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	15	20	9000	5060	0	0	1265	0	1265	0	620	620	0	0	620	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	16	20	9600	5660	0	0	1415	0	1415	0	695	695	0	0	695	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	17	20	10500	6260	0	0	1565	0	1565	0	770	770	0	0	770	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	18	20	12000	6860	0	0	1715	0	1715	0	845	845	0	0	845	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	19	20	15000	7460	0	0	1865	0	1865	0	920	920	0	0	920	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	喜气洋洋	20	20	0	8060	0	0	2015	0	2015	0	995	995	0	0	995	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	诸神毁灭者	1	1	0	2000	0	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	至尊神王	1	1	0	1500	0	0	375	375	375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	不败天神	1	1	0	1000	0	0	250	250	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	黄钻达人	1	1	0	300	0	0	100	0	100	0	100	100	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	豪爵夫妻	1	1	0	1000	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	天作之合	1	1	0	600	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	缘定三生	1	1	0	750	0	0	250	0	250	0	100	100	0	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	相濡以沫	1	1	0	900	0	0	300	0	300	0	150	150	0	0	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	白头偕老	1	1	0	1200	0	0	400	0	400	0	200	200	0	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	不离不弃	1	1	0	1500	0	0	500	0	500	0	300	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	圣域独裁者	1	1	0	300	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	圣域勇士	1	1	0	240	0	0	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	青铜一段	1	1	0	400	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	青铜二段	1	1	0	400	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	青铜三段	1	1	0	400	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	青铜四段	1	1	0	400	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	青铜五段	1	1	0	400	0	0	100	100	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	白银一段	1	1	0	500	0	0	125	125	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	白银二段	1	1	0	500	0	0	125	125	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	白银三段	1	1	0	500	0	0	125	125	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	白银四段	1	1	0	600	0	0	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	白银五段	1	1	0	600	0	0	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	黄金一段	1	1	0	700	0	0	175	175	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	黄金二段	1	1	0	700	0	0	175	175	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	黄金三段	1	1	0	700	0	0	175	175	175	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	黄金四段	1	1	0	800	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	黄金五段	1	1	0	800	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	铂金一段	1	1	0	900	0	0	225	225	225	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	铂金二段	1	1	0	1000	0	0	250	250	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	铂金三段	1	1	0	1100	0	0	275	275	275	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	铂金四段	1	1	0	1200	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	铂金五段	1	1	0	1300	0	0	325	325	325	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	钻石一段	1	1	0	1400	0	0	350	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	钻石二段	1	1	0	1500	0	0	375	375	375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	钻石三段	1	1	0	1600	0	0	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	钻石四段	1	1	0	1700	0	0	425	425	425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	钻石五段	1	1	0	1800	0	0	450	450	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	虚空使者	1	1	0	1500	0	0	500	0	0	0	500	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	虚空战将	1	1	0	2250	0	0	750	0	0	0	750	750	0	0	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
