girlId	level	girlName	inheritGrade	maxLevel	maxGrade	levelUpMaxExp	levelUpNeedItem	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
4	42	白羊座星灵 	5	70	7	21410	(26933,1)	57324	0	0	19108	0	19108	0	100	0	0	0	0	100	0	0
4	43	白羊座星灵 	5	70	7	24010	(26933,1)	58488	0	0	19496	0	19496	0	100	0	0	0	0	100	0	0
4	44	白羊座星灵 	5	70	7	26610	(26933,1)	59652	0	0	19884	0	19884	0	100	0	0	0	0	100	0	0
4	45	白羊座星灵 	5	70	7	29210	(26933,1)	60813	0	0	20271	0	20271	0	100	0	0	0	0	100	0	0
4	46	白羊座星灵 	5	70	7	31810	(26933,1)	61977	0	0	20659	0	20659	0	100	0	0	0	0	100	0	0
4	47	白羊座星灵 	5	70	7	34410	(26933,1)	63141	0	0	21047	0	21047	0	100	0	0	0	0	100	0	0
4	48	白羊座星灵 	5	70	7	37010	(26933,1)	64302	0	0	21434	0	21434	0	100	0	0	0	0	100	0	0
4	49	白羊座星灵 	5	70	7	39610	(26933,1)	65466	0	0	21822	0	21822	0	100	0	0	0	0	100	0	0
4	50	白羊座星灵 	5	70	7	42210	(26933,1)	66132	0	0	22044	0	22044	0	100	0	0	0	0	100	0	0
4	51	白羊座星灵 	6	70	7	45510	(26933,1)	67293	0	0	22431	0	22431	0	100	0	0	0	0	100	0	0
4	52	白羊座星灵 	6	70	7	48810	(26933,1)	68457	0	0	22819	0	22819	0	100	0	0	0	0	100	0	0
4	53	白羊座星灵 	6	70	7	52110	(26933,1)	69621	0	0	23207	0	23207	0	100	0	0	0	0	100	0	0
4	54	白羊座星灵 	6	70	7	55410	(26933,1)	70782	0	0	23594	0	23594	0	100	0	0	0	0	100	0	0
4	55	白羊座星灵 	6	70	7	58710	(26933,1)	71946	0	0	23982	0	23982	0	100	0	0	0	0	100	0	0
4	56	白羊座星灵 	6	70	7	62010	(26933,1)	73110	0	0	24370	0	24370	0	100	0	0	0	0	100	0	0
4	57	白羊座星灵 	6	70	7	65310	(26933,1)	74271	0	0	24757	0	24757	0	100	0	0	0	0	100	0	0
4	58	白羊座星灵 	6	70	7	68610	(26933,1)	75435	0	0	25145	0	25145	0	100	0	0	0	0	100	0	0
4	59	白羊座星灵 	6	70	7	71910	(26933,1)	76599	0	0	25533	0	25533	0	100	0	0	0	0	100	0	0
4	60	白羊座星灵 	6	70	7	75210	(26933,1)	77262	0	0	25754	0	25754	0	100	0	0	0	0	100	0	0
4	61	白羊座星灵 	7	70	7	76110	(26933,1)	78426	0	0	26142	0	26142	0	100	0	0	0	0	100	0	0
4	62	白羊座星灵 	7	70	7	77010	(26933,1)	79590	0	0	26530	0	26530	0	100	0	0	0	0	100	0	0
4	63	白羊座星灵 	7	70	7	77910	(26933,1)	80754	0	0	26918	0	26918	0	100	0	0	0	0	100	0	0
4	64	白羊座星灵 	7	70	7	78810	(26933,1)	81915	0	0	27305	0	27305	0	100	0	0	0	0	100	0	0
4	65	白羊座星灵 	7	70	7	79710	(26933,1)	83079	0	0	27693	0	27693	0	100	0	0	0	0	100	0	0
4	66	白羊座星灵 	7	70	7	80610	(26933,1)	84243	0	0	28081	0	28081	0	100	0	0	0	0	100	0	0
4	67	白羊座星灵 	7	70	7	81510	(26933,1)	85404	0	0	28468	0	28468	0	100	0	0	0	0	100	0	0
4	68	白羊座星灵 	7	70	7	82410	(26933,1)	86568	0	0	28856	0	28856	0	100	0	0	0	0	100	0	0
4	69	白羊座星灵 	7	70	7	83310	(26933,1)	87732	0	0	29244	0	29244	0	100	0	0	0	0	100	0	0
4	70	白羊座星灵 	7	70	7	84210	(26933,1)	88395	0	0	29465	0	29465	0	100	0	0	0	0	100	0	0
5	1	狮子座星灵	1	80	8	200	(26933,1)	12462	0	0	4154	0	4154	0	100	0	0	0	0	100	0	0
5	2	狮子座星灵	1	80	8	390	(26933,1)	13707	0	0	4569	0	4569	0	100	0	0	0	0	100	0	0
5	3	狮子座星灵	1	80	8	580	(26933,1)	14955	0	0	4985	0	4985	0	100	0	0	0	0	100	0	0
5	4	狮子座星灵	1	80	8	770	(26933,1)	16200	0	0	5400	0	5400	0	100	0	0	0	0	100	0	0
5	5	狮子座星灵	1	80	8	960	(26933,1)	17448	0	0	5816	0	5816	0	100	0	0	0	0	100	0	0
5	6	狮子座星灵	1	80	8	1150	(26933,1)	18693	0	0	6231	0	6231	0	100	0	0	0	0	100	0	0
5	7	狮子座星灵	1	80	8	1340	(26933,1)	19938	0	0	6646	0	6646	0	100	0	0	0	0	100	0	0
5	8	狮子座星灵	1	80	8	1530	(26933,1)	21186	0	0	7062	0	7062	0	100	0	0	0	0	100	0	0
5	9	狮子座星灵	1	80	8	1720	(26933,1)	22431	0	0	7477	0	7477	0	100	0	0	0	0	100	0	0
5	10	狮子座星灵	1	80	8	1910	(26933,1)	23145	0	0	7715	0	7715	0	100	0	0	0	0	100	0	0
5	11	狮子座星灵	2	80	8	2100	(26933,1)	24390	0	0	8130	0	8130	0	100	0	0	0	0	100	0	0
5	12	狮子座星灵	2	80	8	2290	(26933,1)	25638	0	0	8546	0	8546	0	100	0	0	0	0	100	0	0
5	13	狮子座星灵	2	80	8	2480	(26933,1)	26883	0	0	8961	0	8961	0	100	0	0	0	0	100	0	0
5	14	狮子座星灵	2	80	8	2670	(26933,1)	28131	0	0	9377	0	9377	0	100	0	0	0	0	100	0	0
5	15	狮子座星灵	2	80	8	2860	(26933,1)	29376	0	0	9792	0	9792	0	100	0	0	0	0	100	0	0
5	16	狮子座星灵	2	80	8	3050	(26933,1)	30621	0	0	10207	0	10207	0	100	0	0	0	0	100	0	0
5	17	狮子座星灵	2	80	8	3240	(26933,1)	31869	0	0	10623	0	10623	0	100	0	0	0	0	100	0	0
5	18	狮子座星灵	2	80	8	3430	(26933,1)	33114	0	0	11038	0	11038	0	100	0	0	0	0	100	0	0
5	19	狮子座星灵	2	80	8	3620	(26933,1)	34362	0	0	11454	0	11454	0	100	0	0	0	0	100	0	0
5	20	狮子座星灵	2	80	8	3810	(26933,1)	35073	0	0	11691	0	11691	0	100	0	0	0	0	100	0	0
5	21	狮子座星灵	3	80	8	5010	(26933,1)	36321	0	0	12107	0	12107	0	100	0	0	0	0	100	0	0
5	22	狮子座星灵	3	80	8	6210	(26933,1)	37566	0	0	12522	0	12522	0	100	0	0	0	0	100	0	0
5	23	狮子座星灵	3	80	8	7410	(26933,1)	38814	0	0	12938	0	12938	0	100	0	0	0	0	100	0	0
5	24	狮子座星灵	3	80	8	8610	(26933,1)	40059	0	0	13353	0	13353	0	100	0	0	0	0	100	0	0
5	25	狮子座星灵	3	80	8	9810	(26933,1)	41304	0	0	13768	0	13768	0	100	0	0	0	0	100	0	0
5	26	狮子座星灵	3	80	8	11010	(26933,1)	42552	0	0	14184	0	14184	0	100	0	0	0	0	100	0	0
5	27	狮子座星灵	3	80	8	12210	(26933,1)	43797	0	0	14599	0	14599	0	100	0	0	0	0	100	0	0
5	28	狮子座星灵	3	80	8	13410	(26933,1)	45045	0	0	15015	0	15015	0	100	0	0	0	0	100	0	0
5	29	狮子座星灵	3	80	8	14610	(26933,1)	46290	0	0	15430	0	15430	0	100	0	0	0	0	100	0	0
5	30	狮子座星灵	3	80	8	15810	(26933,1)	47001	0	0	15667	0	15667	0	100	0	0	0	0	100	0	0
5	31	狮子座星灵	4	80	8	15850	(26933,1)	48246	0	0	16082	0	16082	0	100	0	0	0	0	100	0	0
5	32	狮子座星灵	4	80	8	15890	(26933,1)	49494	0	0	16498	0	16498	0	100	0	0	0	0	100	0	0
5	33	狮子座星灵	4	80	8	15930	(26933,1)	50739	0	0	16913	0	16913	0	100	0	0	0	0	100	0	0
5	34	狮子座星灵	4	80	8	15970	(26933,1)	51984	0	0	17328	0	17328	0	100	0	0	0	0	100	0	0
5	35	狮子座星灵	4	80	8	16010	(26933,1)	53232	0	0	17744	0	17744	0	100	0	0	0	0	100	0	0
5	36	狮子座星灵	4	80	8	16050	(26933,1)	54477	0	0	18159	0	18159	0	100	0	0	0	0	100	0	0
5	37	狮子座星灵	4	80	8	16090	(26933,1)	55725	0	0	18575	0	18575	0	100	0	0	0	0	100	0	0
5	38	狮子座星灵	4	80	8	16130	(26933,1)	56970	0	0	18990	0	18990	0	100	0	0	0	0	100	0	0
5	39	狮子座星灵	4	80	8	16170	(26933,1)	58215	0	0	19405	0	19405	0	100	0	0	0	0	100	0	0
5	40	狮子座星灵	4	80	8	16210	(26933,1)	58929	0	0	19643	0	19643	0	100	0	0	0	0	100	0	0
5	41	狮子座星灵	5	80	8	18810	(26933,1)	60177	0	0	20059	0	20059	0	100	0	0	0	0	100	0	0
5	42	狮子座星灵	5	80	8	21410	(26933,1)	61422	0	0	20474	0	20474	0	100	0	0	0	0	100	0	0
5	43	狮子座星灵	5	80	8	24010	(26933,1)	62670	0	0	20890	0	20890	0	100	0	0	0	0	100	0	0
5	44	狮子座星灵	5	80	8	26610	(26933,1)	63915	0	0	21305	0	21305	0	100	0	0	0	0	100	0	0
5	45	狮子座星灵	5	80	8	29210	(26933,1)	65160	0	0	21720	0	21720	0	100	0	0	0	0	100	0	0
5	46	狮子座星灵	5	80	8	31810	(26933,1)	66408	0	0	22136	0	22136	0	100	0	0	0	0	100	0	0
5	47	狮子座星灵	5	80	8	34410	(26933,1)	67653	0	0	22551	0	22551	0	100	0	0	0	0	100	0	0
5	48	狮子座星灵	5	80	8	37010	(26933,1)	68901	0	0	22967	0	22967	0	100	0	0	0	0	100	0	0
5	49	狮子座星灵	5	80	8	39610	(26933,1)	70146	0	0	23382	0	23382	0	100	0	0	0	0	100	0	0
5	50	狮子座星灵	5	80	8	42210	(26933,1)	70857	0	0	23619	0	23619	0	100	0	0	0	0	100	0	0
5	51	狮子座星灵	6	80	8	45510	(26933,1)	72102	0	0	24034	0	24034	0	100	0	0	0	0	100	0	0
5	52	狮子座星灵	6	80	8	48810	(26933,1)	73350	0	0	24450	0	24450	0	100	0	0	0	0	100	0	0
5	53	狮子座星灵	6	80	8	52110	(26933,1)	74595	0	0	24865	0	24865	0	100	0	0	0	0	100	0	0
5	54	狮子座星灵	6	80	8	55410	(26933,1)	75840	0	0	25280	0	25280	0	100	0	0	0	0	100	0	0
5	55	狮子座星灵	6	80	8	58710	(26933,1)	77088	0	0	25696	0	25696	0	100	0	0	0	0	100	0	0
5	56	狮子座星灵	6	80	8	62010	(26933,1)	78333	0	0	26111	0	26111	0	100	0	0	0	0	100	0	0
5	57	狮子座星灵	6	80	8	65310	(26933,1)	79581	0	0	26527	0	26527	0	100	0	0	0	0	100	0	0
5	58	狮子座星灵	6	80	8	68610	(26933,1)	80826	0	0	26942	0	26942	0	100	0	0	0	0	100	0	0
5	59	狮子座星灵	6	80	8	71910	(26933,1)	82071	0	0	27357	0	27357	0	100	0	0	0	0	100	0	0
5	60	狮子座星灵	6	80	8	75210	(26933,1)	82785	0	0	27595	0	27595	0	100	0	0	0	0	100	0	0
5	61	狮子座星灵	7	80	8	76110	(26933,1)	84033	0	0	28011	0	28011	0	100	0	0	0	0	100	0	0
5	62	狮子座星灵	7	80	8	77010	(26933,1)	85278	0	0	28426	0	28426	0	100	0	0	0	0	100	0	0
5	63	狮子座星灵	7	80	8	77910	(26933,1)	86523	0	0	28841	0	28841	0	100	0	0	0	0	100	0	0
5	64	狮子座星灵	7	80	8	78810	(26933,1)	87771	0	0	29257	0	29257	0	100	0	0	0	0	100	0	0
5	65	狮子座星灵	7	80	8	79710	(26933,1)	89016	0	0	29672	0	29672	0	100	0	0	0	0	100	0	0
5	66	狮子座星灵	7	80	8	80610	(26933,1)	90264	0	0	30088	0	30088	0	100	0	0	0	0	100	0	0
5	67	狮子座星灵	7	80	8	81510	(26933,1)	91509	0	0	30503	0	30503	0	100	0	0	0	0	100	0	0
5	68	狮子座星灵	7	80	8	82410	(26933,1)	92754	0	0	30918	0	30918	0	100	0	0	0	0	100	0	0
5	69	狮子座星灵	7	80	8	83310	(26933,1)	94002	0	0	31334	0	31334	0	100	0	0	0	0	100	0	0
5	70	狮子座星灵	7	80	8	84210	(26933,1)	94713	0	0	31571	0	31571	0	100	0	0	0	0	100	0	0
5	71	狮子座星灵	8	80	8	87110	(26933,1)	95958	0	0	31986	0	31986	0	100	0	0	0	0	100	0	0
5	72	狮子座星灵	8	80	8	90010	(26933,1)	97203	0	0	32401	0	32401	0	100	0	0	0	0	100	0	0
5	73	狮子座星灵	8	80	8	92910	(26933,1)	98451	0	0	32817	0	32817	0	100	0	0	0	0	100	0	0
5	74	狮子座星灵	8	80	8	95810	(26933,1)	99696	0	0	33232	0	33232	0	100	0	0	0	0	100	0	0
5	75	狮子座星灵	8	80	8	98710	(26933,1)	100944	0	0	33648	0	33648	0	100	0	0	0	0	100	0	0
5	76	狮子座星灵	8	80	8	101610	(26933,1)	102189	0	0	34063	0	34063	0	100	0	0	0	0	100	0	0
5	77	狮子座星灵	8	80	8	104510	(26933,1)	103434	0	0	34478	0	34478	0	100	0	0	0	0	100	0	0
5	78	狮子座星灵	8	80	8	107410	(26933,1)	104682	0	0	34894	0	34894	0	100	0	0	0	0	100	0	0
5	79	狮子座星灵	8	80	8	110310	(26933,1)	105927	0	0	35309	0	35309	0	100	0	0	0	0	100	0	0
5	80	狮子座星灵	8	80	8	113210	(26933,1)	106641	0	0	35547	0	35547	0	100	0	0	0	0	100	0	0
6	1	双子座星灵	1	80	8	200	(26933,1)	14955	0	0	4985	0	4985	0	100	0	0	0	0	100	0	0
6	2	双子座星灵	1	80	8	390	(26933,1)	16452	0	0	5484	0	5484	0	100	0	0	0	0	100	0	0
6	3	双子座星灵	1	80	8	580	(26933,1)	17946	0	0	5982	0	5982	0	100	0	0	0	0	100	0	0
6	4	双子座星灵	1	80	8	770	(26933,1)	19443	0	0	6481	0	6481	0	100	0	0	0	0	100	0	0
6	5	双子座星灵	1	80	8	960	(26933,1)	20937	0	0	6979	0	6979	0	100	0	0	0	0	100	0	0
6	6	双子座星灵	1	80	8	1150	(26933,1)	22434	0	0	7478	0	7478	0	100	0	0	0	0	100	0	0
6	7	双子座星灵	1	80	8	1340	(26933,1)	23928	0	0	7976	0	7976	0	100	0	0	0	0	100	0	0
6	8	双子座星灵	1	80	8	1530	(26933,1)	25425	0	0	8475	0	8475	0	100	0	0	0	0	100	0	0
6	9	双子座星灵	1	80	8	1720	(26933,1)	26919	0	0	8973	0	8973	0	100	0	0	0	0	100	0	0
6	10	双子座星灵	1	80	8	1910	(26933,1)	27774	0	0	9258	0	9258	0	100	0	0	0	0	100	0	0
6	11	双子座星灵	2	80	8	2100	(26933,1)	29268	0	0	9756	0	9756	0	100	0	0	0	0	100	0	0
6	12	双子座星灵	2	80	8	2290	(26933,1)	30765	0	0	10255	0	10255	0	100	0	0	0	0	100	0	0
6	13	双子座星灵	2	80	8	2480	(26933,1)	32259	0	0	10753	0	10753	0	100	0	0	0	0	100	0	0
6	14	双子座星灵	2	80	8	2670	(26933,1)	33756	0	0	11252	0	11252	0	100	0	0	0	0	100	0	0
6	15	双子座星灵	2	80	8	2860	(26933,1)	35250	0	0	11750	0	11750	0	100	0	0	0	0	100	0	0
6	16	双子座星灵	2	80	8	3050	(26933,1)	36747	0	0	12249	0	12249	0	100	0	0	0	0	100	0	0
6	17	双子座星灵	2	80	8	3240	(26933,1)	38241	0	0	12747	0	12747	0	100	0	0	0	0	100	0	0
6	18	双子座星灵	2	80	8	3430	(26933,1)	39738	0	0	13246	0	13246	0	100	0	0	0	0	100	0	0
6	19	双子座星灵	2	80	8	3620	(26933,1)	41232	0	0	13744	0	13744	0	100	0	0	0	0	100	0	0
6	20	双子座星灵	2	80	8	3810	(26933,1)	42087	0	0	14029	0	14029	0	100	0	0	0	0	100	0	0
6	21	双子座星灵	3	80	8	5010	(26933,1)	43581	0	0	14527	0	14527	0	100	0	0	0	0	100	0	0
6	22	双子座星灵	3	80	8	6210	(26933,1)	45078	0	0	15026	0	15026	0	100	0	0	0	0	100	0	0
6	23	双子座星灵	3	80	8	7410	(26933,1)	46572	0	0	15524	0	15524	0	100	0	0	0	0	100	0	0
6	24	双子座星灵	3	80	8	8610	(26933,1)	48069	0	0	16023	0	16023	0	100	0	0	0	0	100	0	0
6	25	双子座星灵	3	80	8	9810	(26933,1)	49563	0	0	16521	0	16521	0	100	0	0	0	0	100	0	0
6	26	双子座星灵	3	80	8	11010	(26933,1)	51060	0	0	17020	0	17020	0	100	0	0	0	0	100	0	0
6	27	双子座星灵	3	80	8	12210	(26933,1)	52554	0	0	17518	0	17518	0	100	0	0	0	0	100	0	0
6	28	双子座星灵	3	80	8	13410	(26933,1)	54051	0	0	18017	0	18017	0	100	0	0	0	0	100	0	0
6	29	双子座星灵	3	80	8	14610	(26933,1)	55545	0	0	18515	0	18515	0	100	0	0	0	0	100	0	0
6	30	双子座星灵	3	80	8	15810	(26933,1)	56400	0	0	18800	0	18800	0	100	0	0	0	0	100	0	0
6	31	双子座星灵	4	80	8	15850	(26933,1)	57894	0	0	19298	0	19298	0	100	0	0	0	0	100	0	0
6	32	双子座星灵	4	80	8	15890	(26933,1)	59391	0	0	19797	0	19797	0	100	0	0	0	0	100	0	0
6	33	双子座星灵	4	80	8	15930	(26933,1)	60885	0	0	20295	0	20295	0	100	0	0	0	0	100	0	0
6	34	双子座星灵	4	80	8	15970	(26933,1)	62382	0	0	20794	0	20794	0	100	0	0	0	0	100	0	0
6	35	双子座星灵	4	80	8	16010	(26933,1)	63876	0	0	21292	0	21292	0	100	0	0	0	0	100	0	0
6	36	双子座星灵	4	80	8	16050	(26933,1)	65373	0	0	21791	0	21791	0	100	0	0	0	0	100	0	0
6	37	双子座星灵	4	80	8	16090	(26933,1)	66867	0	0	22289	0	22289	0	100	0	0	0	0	100	0	0
6	38	双子座星灵	4	80	8	16130	(26933,1)	68364	0	0	22788	0	22788	0	100	0	0	0	0	100	0	0
6	39	双子座星灵	4	80	8	16170	(26933,1)	69858	0	0	23286	0	23286	0	100	0	0	0	0	100	0	0
6	40	双子座星灵	4	80	8	16210	(26933,1)	70713	0	0	23571	0	23571	0	100	0	0	0	0	100	0	0
6	41	双子座星灵	5	80	8	18810	(26933,1)	72210	0	0	24070	0	24070	0	100	0	0	0	0	100	0	0
6	42	双子座星灵	5	80	8	21410	(26933,1)	73704	0	0	24568	0	24568	0	100	0	0	0	0	100	0	0
6	43	双子座星灵	5	80	8	24010	(26933,1)	75201	0	0	25067	0	25067	0	100	0	0	0	0	100	0	0
6	44	双子座星灵	5	80	8	26610	(26933,1)	76695	0	0	25565	0	25565	0	100	0	0	0	0	100	0	0
6	45	双子座星灵	5	80	8	29210	(26933,1)	78192	0	0	26064	0	26064	0	100	0	0	0	0	100	0	0
6	46	双子座星灵	5	80	8	31810	(26933,1)	79686	0	0	26562	0	26562	0	100	0	0	0	0	100	0	0
6	47	双子座星灵	5	80	8	34410	(26933,1)	81183	0	0	27061	0	27061	0	100	0	0	0	0	100	0	0
6	48	双子座星灵	5	80	8	37010	(26933,1)	82677	0	0	27559	0	27559	0	100	0	0	0	0	100	0	0
6	49	双子座星灵	5	80	8	39610	(26933,1)	84174	0	0	28058	0	28058	0	100	0	0	0	0	100	0	0
6	50	双子座星灵	5	80	8	42210	(26933,1)	85026	0	0	28342	0	28342	0	100	0	0	0	0	100	0	0
6	51	双子座星灵	6	80	8	45510	(26933,1)	86523	0	0	28841	0	28841	0	100	0	0	0	0	100	0	0
6	52	双子座星灵	6	80	8	48810	(26933,1)	88017	0	0	29339	0	29339	0	100	0	0	0	0	100	0	0
6	53	双子座星灵	6	80	8	52110	(26933,1)	89514	0	0	29838	0	29838	0	100	0	0	0	0	100	0	0
6	54	双子座星灵	6	80	8	55410	(26933,1)	91008	0	0	30336	0	30336	0	100	0	0	0	0	100	0	0
6	55	双子座星灵	6	80	8	58710	(26933,1)	92505	0	0	30835	0	30835	0	100	0	0	0	0	100	0	0
6	56	双子座星灵	6	80	8	62010	(26933,1)	93999	0	0	31333	0	31333	0	100	0	0	0	0	100	0	0
6	57	双子座星灵	6	80	8	65310	(26933,1)	95496	0	0	31832	0	31832	0	100	0	0	0	0	100	0	0
6	58	双子座星灵	6	80	8	68610	(26933,1)	96990	0	0	32330	0	32330	0	100	0	0	0	0	100	0	0
6	59	双子座星灵	6	80	8	71910	(26933,1)	98487	0	0	32829	0	32829	0	100	0	0	0	0	100	0	0
6	60	双子座星灵	6	80	8	75210	(26933,1)	99342	0	0	33114	0	33114	0	100	0	0	0	0	100	0	0
6	61	双子座星灵	7	80	8	76110	(26933,1)	100839	0	0	33613	0	33613	0	100	0	0	0	0	100	0	0
6	62	双子座星灵	7	80	8	77010	(26933,1)	102333	0	0	34111	0	34111	0	100	0	0	0	0	100	0	0
6	63	双子座星灵	7	80	8	77910	(26933,1)	103830	0	0	34610	0	34610	0	100	0	0	0	0	100	0	0
6	64	双子座星灵	7	80	8	78810	(26933,1)	105324	0	0	35108	0	35108	0	100	0	0	0	0	100	0	0
6	65	双子座星灵	7	80	8	79710	(26933,1)	106821	0	0	35607	0	35607	0	100	0	0	0	0	100	0	0
6	66	双子座星灵	7	80	8	80610	(26933,1)	108315	0	0	36105	0	36105	0	100	0	0	0	0	100	0	0
6	67	双子座星灵	7	80	8	81510	(26933,1)	109812	0	0	36604	0	36604	0	100	0	0	0	0	100	0	0
6	68	双子座星灵	7	80	8	82410	(26933,1)	111306	0	0	37102	0	37102	0	100	0	0	0	0	100	0	0
6	69	双子座星灵	7	80	8	83310	(26933,1)	112803	0	0	37601	0	37601	0	100	0	0	0	0	100	0	0
6	70	双子座星灵	7	80	8	84210	(26933,1)	113658	0	0	37886	0	37886	0	100	0	0	0	0	100	0	0
6	71	双子座星灵	8	80	8	87110	(26933,1)	115152	0	0	38384	0	38384	0	100	0	0	0	0	100	0	0
6	72	双子座星灵	8	80	8	90010	(26933,1)	116649	0	0	38883	0	38883	0	100	0	0	0	0	100	0	0
6	73	双子座星灵	8	80	8	92910	(26933,1)	118143	0	0	39381	0	39381	0	100	0	0	0	0	100	0	0
6	74	双子座星灵	8	80	8	95810	(26933,1)	119640	0	0	39880	0	39880	0	100	0	0	0	0	100	0	0
6	75	双子座星灵	8	80	8	98710	(26933,1)	121134	0	0	40378	0	40378	0	100	0	0	0	0	100	0	0
6	76	双子座星灵	8	80	8	101610	(26933,1)	122631	0	0	40877	0	40877	0	100	0	0	0	0	100	0	0
6	77	双子座星灵	8	80	8	104510	(26933,1)	124125	0	0	41375	0	41375	0	100	0	0	0	0	100	0	0
6	78	双子座星灵	8	80	8	107410	(26933,1)	125622	0	0	41874	0	41874	0	100	0	0	0	0	100	0	0
6	79	双子座星灵	8	80	8	110310	(26933,1)	127116	0	0	42372	0	42372	0	100	0	0	0	0	100	0	0
6	80	双子座星灵	8	80	8	113210	(26933,1)	127971	0	0	42657	0	42657	0	100	0	0	0	0	100	0	0
7	1	摩羯座星灵	1	90	9	200	(26933,1)	16200	0	0	5400	0	5400	0	100	0	0	0	0	100	0	0
7	2	摩羯座星灵	1	90	9	390	(26933,1)	17820	0	0	5940	0	5940	0	100	0	0	0	0	100	0	0
7	3	摩羯座星灵	1	90	9	580	(26933,1)	19440	0	0	6480	0	6480	0	100	0	0	0	0	100	0	0
7	4	摩羯座星灵	1	90	9	770	(26933,1)	21060	0	0	7020	0	7020	0	100	0	0	0	0	100	0	0
7	5	摩羯座星灵	1	90	9	960	(26933,1)	22680	0	0	7560	0	7560	0	100	0	0	0	0	100	0	0
7	6	摩羯座星灵	1	90	9	1150	(26933,1)	24300	0	0	8100	0	8100	0	100	0	0	0	0	100	0	0
7	7	摩羯座星灵	1	90	9	1340	(26933,1)	25920	0	0	8640	0	8640	0	100	0	0	0	0	100	0	0
7	8	摩羯座星灵	1	90	9	1530	(26933,1)	27540	0	0	9180	0	9180	0	100	0	0	0	0	100	0	0
7	9	摩羯座星灵	1	90	9	1720	(26933,1)	29160	0	0	9720	0	9720	0	100	0	0	0	0	100	0	0
7	10	摩羯座星灵	1	90	9	1910	(26933,1)	30087	0	0	10029	0	10029	0	100	0	0	0	0	100	0	0
7	11	摩羯座星灵	2	90	9	2100	(26933,1)	31707	0	0	10569	0	10569	0	100	0	0	0	0	100	0	0
7	12	摩羯座星灵	2	90	9	2290	(26933,1)	33327	0	0	11109	0	11109	0	100	0	0	0	0	100	0	0
7	13	摩羯座星灵	2	90	9	2480	(26933,1)	34947	0	0	11649	0	11649	0	100	0	0	0	0	100	0	0
7	14	摩羯座星灵	2	90	9	2670	(26933,1)	36567	0	0	12189	0	12189	0	100	0	0	0	0	100	0	0
7	15	摩羯座星灵	2	90	9	2860	(26933,1)	38187	0	0	12729	0	12729	0	100	0	0	0	0	100	0	0
7	16	摩羯座星灵	2	90	9	3050	(26933,1)	39807	0	0	13269	0	13269	0	100	0	0	0	0	100	0	0
7	17	摩羯座星灵	2	90	9	3240	(26933,1)	41427	0	0	13809	0	13809	0	100	0	0	0	0	100	0	0
7	18	摩羯座星灵	2	90	9	3430	(26933,1)	43047	0	0	14349	0	14349	0	100	0	0	0	0	100	0	0
7	19	摩羯座星灵	2	90	9	3620	(26933,1)	44667	0	0	14889	0	14889	0	100	0	0	0	0	100	0	0
7	20	摩羯座星灵	2	90	9	3810	(26933,1)	45594	0	0	15198	0	15198	0	100	0	0	0	0	100	0	0
7	21	摩羯座星灵	3	90	9	5010	(26933,1)	50220	0	0	16740	0	16740	0	100	0	0	0	0	100	0	0
7	22	摩羯座星灵	3	90	9	6210	(26933,1)	51840	0	0	17280	0	17280	0	100	0	0	0	0	100	0	0
7	23	摩羯座星灵	3	90	9	7410	(26933,1)	53460	0	0	17820	0	17820	0	100	0	0	0	0	100	0	0
7	24	摩羯座星灵	3	90	9	8610	(26933,1)	55080	0	0	18360	0	18360	0	100	0	0	0	0	100	0	0
7	25	摩羯座星灵	3	90	9	9810	(26933,1)	56700	0	0	18900	0	18900	0	100	0	0	0	0	100	0	0
7	26	摩羯座星灵	3	90	9	11010	(26933,1)	58320	0	0	19440	0	19440	0	100	0	0	0	0	100	0	0
7	27	摩羯座星灵	3	90	9	12210	(26933,1)	59940	0	0	19980	0	19980	0	100	0	0	0	0	100	0	0
7	28	摩羯座星灵	3	90	9	13410	(26933,1)	61560	0	0	20520	0	20520	0	100	0	0	0	0	100	0	0
7	29	摩羯座星灵	3	90	9	14610	(26933,1)	63180	0	0	21060	0	21060	0	100	0	0	0	0	100	0	0
7	30	摩羯座星灵	3	90	9	15810	(26933,1)	64104	0	0	21368	0	21368	0	100	0	0	0	0	100	0	0
7	31	摩羯座星灵	4	90	9	15850	(26933,1)	68733	0	0	22911	0	22911	0	100	0	0	0	0	100	0	0
7	32	摩羯座星灵	4	90	9	15890	(26933,1)	70353	0	0	23451	0	23451	0	100	0	0	0	0	100	0	0
7	33	摩羯座星灵	4	90	9	15930	(26933,1)	71973	0	0	23991	0	23991	0	100	0	0	0	0	100	0	0
7	34	摩羯座星灵	4	90	9	15970	(26933,1)	73593	0	0	24531	0	24531	0	100	0	0	0	0	100	0	0
7	35	摩羯座星灵	4	90	9	16010	(26933,1)	75213	0	0	25071	0	25071	0	100	0	0	0	0	100	0	0
7	36	摩羯座星灵	4	90	9	16050	(26933,1)	76833	0	0	25611	0	25611	0	100	0	0	0	0	100	0	0
7	37	摩羯座星灵	4	90	9	16090	(26933,1)	78453	0	0	26151	0	26151	0	100	0	0	0	0	100	0	0
7	38	摩羯座星灵	4	90	9	16130	(26933,1)	80073	0	0	26691	0	26691	0	100	0	0	0	0	100	0	0
